EventKey,EmployeeKey,DateKey,DepartmentKey,RoleKey,LocationKey,EmploymentTypeKey,ManagerKey,EventType,EventReason
16279,7366,20181022,8,11,4,2,NULL,Transfer,Promotion to senior
16280,7407,20180905,1,21,1,1,NULL,Promotion,New hire
16281,7447,20180720,4,10,6,3,NULL,Rolechange,Voluntary resignation
16282,7488,20180603,7,40,3,2,NULL,Locationchange,Transfer to new team
16283,7528,20180417,10,9,8,1,NULL,Termination,Promotion to senior
16284,7569,20180301,3,39,5,3,NULL,Hire,New hire
16285,7610,20180113,6,8,2,2,NULL,Transfer,Voluntary resignation
16286,7650,20171127,9,38,7,1,NULL,Promotion,Transfer to new team
16287,7691,20171011,2,7,4,3,NULL,Rolechange,Promotion to senior
16288,7731,20170825,5,37,1,2,NULL,Locationchange,New hire
16289,7772,20170709,8,6,6,1,NULL,Termination,Voluntary resignation
16290,7813,20170523,1,36,3,3,NULL,Hire,Transfer to new team
16291,7853,20170406,4,5,8,2,NULL,Transfer,Promotion to senior
16292,7894,20170218,7,35,5,1,NULL,Promotion,New hire
16293,7934,20170102,10,4,2,3,NULL,Rolechange,Voluntary resignation
16294,7975,20161116,3,34,7,2,NULL,Locationchange,Transfer to new team
16295,8016,20160930,6,3,4,1,NULL,Termination,Promotion to senior
16296,8056,20160814,9,33,1,3,NULL,Hire,New hire
16297,8097,20160628,2,2,6,2,NULL,Transfer,Voluntary resignation
16298,8137,20160512,5,32,3,1,NULL,Promotion,Transfer to new team
16299,8178,20160326,8,1,8,3,NULL,Rolechange,Promotion to senior
16300,8218,20160208,1,31,5,2,NULL,Locationchange,New hire
16301,8259,20151223,4,20,2,1,NULL,Termination,Voluntary resignation
16302,8300,20151106,7,30,7,3,NULL,Hire,Transfer to new team
16303,8340,20150920,10,19,4,2,NULL,Transfer,Promotion to senior
16304,8381,20150804,3,29,1,1,NULL,Promotion,New hire
16305,8421,20150618,6,18,6,3,NULL,Rolechange,Voluntary resignation
16306,8462,20150502,9,28,3,2,NULL,Locationchange,Transfer to new team
16307,8503,20150316,2,17,8,1,NULL,Termination,Promotion to senior
16308,8543,20150128,5,27,5,3,NULL,Hire,New hire
16309,8584,20241209,8,16,2,2,NULL,Transfer,Voluntary resignation
16310,8624,20241023,1,26,7,1,NULL,Promotion,Transfer to new team
16311,8665,20240906,4,15,4,3,NULL,Rolechange,Promotion to senior
16312,8706,20240721,7,25,1,2,NULL,Locationchange,New hire
16313,8746,20240604,10,14,6,1,NULL,Termination,Voluntary resignation
16314,8787,20240418,3,24,3,3,NULL,Hire,Transfer to new team
16315,8827,20240302,6,13,8,2,NULL,Transfer,Promotion to senior
16316,8868,20240115,9,23,5,1,NULL,Promotion,New hire
16317,8909,20231129,2,12,2,3,NULL,Rolechange,Voluntary resignation
16318,8949,20231013,5,22,7,2,NULL,Locationchange,Transfer to new team
16319,8990,20230827,8,11,4,1,NULL,Termination,Promotion to senior
16320,9030,20230711,1,21,1,3,NULL,Hire,New hire
16321,9071,20230525,4,10,6,2,NULL,Transfer,Voluntary resignation
16322,9111,20230408,7,40,3,1,NULL,Promotion,Transfer to new team
16323,9152,20230220,10,9,8,3,NULL,Rolechange,Promotion to senior
16324,9193,20230104,3,39,5,2,NULL,Locationchange,New hire
16325,9233,20221118,6,8,2,1,NULL,Termination,Voluntary resignation
16326,9274,20221002,9,38,7,3,NULL,Hire,Transfer to new team
16327,9314,20220816,2,7,4,2,NULL,Transfer,Promotion to senior
16328,9355,20220630,5,37,1,1,NULL,Promotion,New hire
16329,9396,20220514,8,6,6,3,NULL,Rolechange,Voluntary resignation
16330,9436,20220328,1,36,3,2,NULL,Locationchange,Transfer to new team
16331,9477,20220209,4,5,8,1,NULL,Termination,Promotion to senior
16332,9517,20211224,7,35,5,3,NULL,Hire,New hire
16333,9558,20211107,10,4,2,2,NULL,Transfer,Voluntary resignation
16334,9599,20210921,3,34,7,1,NULL,Promotion,Transfer to new team
16335,9639,20210805,6,3,4,3,NULL,Rolechange,Promotion to senior
16336,9680,20210619,9,33,1,2,NULL,Locationchange,New hire
16337,9720,20210503,2,2,6,1,NULL,Termination,Voluntary resignation
16338,9761,20210317,5,32,3,3,NULL,Hire,Transfer to new team
16339,9801,20210129,8,1,8,2,NULL,Transfer,Promotion to senior
16340,9842,20201213,1,31,5,1,NULL,Promotion,New hire
16341,9883,20201027,4,20,2,3,NULL,Rolechange,Voluntary resignation
16342,9923,20200910,7,30,7,2,NULL,Locationchange,Transfer to new team
16343,9964,20200725,10,19,4,1,NULL,Termination,Promotion to senior
16344,10004,20200608,3,29,1,3,NULL,Hire,New hire
16345,10045,20200422,6,18,6,2,NULL,Transfer,Voluntary resignation
16346,10086,20200306,9,28,3,1,NULL,Promotion,Transfer to new team
16347,10126,20200119,2,17,8,3,NULL,Rolechange,Promotion to senior
16348,10167,20191203,5,27,5,2,NULL,Locationchange,New hire
16349,10207,20191017,8,16,2,1,NULL,Termination,Voluntary resignation
16350,10248,20190831,1,26,7,3,NULL,Hire,Transfer to new team
16351,10289,20190715,4,15,4,2,NULL,Transfer,Promotion to senior
16352,10329,20190529,7,25,1,1,NULL,Promotion,New hire
16353,10370,20190412,10,14,6,3,NULL,Rolechange,Voluntary resignation
16354,10410,20190224,3,24,3,2,NULL,Locationchange,Transfer to new team
16355,10451,20190108,6,13,8,1,NULL,Termination,Promotion to senior
16356,10492,20181122,9,23,5,3,NULL,Hire,New hire
16357,10532,20181006,2,12,2,2,NULL,Transfer,Voluntary resignation
16358,10573,20180820,5,22,7,1,NULL,Promotion,Transfer to new team
16359,10613,20180704,8,11,4,3,NULL,Rolechange,Promotion to senior
16360,10654,20180518,1,21,1,2,NULL,Locationchange,New hire
16361,10694,20180401,4,10,6,1,NULL,Termination,Voluntary resignation
16362,10735,20180213,7,40,3,3,NULL,Hire,Transfer to new team
16363,10776,20171228,10,9,8,2,NULL,Transfer,Promotion to senior
16364,10816,20171111,3,39,5,1,NULL,Promotion,New hire
16365,10857,20170925,6,8,2,3,NULL,Rolechange,Voluntary resignation
16366,10897,20170809,9,38,7,2,NULL,Locationchange,Transfer to new team
16367,10938,20170623,2,7,4,1,NULL,Termination,Promotion to senior
16368,10979,20170507,5,37,1,3,NULL,Hire,New hire
16369,11019,20170321,8,6,6,2,NULL,Transfer,Voluntary resignation
16370,11060,20170202,1,36,3,1,NULL,Promotion,Transfer to new team
16371,11100,20161217,4,5,8,3,NULL,Rolechange,Promotion to senior
16372,11141,20161031,7,35,5,2,NULL,Locationchange,New hire
16373,11182,20160914,10,4,2,1,NULL,Termination,Voluntary resignation
16374,11222,20160729,3,34,7,3,NULL,Hire,Transfer to new team
16375,11263,20160612,6,3,4,2,NULL,Transfer,Promotion to senior
16376,11303,20160426,9,33,1,1,NULL,Promotion,New hire
16377,11344,20160310,2,2,6,3,NULL,Rolechange,Voluntary resignation
16378,11385,20160123,5,32,3,2,NULL,Locationchange,Transfer to new team
16379,11425,20151207,8,1,8,1,NULL,Termination,Promotion to senior
16380,11466,20151021,1,31,5,3,NULL,Hire,New hire
16381,11506,20150904,4,20,2,2,NULL,Transfer,Voluntary resignation
16382,11547,20150719,7,30,7,1,NULL,Promotion,Transfer to new team
16383,11587,20150602,10,19,4,3,NULL,Rolechange,Promotion to senior
16384,11628,20150416,3,29,1,2,NULL,Locationchange,New hire
16385,11669,20150228,6,18,6,1,NULL,Termination,Voluntary resignation
16386,11709,20150112,9,28,3,3,NULL,Hire,Transfer to new team
16387,11750,20241123,2,17,8,2,NULL,Transfer,Promotion to senior
16388,11790,20241007,5,27,5,1,NULL,Promotion,New hire
16389,11831,20240821,8,16,2,3,NULL,Rolechange,Voluntary resignation
16390,11872,20240705,1,26,7,2,NULL,Locationchange,Transfer to new team
16391,32,20240519,4,15,4,1,NULL,Termination,Promotion to senior
16392,73,20240402,7,25,1,3,NULL,Hire,New hire
16393,113,20240215,10,14,6,2,NULL,Transfer,Voluntary resignation
16394,154,20231230,3,24,3,1,NULL,Promotion,Transfer to new team
16395,195,20231113,6,13,8,3,NULL,Rolechange,Promotion to senior
16396,235,20230927,9,23,5,2,NULL,Locationchange,New hire
16397,276,20230811,2,12,2,1,NULL,Termination,Voluntary resignation
16398,316,20230625,5,22,7,3,NULL,Hire,Transfer to new team
16399,357,20230509,8,11,4,2,NULL,Transfer,Promotion to senior
16400,397,20230323,1,21,1,1,NULL,Promotion,New hire
16401,438,20230204,4,10,6,3,NULL,Rolechange,Voluntary resignation
16402,479,20221219,7,40,3,2,NULL,Locationchange,Transfer to new team
16403,519,20221102,10,9,8,1,NULL,Termination,Promotion to senior
16404,560,20220916,3,39,5,3,NULL,Hire,New hire
16405,600,20220731,6,8,2,2,NULL,Transfer,Voluntary resignation
16406,641,20220614,9,38,7,1,NULL,Promotion,Transfer to new team
16407,682,20220428,2,7,4,3,NULL,Rolechange,Promotion to senior
16408,722,20220312,5,37,1,2,NULL,Locationchange,New hire
16409,763,20220124,8,6,6,1,NULL,Termination,Voluntary resignation
16410,803,20211208,1,36,3,3,NULL,Hire,Transfer to new team
16411,844,20211022,4,5,8,2,NULL,Transfer,Promotion to senior
16412,885,20210905,7,35,5,1,NULL,Promotion,New hire
16413,925,20210720,10,4,2,3,NULL,Rolechange,Voluntary resignation
16414,966,20210603,3,34,7,2,NULL,Locationchange,Transfer to new team
16415,1006,20210417,6,3,4,1,NULL,Termination,Promotion to senior
16416,1047,20210301,9,33,1,3,NULL,Hire,New hire
16417,1088,20210113,2,2,6,2,NULL,Transfer,Voluntary resignation
16418,1128,20201127,5,32,3,1,NULL,Promotion,Transfer to new team
16419,1169,20201011,8,1,8,3,NULL,Rolechange,Promotion to senior
16420,1209,20200825,1,31,5,2,NULL,Locationchange,New hire
16421,1250,20200709,4,20,2,1,NULL,Termination,Voluntary resignation
16422,1290,20200523,7,30,7,3,NULL,Hire,Transfer to new team
16423,1331,20200406,10,19,4,2,NULL,Transfer,Promotion to senior
16424,1372,20200219,3,29,1,1,NULL,Promotion,New hire
16425,1412,20200103,6,18,6,3,NULL,Rolechange,Voluntary resignation
16426,1453,20191117,9,28,3,2,NULL,Locationchange,Transfer to new team
16427,1493,20191001,2,17,8,1,NULL,Termination,Promotion to senior
16428,1534,20190815,5,27,5,3,NULL,Hire,New hire
16429,1575,20190629,8,16,2,2,NULL,Transfer,Voluntary resignation
16430,1615,20190513,1,26,7,1,NULL,Promotion,Transfer to new team
16431,1656,20190327,4,15,4,3,NULL,Rolechange,Promotion to senior
16432,1696,20190208,7,25,1,2,NULL,Locationchange,New hire
16433,1737,20181223,10,14,6,1,NULL,Termination,Voluntary resignation
16434,1778,20181106,3,24,3,3,NULL,Hire,Transfer to new team
16435,1818,20180920,6,13,8,2,NULL,Transfer,Promotion to senior
16436,1859,20180804,9,23,5,1,NULL,Promotion,New hire
16437,1899,20180618,2,12,2,3,NULL,Rolechange,Voluntary resignation
16438,1940,20180502,5,22,7,2,NULL,Locationchange,Transfer to new team
16439,1980,20180316,8,11,4,1,NULL,Termination,Promotion to senior
16440,2021,20180128,1,21,1,3,NULL,Hire,New hire
16441,2062,20171212,4,10,6,2,NULL,Transfer,Voluntary resignation
16442,2102,20171026,7,40,3,1,NULL,Promotion,Transfer to new team
16443,2143,20170909,10,9,8,3,NULL,Rolechange,Promotion to senior
16444,2183,20170724,3,39,5,2,NULL,Locationchange,New hire
16445,2224,20170607,6,8,2,1,NULL,Termination,Voluntary resignation
16446,2265,20170421,9,38,7,3,NULL,Hire,Transfer to new team
16447,2305,20170305,2,7,4,2,NULL,Transfer,Promotion to senior
16448,2346,20170117,5,37,1,1,NULL,Promotion,New hire
16449,2386,20161201,8,6,6,3,NULL,Rolechange,Voluntary resignation
16450,2427,20161015,1,36,3,2,NULL,Locationchange,Transfer to new team
16451,2468,20160829,4,5,8,1,NULL,Termination,Promotion to senior
16452,2508,20160713,7,35,5,3,NULL,Hire,New hire
16453,2549,20160527,10,4,2,2,NULL,Transfer,Voluntary resignation
16454,2589,20160410,3,34,7,1,NULL,Promotion,Transfer to new team
16455,2630,20160223,6,3,4,3,NULL,Rolechange,Promotion to senior
16456,2671,20160107,9,33,1,2,NULL,Locationchange,New hire
16457,2711,20151121,2,2,6,1,NULL,Termination,Voluntary resignation
16458,2752,20151005,5,32,3,3,NULL,Hire,Transfer to new team
16459,2792,20150819,8,1,8,2,NULL,Transfer,Promotion to senior
16460,2833,20150703,1,31,5,1,NULL,Promotion,New hire
16461,2873,20150517,4,20,2,3,NULL,Rolechange,Voluntary resignation
16462,2914,20150331,7,30,7,2,NULL,Locationchange,Transfer to new team
16463,2955,20150212,10,19,4,1,NULL,Termination,Promotion to senior
16464,2995,20241224,3,29,1,3,NULL,Hire,New hire
16465,3036,20241107,6,18,6,2,NULL,Transfer,Voluntary resignation
16466,3076,20240921,9,28,3,1,NULL,Promotion,Transfer to new team
16467,3117,20240805,2,17,8,3,NULL,Rolechange,Promotion to senior
16468,3158,20240619,5,27,5,2,NULL,Locationchange,New hire
16469,3198,20240503,8,16,2,1,NULL,Termination,Voluntary resignation
16470,3239,20240317,1,26,7,3,NULL,Hire,Transfer to new team
16471,3279,20240130,4,15,4,2,NULL,Transfer,Promotion to senior
16472,3320,20231214,7,25,1,1,NULL,Promotion,New hire
16473,3361,20231028,10,14,6,3,NULL,Rolechange,Voluntary resignation
16474,3401,20230911,3,24,3,2,NULL,Locationchange,Transfer to new team
16475,3442,20230726,6,13,8,1,NULL,Termination,Promotion to senior
16476,3482,20230609,9,23,5,3,NULL,Hire,New hire
16477,3523,20230423,2,12,2,2,NULL,Transfer,Voluntary resignation
16478,3564,20230307,5,22,7,1,NULL,Promotion,Transfer to new team
16479,3604,20230119,8,11,4,3,NULL,Rolechange,Promotion to senior
16480,3645,20221203,1,21,1,2,NULL,Locationchange,New hire
16481,3685,20221017,4,10,6,1,NULL,Termination,Voluntary resignation
16482,3726,20220831,7,40,3,3,NULL,Hire,Transfer to new team
16483,3766,20220715,10,9,8,2,NULL,Transfer,Promotion to senior
16484,3807,20220529,3,39,5,1,NULL,Promotion,New hire
16485,3848,20220412,6,8,2,3,NULL,Rolechange,Voluntary resignation
16486,3888,20220224,9,38,7,2,NULL,Locationchange,Transfer to new team
16487,3929,20220108,2,7,4,1,NULL,Termination,Promotion to senior
16488,3969,20211122,5,37,1,3,NULL,Hire,New hire
16489,4010,20211006,8,6,6,2,NULL,Transfer,Voluntary resignation
16490,4051,20210820,1,36,3,1,NULL,Promotion,Transfer to new team
16491,4091,20210704,4,5,8,3,NULL,Rolechange,Promotion to senior
16492,4132,20210518,7,35,5,2,NULL,Locationchange,New hire
16493,4172,20210401,10,4,2,1,NULL,Termination,Voluntary resignation
16494,4213,20210213,3,34,7,3,NULL,Hire,Transfer to new team
16495,4254,20201228,6,3,4,2,NULL,Transfer,Promotion to senior
16496,4294,20201111,9,33,1,1,NULL,Promotion,New hire
16497,4335,20200925,2,2,6,3,NULL,Rolechange,Voluntary resignation
16498,4375,20200809,5,32,3,2,NULL,Locationchange,Transfer to new team
16499,4416,20200623,8,1,8,1,NULL,Termination,Promotion to senior
16500,4456,20200507,1,31,5,3,NULL,Hire,New hire
16501,4497,20200321,4,20,2,2,NULL,Transfer,Voluntary resignation
16502,4538,20200203,7,30,7,1,NULL,Promotion,Transfer to new team
16503,4578,20191218,10,19,4,3,NULL,Rolechange,Promotion to senior
16504,4619,20191101,3,29,1,2,NULL,Locationchange,New hire
16505,4659,20190915,6,18,6,1,NULL,Termination,Voluntary resignation
16506,4700,20190730,9,28,3,3,NULL,Hire,Transfer to new team
16507,4741,20190613,2,17,8,2,NULL,Transfer,Promotion to senior
16508,4781,20190427,5,27,5,1,NULL,Promotion,New hire
16509,4822,20190311,8,16,2,3,NULL,Rolechange,Voluntary resignation
16510,4862,20190123,1,26,7,2,NULL,Locationchange,Transfer to new team
16511,4903,20181207,4,15,4,1,NULL,Termination,Promotion to senior
16512,4944,20181021,7,25,1,3,NULL,Hire,New hire
16513,4984,20180904,10,14,6,2,NULL,Transfer,Voluntary resignation
16514,5025,20180719,3,24,3,1,NULL,Promotion,Transfer to new team
16515,5065,20180602,6,13,8,3,NULL,Rolechange,Promotion to senior
16516,5106,20180416,9,23,5,2,NULL,Locationchange,New hire
16517,5147,20180228,2,12,2,1,NULL,Termination,Voluntary resignation
16518,5187,20180112,5,22,7,3,NULL,Hire,Transfer to new team
16519,5228,20171126,8,11,4,2,NULL,Transfer,Promotion to senior
16520,5268,20171010,1,21,1,1,NULL,Promotion,New hire
16521,5309,20170824,4,10,6,3,NULL,Rolechange,Voluntary resignation
16522,5349,20170708,7,40,3,2,NULL,Locationchange,Transfer to new team
16523,5390,20170522,10,9,8,1,NULL,Termination,Promotion to senior
16524,5431,20170405,3,39,5,3,NULL,Hire,New hire
16525,5471,20170217,6,8,2,2,NULL,Transfer,Voluntary resignation
16526,5512,20170101,9,38,7,1,NULL,Promotion,Transfer to new team
16527,5552,20161115,2,7,4,3,NULL,Rolechange,Promotion to senior
16528,5593,20160929,5,37,1,2,NULL,Locationchange,New hire
16529,5634,20160813,8,6,6,1,NULL,Termination,Voluntary resignation
16530,5674,20160627,1,36,3,3,NULL,Hire,Transfer to new team
16531,5715,20160511,4,5,8,2,NULL,Transfer,Promotion to senior
16532,5755,20160325,7,35,5,1,NULL,Promotion,New hire
16533,5796,20160207,10,4,2,3,NULL,Rolechange,Voluntary resignation
16534,5837,20151222,3,34,7,2,NULL,Locationchange,Transfer to new team
16535,5877,20151105,6,3,4,1,NULL,Termination,Promotion to senior
16536,5918,20150919,9,33,1,3,NULL,Hire,New hire
16537,5958,20150803,2,2,6,2,NULL,Transfer,Voluntary resignation
16538,5999,20150617,5,32,3,1,NULL,Promotion,Transfer to new team
16539,6039,20150501,8,1,8,3,NULL,Rolechange,Promotion to senior
16540,6080,20150315,1,31,5,2,NULL,Locationchange,New hire
16541,6121,20150127,4,20,2,1,NULL,Termination,Voluntary resignation
16542,6161,20241208,7,30,7,3,NULL,Hire,Transfer to new team
16543,6202,20241022,10,19,4,2,NULL,Transfer,Promotion to senior
16544,6242,20240905,3,29,1,1,NULL,Promotion,New hire
16545,6283,20240720,6,18,6,3,NULL,Rolechange,Voluntary resignation
16546,6324,20240603,9,28,3,2,NULL,Locationchange,Transfer to new team
16547,6364,20240417,2,17,8,1,NULL,Termination,Promotion to senior
16548,6405,20240301,5,27,5,3,NULL,Hire,New hire
16549,6445,20240114,8,16,2,2,NULL,Transfer,Voluntary resignation
16550,6486,20231128,1,26,7,1,NULL,Promotion,Transfer to new team
16551,6527,20231012,4,15,4,3,NULL,Rolechange,Promotion to senior
16552,6567,20230826,7,25,1,2,NULL,Locationchange,New hire
16553,6608,20230710,10,14,6,1,NULL,Termination,Voluntary resignation
16554,6648,20230524,3,24,3,3,NULL,Hire,Transfer to new team
16555,6689,20230407,6,13,8,2,NULL,Transfer,Promotion to senior
16556,6730,20230219,9,23,5,1,NULL,Promotion,New hire
16557,6770,20230103,2,12,2,3,NULL,Rolechange,Voluntary resignation
16558,6811,20221117,5,22,7,2,NULL,Locationchange,Transfer to new team
16559,6851,20221001,8,11,4,1,NULL,Termination,Promotion to senior
16560,6892,20220815,1,21,1,3,NULL,Hire,New hire
16561,6932,20220629,4,10,6,2,NULL,Transfer,Voluntary resignation
16562,6973,20220513,7,40,3,1,NULL,Promotion,Transfer to new team
16563,7014,20220327,10,9,8,3,NULL,Rolechange,Promotion to senior
16564,7054,20220208,3,39,5,2,NULL,Locationchange,New hire
16565,7095,20211223,6,8,2,1,NULL,Termination,Voluntary resignation
16566,7135,20211106,9,38,7,3,NULL,Hire,Transfer to new team
16567,7176,20210920,2,7,4,2,NULL,Transfer,Promotion to senior
16568,7217,20210804,5,37,1,1,NULL,Promotion,New hire
16569,7257,20210618,8,6,6,3,NULL,Rolechange,Voluntary resignation
16570,7298,20210502,1,36,3,2,NULL,Locationchange,Transfer to new team
16571,7338,20210316,4,5,8,1,NULL,Termination,Promotion to senior
16572,7379,20210128,7,35,5,3,NULL,Hire,New hire
16573,7420,20201212,10,4,2,2,NULL,Transfer,Voluntary resignation
16574,7460,20201026,3,34,7,1,NULL,Promotion,Transfer to new team
16575,7501,20200909,6,3,4,3,NULL,Rolechange,Promotion to senior
16576,7541,20200724,9,33,1,2,NULL,Locationchange,New hire
16577,7582,20200607,2,2,6,1,NULL,Termination,Voluntary resignation
16578,7623,20200421,5,32,3,3,NULL,Hire,Transfer to new team
16579,7663,20200305,8,1,8,2,NULL,Transfer,Promotion to senior
16580,7704,20200118,1,31,5,1,NULL,Promotion,New hire
16581,7744,20191202,4,20,2,3,NULL,Rolechange,Voluntary resignation
16582,7785,20191016,7,30,7,2,NULL,Locationchange,Transfer to new team
16583,7825,20190830,10,19,4,1,NULL,Termination,Promotion to senior
