Name ID;Person name;Birth Year (Film person);Death Year (Film person);Profession (Film person);# Film people
nm0329264;John Goodner;1971;;camera_department;1
nm0329275;Irv Goodnoff;1948;2009;cinematographer;1
nm0329282;Jason Goodowens;1969;;camera_department;1
nm0329333;Gary Goodridge;1966;;actor;1
nm0329345;Randy Goodrum;1947;;soundtrack;1
nm0329360;Alan Goodson;1959;;actor;1
nm0329374;Jonathan M. Goodson;1945;;producer;1
nm0329385;Robert A. Goodson;1962;;special_effects;1
nm0329427;Angela Goodwin;1925;2016;actress;1
nm0329447;Doris Kearns Goodwin;1943;;miscellaneous;1
nm0329448;Doug Goodwin;1929;;composer;1
nm0329481;Ginnifer Goodwin;1978;;actress;1
nm0329504;Kia Goodwin;1973;;actress;1
nm0329535;R.W. Goodwin;1944;;producer;1
nm0329537;Randy J. Goodwin;1967;;actor;1
nm0329538;Raven Goodwin;1992;;actress;1
nm0329567;Trudie Goodwin;1951;;actress;1
nm0329591;Julie Goodyear;1942;;actress;1
nm0329606;Bob Goold;1951;2019;sound_department;1
nm0329640;Michael A. Goorjian;1971;;actor;1
nm0329645;Maria Goos;1956;;writer;1
nm0329647;Claire Goose;1975;;actress;1
nm0329657;Alek Goosse;1959;;sound_department;1
nm0329659;Greg Goossen;1945;2011;actor;1
nm0329667;Erik Goossens;1967;;actor;1
nm0329691;Ruben Goots;1974;;producer;1
nm0329692;Greg Gootsan;1973;;art_department;1
nm0329715;Adoor Gopalakrishnan;1941;;director;1
nm0329725;Belén Gopegui;1963;;writer;1
nm0329730;Suresh Gopi;1958;;actor;1
nm0329755;Chris Gorak;1969;;production_designer;1
nm0329812;Aleksey Gorbunov;1961;;actor;1
nm0329845;Jarek Gorczycki;1961;;camera_department;1
nm0329861;Pamela Gordon;1937;2003;actress;1
nm0329927;Irina Gordina;1965;;actress;1
nm0329938;Filipa Gordo;1973;;actress;1
nm0329947;John Gordon Sinclair;1962;;actor;1
nm0329968;Alex Gordon;1961;;sound_department;1
nm0330010;Barbara Gordon;1948;;miscellaneous;1
nm0330057;Bryan Gordon;1947;;director;1
nm0330062;Canada Johanna Gordon;1970;;art_department;1
nm0330070;Lara Jill Miller;1967;;actress;1
nm0330085;Chris M. Gordon;1966;;editor;1
nm0330185;Fiona Gordon;1957;;actress;1
nm0330240;Hannah Gordon;1941;;actress;1
nm0330258;Howard Gordon;1961;;producer;1
nm0330298;Jeff Gordon;1971;;actor;1
nm0330301;Jeffrey Pratt Gordon;1968;;art_department;1
nm0330324;Joel Gordon;1975;;actor;1
nm0330356;Karen-Eileen Gordon;1964;;actress;1
nm0330360;Keith Gordon;1961;;director;1
nm0330364;Kelly Gordon;1932;1981;soundtrack;1
nm0330371;Kim Gordon;1953;;actress;1
nm0330383;Lawrence Gordon;1936;;producer;1
nm0330408;Lucy Gordon;1980;2009;actress;1
nm0330419;Marc Gordon;1964;;actor;1
nm0330428;Mark Gordon;1956;;producer;1
nm0330457;Michael Gordon;1948;;actor;1
nm0330464;Mike Gordon;1965;;director;1
nm0330483;Nick Gordon;1952;2004;camera_department;1
nm0330485;Nina Gordon;1967;;soundtrack;1
nm0330509;Paul Gordon;1963;2016;composer;1
nm0330518;Peter Gordon;1951;;music_department;1
nm0330532;Rafael Gordon;1946;;writer;1
nm0330536;Randy Gordon;1969;;actor;1
nm0330561;Robert Gordon;1947;;soundtrack;1
nm0330566;Robert Gordon;1968;;actor;1
nm0330571;Rosco Gordon;1928;2002;soundtrack;1
nm0330601;Serena Gordon;1963;;actress;1
nm0330627;Stuart Gordon;1950;2014;composer;1
nm0330632;Susan Horton;1966;2013;stunts;1
nm0330646;Tina Gordon;1964;;make_up_department;1
nm0330675;Zaki Gordon;1976;1998;director;1
nm0330698;Melissa Gorduyn;1986;;actress;1
nm0330700;Berry Gordy;1929;;soundtrack;1
nm0330709;Matthew G. Gordy;1967;1998;camera_department;1
nm0330719;George Gore II;1982;;actor;1
nm0330722;Al Gore;1948;;actor;1
nm0330726;Brentley Gore;1974;;actor;1
nm0330730;Chris Gore;1965;;actor;1
nm0330753;Lesley Gore;1946;2015;soundtrack;1
nm0330756;Martin Gore;1961;;soundtrack;1
nm0330765;Sandy Gore;1950;;actress;1
nm0330773;Kathleen Gore-Misko;1946;;costume_department;1
nm0330782;Henryk Mikolaj Górecki;1933;2010;soundtrack;1
nm0330815;Jay Goren;1955;;actor;1
nm0330829;Tina Gorenjak;1972;;actress;1
nm0330873;Maria Letizia Gorga;1966;;actress;1
nm0330891;Lana Gorgievski;1969;;actress;1
nm0330901;Adam Gorgoni;1963;;composer;1
nm0330910;Anel Lopez Gorham;1975;;actress;1
nm0330921;Evelina Gori;1927;2005;actress;1
nm0330935;Amedeo Goria;1954;;actor;1
nm0330943;Anatoliy Gorin;1956;;actor;1
nm0330973;Erik Goris;1954;;actor;1
nm0330982;Peter Gorissen;1955;;actor;1
nm0330987;Thomas Goritzki;1952;;actor;1
nm0330999;Olga Gorkova;1961;2008;make_up_department;1
nm0331033;Michael Andrew Gorman;1951;;actor;1
nm0331044;Breon Gorman;1954;;actress;1
nm0331057;Dave Gorman;1971;;writer;1
nm0331116;Reg Gorman;1937;;actor;1
nm0331117;Robert Hy Gorman;1980;;actor;1
nm0331166;Tommy Gormley;1968;;assistant_director;1
nm0331171;Eydie Gormé;1928;2013;soundtrack;1
nm0331179;Juris Gornavs;1951;;actor;1
nm0331222;László Görög;1964;;actor;1
nm0331289;Alan Gorrie;1946;;soundtrack;1
nm0331296;Marleen Gorris;1948;;director;1
nm0331361;Tony Gort;1965;;sound_department;1
nm0331379;Brad Gorton;1974;;actor;1
nm0331426;Ewa Gorzelak;1974;;actress;1
nm0331450;Eva Gosciejewicz;1967;;actress;1
nm0331453;René Goscinny;1926;1977;writer;1
nm0331469;Bobby Gosh;1936;;soundtrack;1
nm0331477;Valentin Goshev;1963;;actor;1
nm0331516;Ryan Gosling;1980;;actor;1
nm0331520;Janni Goslinga;1969;;actress;1
nm0331532;Raja Gosnell;1958;;editor;1
nm0331535;Barrie Gosney;1926;2008;actor;1
nm0331557;Christopher Goss;1969;;camera_department;1
nm0331577;Luke Goss;1968;;actor;1
nm0331602;Job Gosschalk;1967;;casting_director;1
nm0331606;Bob Gosse;1963;;actor;1
nm0331666;Robert Gossett;1954;;actor;1
nm0331682;Stephanie Gossger;1975;;actress;1
nm0331715;Nigel Gostelow;1963;;location_management;1
nm0331724;Vladimir Gostyukhin;1946;;actor;1
nm0331740;Waldemar Goszcz;1973;2003;actor;1
nm0331751;Armando Gota;1940;2019;actor;1
nm0331784;Holger Gotha;1960;;actor;1
nm0331797;Péter Gothár;1947;;director;1
nm0331814;Al Goto;1962;;stunts;1
nm0331819;Keiji Gotoh;1968;;animation_department;1
nm0331872;Karel Gott;1939;2019;soundtrack;1
nm0331884;Franklyn Gottbetter;1964;;production_manager;1
nm0331902;Ari Gottfried;1975;2003;miscellaneous;1
nm0331972;Jasper Gottlieb;1989;;actor;1
nm0331983;Jørn Gottlieb;1953;;actor;1
nm0331995;Marius Gottlieb;1989;;actor;1
nm0332016;Uri Gottlieb;1969;;actor;1
nm0332040;Hans Gottschalk;1926;2010;writer;1
nm0332053;Thomas Gottschalk;1968;;camera_department;1
nm0332088;Ursula Gottwald;1968;;actress;1
nm0332143;Jean-Philippe Goude;1952;;composer;1
nm0332161;Richard Goudreau;1950;;producer;1
nm0332184;Alfred Gough;1967;;writer;1
nm0332197;Daisy Gough;1976;;actress;1
nm0332244;Samuel Gough;1975;;actor;1
nm0332259;Benoît Gouin;1961;;actor;1
nm0332281;Paulo Goulart;1933;2014;actor;1
nm0332283;Beth Goulart;1961;;actress;1
nm0332299;Vanessa Goulart;1975;;actress;1
nm0332313;Ben Gould;1980;;actor;1
nm0332352;David Gould;1988;;actor;1
nm0332360;Desiree Gould;1945;;actress;1
nm0332363;Dominic Gould;1964;;actor;1
nm0332384;Glenn Gould;1932;1982;soundtrack;1
nm0332390;Harold Gould;1923;2010;actor;1
nm0332398;Jack Gould;1929;2013;actor;1
nm0332410;Jason Gould;1966;;actor;1
nm0332414;Jed The Fish Gould;1955;;actor;1
nm0332449;Michael Gould;1961;;actor;1
nm0332469;Peter Anthony Fields;1971;;editor;1
nm0332472;Philip Gould;1957;;actor;1
nm0332489;Samuel Gould;1973;;actor;1
nm0332500;Stephen Jay Gould;1941;2002;miscellaneous;1
nm0332546;Laura Goulding;1962;;script_department;1
nm0332559;Karen E. Goulekas;1962;;visual_effects;1
nm0332564;Eric Goulem;1968;;actor;1
nm0332572;Gregg Goulet;1972;;actor;1
nm0332657;Rivka Gur;1935;;actress;1
nm0332709;Olivier Gourmet;1963;;actor;1
nm0332734;Tatiana Gousseff;1970;;actress;1
nm0332791;John Goux;1953;;music_department;1
nm0332806;Anat Gov;1953;2012;writer;1
nm0332871;Govinda;1963;;actor;1
nm0332950;Ashutosh Gowariker;1964;;writer;1
nm0332952;Barbara Gowdy;1950;;writer;1
nm0332973;David Gower;1957;;actor;1
nm0332980;Joss Gower;1968;;stunts;1
nm0332985;Bruce Gowers;1940;;director;1
nm0332990;George Gowing;1944;2019;transportation_department;1
nm0333012;Ana Goya;1962;;actress;1
nm0333014;Chantal Goya;1942;;actress;1
nm0333045;María José Goyanes;1948;;actress;1
nm0333070;Mara Goyet;1973;;actress;1
nm0333083;Dallas Goyo;1994;;actor;1
nm0333093;Juan Goytisolo;1931;2017;writer;1
nm0333100;Harry Goz;1932;2003;actor;1
nm0333116;Monika Gozdzik;1956;;actress;1
nm0333118;Barbara Gozens;1952;;actress;1
nm0333123;Christine Gozlan;1958;;producer;1
nm0333151;Imanol Goñez;1973;;director;1
nm0333158;Jason Graae;1958;;actor;1
nm0333162;Manfred de Graaf;1939;2018;actor;1
nm0333165;Cynthia de Graaff;1975;;actress;1
nm0333193;Samuel Graber;1973;;miscellaneous;1
nm0333210;Ewald Grabenbauer;1968;;camera_department;1
nm0333252;T.J. Grable;1975;;camera_department;1
nm0333260;Dennis Grabosch;1978;;actor;1
nm0333261;Jörg Grabosch;1962;;producer;1
nm0333274;Urszula Grabowska;1976;;actress;1
nm0333275;Andrzej Grabowski;1952;;actor;1
nm0333279;James Grabowski;1981;;art_department;1
nm0333286;Marilyn Grabowski;1937;;editorial_department;1
nm0333287;Mikolaj Grabowski;1946;;actor;1
nm0333301;Monika Grabs;1939;;actress;1
nm0333306;Alberto Graça;1948;;producer;1
nm0333318;April Grace;1962;;actress;1
nm0333334;Dan Grace;1974;;costume_department;1
nm0333351;Helen Grace;1971;;actress;1
nm0333376;Michelle Grace;1968;;producer;1
nm0333402;Susan Grace;1949;;actress;1
nm0333410;Topher Grace;1978;;actor;1
nm0333442;Andoni Gracia;1971;;actor;1
nm0333466;Sancho Gracia;1936;2012;actor;1
nm0333480;Zijad Gracic;1959;;actor;1
nm0333487;Rickson Gracie;1958;;actor;1
nm0333496;Gabriel Gracindo;1977;;actor;1
nm0333503;Natasa Barbara Gracner;1969;;actress;1
nm0333512;Bohdan Graczyk;1959;;assistant_director;1
nm0333523;Tzahi Grad;1962;;actor;1
nm0333529;Michael Grade;1943;;writer;1
nm0333556;Cristina Grado;1939;2016;actress;1
nm0333572;Aleksandr Gradskiy;1949;;actor;1
nm0333592;Ed Grady;1923;2012;actor;1
nm0333639;Vicki Graef;1950;2008;costume_designer;1
nm0333641;Gustavo Graef Marino;1955;;director;1
nm0333651;Ursula Graeff;1924;;actress;1
nm0333685;Christian von Spee;1967;;camera_department;1
nm0333689;Allan Graf;1949;;stunts;1
nm0333698;Christian Graf;1976;;camera_department;1
nm0333702;David Alan Graf;1959;;actor;1
nm0333705;Dominik Graf;1952;;director;1
nm0333728;Markus Graf;1953;;actor;1
nm0333732;Michael Graf;1965;;director;1
nm0333747;Robert Graf;1964;;producer;1
nm0333778;Ilene Graff;1949;;actress;1
nm0333779;Jerry Graff;1920;2008;actor;1
nm0333797;Randy Graff;1955;;actress;1
nm0333804;Todd Graff;1959;;actor;1
nm0333818;Benoît Graffin;1966;;writer;1
nm0333823;Göran Graffman;1931;2014;actor;1
nm0333825;Per Graffman;1962;;actor;1
nm0333827;Boothby Graffoe;1962;;writer;1
nm0333841;Joseph W. Grafmuller;1962;;art_department;1
nm0333861;Biljana Grafwallner-Brezovska;1971;;editor;1
nm0333868;Stefano Gragnani;1946;;actor;1
nm0333872;Enzo Gragnianiello;1954;;actor;1
nm0333897;Allison Graham;1970;;miscellaneous;1
nm0333956;Caroline Graham;1931;;writer;1
nm0333975;Clive Graham;1937;2007;actor;1
nm0333982;Currie Graham;1967;;actor;1
nm0333996;Davy Graham;1940;2008;soundtrack;1
nm0334000;Demetrius Graham;1973;;producer;1
nm0334022;Elain R. Graham;1949;;actress;1
nm0334027;Enid Graham;1970;;actress;1
nm0334048;Gary Graham;1950;;actor;1
nm0334050;Gavin Graham;1977;;visual_effects;1
nm0334077;Holter Graham;1972;;actor;1
nm0334106;Jeff Dylan Graham;1983;;actor;1
nm0334114;Jeremy Graham;1973;;camera_department;1
nm0334129;John Graham;1956;2016;camera_department;1
nm0334150;Julie Graham;1965;;actress;1
nm0334179;Lauren Graham;1967;;actress;1
nm0334198;Marcus Graham;1963;;actor;1
nm0334217;Megan Graham;1966;;script_department;1
nm0334255;Ranald Graham;1941;2010;writer;1
nm0334262;Richard Graham;1960;;actor;1
nm0334268;Robert Graham;1938;2008;actor;1
nm0334318;Stephen Graham;1973;;actor;1
nm0334324;Stuart Graham;1967;;actor;1
nm0334325;Susan Graham;1960;;actress;1
nm0334378;Olga Grahame;1932;2016;actress;1
nm0334391;Dale E. Grahn;1954;;editorial_department;1
nm0334408;Glauce Graieb;1948;;actress;1
nm0334413;J Graigory;1971;;producer;1
nm0334431;Andrew Grainger;1965;;actor;1
nm0334447;Oliver Grainger;1988;;actor;1
nm0334455;Avi Grainik;1971;;actor;1
nm0334462;Javier Grajeda;1955;;actor;1
nm0334478;Arthur Graley;1977;;sound_department;1
nm0334520;Metta Gramberg;1959;;actress;1
nm0334552;Nikos Grammatikos;1963;;director;1
nm0334555;Egor Grammatikov;1967;;director;1
nm0334622;Félix Granado;1961;;actor;1
nm0334627;Nick Granado;1968;;actor;1
nm0334686;Andy Granatelli;1923;2013;actor;1
nm0334689;Björn Granath;1946;2017;actor;1
nm0334710;Fredde Granberg;1970;;actor;1
nm0334722;Michael Granberry;1969;;animation_department;1
nm0334739;Grandmaster Flash;1958;;soundtrack;1
nm0334781;Chabuca Granda;1920;1983;soundtrack;1
nm0334822;Paulo César Grande;1958;;actor;1
nm0334824;Rodrigo Grande;1974;;writer;1
nm0334839;Almudena Grandes;1960;;writer;1
nm0334882;Darío Grandinetti;1959;;actor;1
nm0334884;Paula Grandio;1962;;cinematographer;1
nm0334886;Pippa Grandison;1970;;actress;1
nm0334890;Palle Granditsky;1923;2001;actor;1
nm0334906;Ilona Grandke;1943;;actress;1
nm0334913;Kelley Grando;1971;;actress;1
nm0334924;Patrick Grandperret;1946;2019;director;1
nm0334946;Charlie Grandy;1974;;writer;1
nm0335066;Marc Granger;1962;;actor;1
nm0335079;Seth Granger;1974;;sound_department;1
nm0335096;Jean-Christophe Grangé;1961;;writer;1
nm0335131;Denys Granier-Deferre;1949;;director;1
nm0335138;Debra Granik;1963;;director;1
nm0335169;Therese Grankvist;1977;;soundtrack;1
nm0335200;Anais Granofsky;1973;;actress;1
nm0335218;Anders Granström;1948;;actor;1
nm0335246;Alycia Grant;1985;;actress;1
nm0335275;Beth Grant;1949;;actress;1
nm0335322;Corinne Grant;1973;;writer;1
nm0335326;Crystal Celeste Grant;1980;;actress;1
nm0335335;Darin K. Grant;1974;;visual_effects;1
nm0335344;David Marshall Grant;1955;;producer;1
nm0335378;Earl Grant;1933;1970;soundtrack;1
nm0335379;Eddy Grant;1948;;soundtrack;1
nm0335494;Kate Jennings Grant;1970;;actress;1
nm0335519;Lee Grant;1925;;actress;1
nm0335547;Mark Grant;1960;;actor;1
nm0335571;Mike Grant;1971;;visual_effects;1
nm0335572;Milt Grant;1923;2007;soundtrack;1
nm0335605;Peter Grant;1955;;art_department;1
nm0335636;Saginaw Grant;1936;;actor;1
nm0335643;Schuyler Grant;1971;;actress;1
nm0335666;Susannah Grant;1963;;writer;1
nm0335674;Tiffany Grant;1968;;actress;1
nm0335691;Vince Grant;1961;;actor;1
nm0335735;Kevin Grantz;1956;2015;actor;1
nm0335744;Matt Greenfield;1965;;miscellaneous;1
nm0335771;Jeff Granzow;1977;;editor;1
nm0335779;Klaus-Peter Grap;1958;;actor;1
nm0335789;Marc Grapey;1964;;actor;1
nm0335801;Sarah Grappin;1978;;actress;1
nm0335810;Gilda Gras;1975;;script_department;1
nm0335826;Léonor Graser;1984;;actress;1
nm0335848;Günter Grass;1927;2015;writer;1
nm0335849;Helene Grass;1974;;actress;1
nm0335853;Raoul Grass;1957;;sound_department;1
nm0335861;Vincent Grass;1949;;actor;1
nm0335885;Friederike Grasshoff;1985;;actress;1
nm0335886;Paul T. Grasshoff;1969;;actor;1
nm0335894;Antônio Grassi;1954;;actor;1
nm0335923;Deena Grassia;1971;;stunts;1
nm0335937;Maria Grazia Grassini;1937;2019;actress;1
nm0335946;Martin Grassl;1958;;composer;1
nm0335948;Chuck Grassley;1933;;actor;1
nm0335949;Tanya Grassley;1968;;writer;1
nm0335960;Frank Grasso;1970;;art_department;1
nm0335988;Rients Gratama;1932;2017;actor;1
nm0335989;Brenda Grate;1988;;actress;1
nm0336013;Vincent Graton;1959;;actor;1
nm0336029;Bill Gratton;1939;2011;actor;1
nm0336042;Joris Gratwohl;1973;;actor;1
nm0336063;Dirk Grau;1963;;editor;1
nm0336125;Ona Grauer;1975;;actress;1
nm0336161;Regula Grauwiller;1970;;actress;1
nm0336204;Ray Gravell;1951;2007;actor;1
nm0336219;Robert Gravenor;1945;2013;sound_department;1
nm0336222;Chris Graver;1974;;camera_department;1
nm0336230;Denis Gravereaux;1961;2013;actor;1
nm0336247;Anna Graves;1978;;actress;1
nm0336264;Daniel Graves;1954;;actor;1
nm0336271;Duane Graves;1975;;director;1
nm0336277;Eric Graves;1986;;actor;1
nm0336304;Karron Graves;1973;;actress;1
nm0336368;William Graves;1953;;actor;1
nm0336408;Debbie Shapiro Gravitte;1954;;actress;1
nm0336420;Bernd Grawert;1962;;actor;1
nm0336426;George Gray;1967;;actor;1
nm0336444;Andy Gray;1955;;actor;1
nm0336451;Anthony Gray;1948;;actor;1
nm0336489;Bruce Gray;1936;2017;actor;1
nm0336517;Charles Woods Gray;1949;;actor;1
nm0336520;Christopher Gray;1958;;casting_department;1
nm0336554;David Gray;1968;;soundtrack;1
nm0336613;Ernie Gray;1950;;actor;1
nm0336620;F. Gary Gray;1969;;director;1
nm0336632;G. Michael Gray;1979;;actor;1
nm0336639;Gary Gray;1966;;camera_department;1
nm0336644;Gary LeRoi Gray;1987;;actor;1
nm0336658;Giada Dobrzenska;1977;;actress;1
nm0336665;Gloria Gray;1965;;actress;1
nm0336695;James Gray;1969;;director;1
nm0336703;Janice Gray;1942;;actress;1
nm0336707;Jason Gray;1963;;stunts;1
nm0336716;Jim Gray;1957;;actor;1
nm0336761;Kevin Gray;1958;2013;actor;1
nm0336772;Leah Gray;1965;2019;actress;1
nm0336797;Mackenzie Gray;1957;;actor;1
nm0336828;Michael Gray;1964;2005;actor;1
nm0336850;Nicholas J. Gray;1955;2020;producer;1
nm0336860;Pamela Gray;1964;;actress;1
nm0336870;Paul Gray;1972;2010;soundtrack;1
nm0336881;Peter Gray;1951;;cinematographer;1
nm0336903;Rob Gray;1962;2016;production_designer;1
nm0336918;Rodney Gray;1960;;actor;1
nm0336960;Spalding Gray;1941;2004;actor;1
nm0336966;Steve Gray;1944;2008;music_department;1
nm0336997;Ugly Dave Gray;1933;;actor;1
nm0337017;Zach Gray;1989;;talent_agent;1
nm0337020;Jason Gray-Stanford;1970;;actor;1
nm0337042;Sprague Grayden;1980;;actress;1
nm0337053;Steven Grayhm;1981;;actor;1
nm0337068;Julie Graysmark;1959;;art_department;1
nm0337106;Jerry Grayson;1935;2013;actor;1
nm0337157;Gavin Grazer;1961;;actor;1
nm0337165;Sonia Grazian;1968;;miscellaneous;1
nm0337170;Christophe Graziani;1969;;art_department;1
nm0337172;Frédéric Graziani;1960;2013;actor;1
nm0337225;Andrea Grazzani;1973;;producer;1
nm0337266;Sabrina Grdevich;1970;;actress;1
nm0337286;Dan Greaney;1964;;producer;1
nm0337300;Don Great;1951;;music_department;1
nm0337302;Paula Suhy;1958;2018;editorial_department;1
nm0337312;Christina Greatrex;1946;;actress;1
nm0337313;Richard Greatrex;1947;;cinematographer;1
nm0337348;William Greaves;1926;2014;editor;1
nm0337378;Johannes Grebert;1966;;director;1
nm0337387;Anatoli Grebnev;1923;2002;writer;1
nm0337432;Buddy Greco;1926;2017;actor;1
nm0337435;Carlotta Lo Greco;1978;;actress;1
nm0337448;Emidio Greco;1938;2012;director;1
nm0337455;Gabriele Greco;1976;;actor;1
nm0337463;Italo Greco;1934;2012;composer;1
nm0337466;Jessica Greco;1974;;actress;1
nm0337474;Kristine Greco;1951;2009;script_department;1
nm0337483;Marco Greco;1962;;production_manager;1
nm0337546;Shane Greedy;1966;;transportation_department;1
nm0337566;Johnny Green;1972;;actor;1
nm0337572;A.C. Green;1963;;actor;1
nm0337585;Al Green;1946;;soundtrack;1
nm0337592;Alex Green;1942;2010;stunts;1
nm0337616;Ariston Green;1975;;actor;1
nm0337665;Brian Lane Green;1962;;actor;1
nm0337726;Christopher B. Green;1963;;camera_department;1
nm0337751;Dan Green;1975;;actor;1
nm0337763;Dave Green;1942;;music_department;1
nm0337765;David Green;1948;;director;1
nm0337772;David John Green;1944;2009;art_department;1
nm0337773;David Gordon Green;1975;;producer;1
nm0337778;Deb Green;1955;;casting_director;1
nm0337812;Duncan Green;1961;;actor;1
nm0337833;Eugène Green;1947;;director;1
nm0337880;Grant Green;1931;1979;soundtrack;1
nm0337964;Katie Lucas;1988;;writer;1
nm0337980;Jim Green;1942;;producer;1
nm0337991;Joel Green;1962;;miscellaneous;1
nm0338011;Jonathan Michael Green;1974;;actor;1
nm0338024;Joy Green;1943;;miscellaneous;1
nm0338032;Justin C. Green;1978;;editorial_department;1
nm0338081;Laurel Green;1964;;actress;1
nm0338115;Lynnie Greene;1954;;producer;1
nm0338130;Mark 'Digger' Green;1945;;art_department;1
nm0338142;Mary Ashleigh Green;1992;;actress;1
nm0338146;Matt Green;1967;;soundtrack;1
nm0338161;Michael Green;1950;;assistant_director;1
nm0338242;Peter N. Green;1970;;camera_department;1
nm0338270;Richard Green;1953;;actor;1
nm0338279;Rick Green;1953;;writer;1
nm0338306;Rubén Green;1946;2003;actor;1
nm0338381;Tom Green;1971;;producer;1
nm0338382;Tony Green;1939;;actor;1
nm0338414;Willie Green;1966;;actor;1
nm0338421;Jill Greenacre;1960;;actress;1
