Title ID;Average Rating;Number of Votes
tt0423634;8,3;6
tt0423646;7,9;1188
tt0423651;7,9;8182
tt0423652;8,2;2923
tt0423657;4,2;1410
tt0423661;8,3;11188
tt0423668;7;4763
tt0423675;8,1;382
tt0423685;8;154
tt0423703;7,3;67
tt0423704;5;29
tt0423705;8;390
tt0423713;2,6;496
tt0423722;6;26
tt0423731;8,5;41320
tt0423743;8,1;26
tt0423746;6,2;1765
tt0423776;4,4;4450
tt0423814;4,8;412
tt0423841;4,4;230
tt0423869;5,2;373
tt0423914;6,6;194
tt0423977;7;63277
tt0423984;7,3;18
tt0423987;7,1;228
tt0424023;6;13
tt0424024;7,5;5382
tt0424025;5,5;841
tt0424033;7;251
tt0424041;6,5;166
tt0424089;7,7;433
tt0424092;2,4;29
tt0424095;6,6;114556
tt0424099;6,2;9
tt0424131;5,1;32
tt0424134;7,4;108
tt0424136;7,1;154392
tt0424142;6,6;141
tt0424194;5;5
tt0424205;7,7;28135
tt0424227;8,1;18365
tt0424237;6,9;4717
tt0424238;5,3;139
tt0424241;6,7;6
tt0424261;7,5;50
tt0424272;7,3;634
tt0424287;6,2;1969
tt0424297;5,7;1532
tt0424318;6,8;303
tt0424338;5,5;1900
tt0424345;7,3;130424
tt0424365;5,5;507
tt0424374;6,8;609
tt0424410;7,2;220
tt0424429;7;6
tt0424430;7,2;3100
tt0424434;7,7;4875
tt0424435;8,1;1020
tt0424441;7,9;12
tt0424448;6,1;526
tt0424472;4,1;137
tt0424484;6,3;44
tt0424494;8,4;52
tt0424509;7,3;591
tt0424525;6,9;17
tt0424536;6,2;219
tt0424539;4,8;394
tt0424565;7,8;2941
tt0424589;4,2;39
tt0424593;7,8;31
tt0424600;6,2;13727
tt0424603;5,4;1840
tt0424617;4;6
tt0424627;5;4165
tt0424646;5;5
tt0424658;2,8;100
tt0424691;7,7;55
tt0424692;7,1;87
tt0424697;6,8;83
tt0424720;5,2;179
tt0424726;8,2;130
tt0424774;3,6;33782
tt0424777;7,3;6
tt0424786;6,8;12
tt0424789;6,6;1866
tt0424797;7,2;9
tt0424810;6,3;33
tt0424817;3,5;175
tt0424823;5,3;40926
tt0424840;4,3;303
tt0424843;4,6;7
tt0424855;2,3;305
tt0424863;5,3;1436
tt0424873;2,9;3635
tt0424880;7,2;43719
tt0424908;6,8;13085
tt0424928;3,6;5
tt0424936;7,4;101
tt0424938;5,5;5776
tt0424965;5,4;272
tt0424971;6,7;2369
tt0424983;3,6;32
tt0424992;7,2;1929
tt0424993;5,5;45434
tt0424997;6,4;130
tt0425027;6,7;4058
tt0425056;4,1;154
tt0425061;6,5;205275
tt0425063;7;47
tt0425079;7,8;9599
tt0425087;5,7;753
tt0425090;6,1;714
tt0425112;7,8;467019
tt0425118;8,2;13230
tt0425123;6,7;100111
tt0425125;6,4;625
tt0425137;5,9;70
tt0425139;4,2;66
tt0425141;6,6;45
tt0425151;6;1520
tt0425153;4,7;223
tt0425162;8,2;2684
tt0425163;7,6;23
tt0425166;2,8;12
tt0425196;6,3;4554
tt0425210;7,7;300628
tt0425211;8,5;8
tt0425223;6;262
tt0425235;7,3;2523
tt0425236;5,8;1864
tt0425253;5,8;8057
tt0425278;6,8;781
tt0425295;5,8;576
tt0425298;3,2;111
tt0425308;6,2;4209
tt0425314;5,7;907
tt0425321;7,5;6055
tt0425324;8;24
tt0425326;7;11361
tt0425333;8,2;19348
tt0425350;7,1;247
tt0425357;4,4;561
tt0425379;7,3;13980
tt0425413;6,6;65820
tt0425414;6,5;460
tt0425430;5,4;38449
tt0425447;7,8;12
tt0425482;5,4;392
tt0425483;5,3;230
tt0425488;5,9;125
tt0425489;7,2;987
tt0425491;5,8;101
tt0425497;4,2;13
tt0425522;6,2;25
tt0425542;6,4;460
tt0425548;6;472
tt0425558;4,7;177
tt0425598;7,2;8847
tt0425600;6,2;1410
tt0425601;7,2;12202
tt0425622;6,9;3262
tt0425624;5,9;845
tt0425637;7,4;43969
tt0425650;5,5;17
tt0425659;6,1;484
tt0425672;4,6;48
tt0425692;5,1;9
tt0425695;3,9;117
tt0425714;3,9;28
tt0425715;7,4;1316
tt0425719;6,9;59
tt0425723;4,1;222
tt0425724;7,5;96
tt0425941;7,9;16
tt0425945;5,3;445
tt0425979;7,1;421
tt0425984;3,3;12
tt0425985;6,6;2277
tt0425990;6,4;91
tt0426037;6,8;1469
tt0426073;5,9;143
tt0426075;4,4;918
tt0426077;6,4;38
tt0426097;5,8;155
tt0426104;7;257
tt0426114;4,8;640
tt0426154;5,9;232
tt0426155;7,3;1947
tt0426173;7,1;1190
tt0426192;4,9;178
tt0426204;5,9;203
tt0426213;7,1;173
tt0426260;5,7;18
tt0426270;6,4;247
tt0426272;6;150
tt0426275;6,2;319
tt0426279;7;507
tt0426289;4,4;9
tt0426291;6,1;62
tt0426332;8,3;10
tt0426342;6,2;150
tt0426371;6,5;33000
tt0426372;8,7;76
tt0426396;2,5;1256
tt0426416;7,2;94
tt0426458;5,9;62
tt0426459;6,3;29839
tt0426460;7,2;15
tt0426470;6,6;843
tt0426480;4;129
tt0426501;5,5;1637
tt0426511;5,2;12
tt0426550;2,6;2918
tt0426578;7,6;26615
tt0426584;5,8;97
tt0426592;4,5;64001
tt0426610;5;22
tt0426615;2,8;7962
tt0426616;3,2;361
tt0426627;5,8;3872
tt0426635;5,1;16
tt0426642;7,7;687
tt0426654;8;3864
tt0426667;6,5;122
tt0426683;7,9;13
tt0426686;6,1;880
tt0426687;6,2;26
tt0426694;8,2;519
tt0426697;6,3;6356
tt0426701;5,7;247
tt0426708;6,4;3248
tt0426721;6,2;117
tt0426735;4;277
tt0426738;4,8;3565
tt0426741;8,3;904
tt0426744;7,4;47
tt0426755;8,3;6
tt0426757;8,2;550
tt0426762;7,9;21
tt0426767;7,4;205
tt0426769;6,3;3823
tt0426794;7,6;23
tt0426816;6,6;21
tt0426866;5,6;48
tt0426883;6,9;99619
tt0426906;2,8;168
tt0426911;6,5;5306
tt0426931;7,5;103974
tt0427005;4,7;115
tt0427017;7,1;65
tt0427048;6,3;133
tt0427086;5,7;138
tt0427089;5,7;4974
tt0427152;5,9;101789
tt0427206;7,1;411
tt0427207;8,6;39
tt0427219;4,3;880
tt0427221;8,1;658
tt0427229;5,6;75346
tt0427268;6,2;6
tt0427309;7,5;56308
tt0427312;7,8;53754
tt0427327;6,6;120465
tt0427339;7;4609
tt0427343;3,3;113
tt0427348;4,6;46
tt0427370;5,5;71
tt0427387;6,1;23
tt0427392;5,9;74917
tt0427411;6,5;1013
tt0427415;1,3;519
tt0427470;7;56826
tt0427531;6,8;1149
tt0427541;7,9;193
tt0427577;8,4;16
tt0427582;7,2;10514
tt0427588;7;5
tt0427591;5;376
tt0427597;7,3;14
tt0427614;4,1;158
tt0427662;6,1;158
tt0427688;2,9;352
tt0427793;6,9;75
tt0427827;7,2;26
tt0427848;4;941
tt0427868;3,9;117
tt0427873;6,7;341
tt0427900;4,2;130
tt0427906;5;956
tt0427914;6,4;781
tt0427944;7,6;213700
tt0427954;7,1;35365
tt0427967;6,6;48
tt0427968;5,7;8433
tt0427969;6,5;32994
tt0427998;6;5496
tt0428003;6,7;98
tt0428038;7,2;3658
tt0428059;7,6;5902
tt0428081;2,2;664
tt0428088;2,7;6
tt0428099;6,9;37
tt0428134;7,4;2309
tt0428144;5,3;2463
tt0428167;8,3;7656
tt0428169;3,4;203
tt0428172;2,5;10
tt0428189;6,4;27
tt0428212;3,7;1393
tt0428251;4,6;9575
tt0428275;7,5;24
tt0428283;6,7;769
tt0428287;5,8;236
tt0428289;6,9;69
tt0428293;5,4;260
tt0428294;6,1;32
tt0428390;4,6;1992
tt0428428;5,1;16
tt0428430;6,6;1988
tt0428441;7,7;2731
tt0428446;6;9764
tt0428476;4,6;118
tt0428489;6,4;75
tt0428523;7,7;29
tt0428546;5,5;306
tt0428579;5,5;7316
tt0428607;7,3;58
tt0428608;6,1;651
tt0428646;4,7;2656
tt0428649;6;3184
tt0428672;7;1002
tt0428693;8,7;6
tt0428765;4,7;1470
tt0428803;7,5;56155
tt0428827;6,3;106
tt0428856;6,7;4941
tt0428870;8,2;22163
tt0428940;6,5;580
tt0428948;5,7;460
tt0428965;6,5;834
tt0429011;6,3;13
tt0429031;5,6;199
tt0429046;6,1;499
tt0429052;6,4;1317
tt0429068;6,6;1249
tt0429078;6,1;9159
tt0429095;3,6;1591
tt0429106;3,9;325
tt0429115;4,8;1320
tt0429153;6;1809
tt0429200;5,3;422
tt0429203;6,1;420
tt0429216;6,5;61
tt0429230;6,5;138
tt0429233;6,9;89
tt0429247;7,4;27
tt0429273;6,2;112
tt0429277;4,1;998
tt0429301;7,9;31
tt0429310;6,9;69
tt0429318;5,4;4892
tt0429334;6,1;36
tt0429342;6,2;130
tt0429359;2,3;19
tt0429362;6,3;20
tt0429363;7,4;954
tt0429364;5,7;21
tt0429384;6,9;217
tt0429388;6,4;29
tt0429395;7,8;67
tt0429408;7;44
tt0429416;6,7;74
tt0429422;7,9;3145
tt0429433;6,9;37
tt0429448;7,5;22
tt0429455;6,8;3247
tt0429462;7,6;166
tt0429482;5,5;489
tt0429493;6,7;246900
tt0429573;5,1;24851
tt0429589;5,8;37224
tt0429591;5,3;38269
tt0429614;6,5;151
tt0429715;6,7;13617
tt0429727;6,7;4671
tt0429743;6,1;1005
tt0429784;3,7;178
tt0429898;6,4;1823
tt0430011;6,6;19
tt0430051;6,6;7868
tt0430078;7;21
tt0430082;6,5;499
tt0430091;7,3;21
tt0430097;6,2;776
tt0430102;8,1;27
tt0430105;6,8;135693
tt0430134;7,6;14
tt0430137;6,3;22
tt0430224;6,8;2364
tt0430257;4,9;580
tt0430264;5,5;306
tt0430303;6,4;197
tt0430304;4,4;50960
tt0430308;5,4;44354
tt0430357;6;110931
tt0430397;4,8;68
tt0430406;5,8;38
tt0430422;6,3;65
tt0430426;7;23
tt0430431;6,1;6791
tt0430436;6,2;850
tt0430437;5,9;15
tt0430454;5,3;1073
tt0430484;8,8;4053
tt0430494;5,4;210
tt0430559;5,4;363
tt0430562;5,1;207
tt0430576;7,5;12023
tt0430582;5,7;1734
tt0430592;6,6;384
tt0430599;8,5;16
tt0430634;6,4;26663
tt0430651;7,6;9280
tt0430662;7,8;8
tt0430674;5,9;5783
tt0430676;5,7;2583
tt0430677;4,8;589
tt0430688;4,5;94
tt0430746;6,7;333
tt0430768;6,1;2035
tt0430770;5;20585
tt0430772;7,1;2468
tt0430779;5,7;8104
tt0430814;6,5;286
tt0430833;6,2;797
tt0430836;2,7;407
tt0430839;7,6;469
tt0430845;6;148
tt0430857;6,7;18
tt0430895;7,4;1500
tt0430912;4,4;37592
tt0430916;7,1;1332
tt0430918;4,9;192
tt0430922;6,8;221216
tt0430957;6,9;32
tt0431021;5,9;57291
tt0431045;6,9;537
tt0431058;3,9;432
tt0431071;6,3;55
tt0431135;5,9;130
tt0431169;6,8;286
tt0431170;7,8;774
tt0431197;7;118392
tt0431205;7,3;28
tt0431213;6,7;4169
tt0431259;5,9;948
tt0431265;3,6;1204
tt0431275;6,2;51
tt0431308;7;200994
tt0431321;6;259
tt0431380;6,9;229
tt0431384;5,2;42
tt0431417;6;1013
tt0431418;1,9;426
tt0431420;7,2;5917
tt0431449;6,1;564
tt0431464;6,7;75
tt0431503;7,2;546
tt0431527;4,9;152
tt0431536;6;13
tt0431545;6,5;184
tt0431559;5,5;394
tt0431577;7;257
tt0431615;6,8;510
tt0431619;7,8;5404
tt0431641;6,3;5370
tt0431670;7,8;13
tt0431720;5,9;340
tt0431721;4,9;655
tt0431736;7;140
tt0431764;3,8;216
tt0431768;6,4;275
tt0431818;3,3;10
tt0431827;5,6;598
tt0431841;4;256
tt0431842;6,9;401
tt0431878;3,3;472
tt0431884;6,9;117
tt0431892;6,6;435
tt0431915;6,4;158
tt0431958;7,2;70
tt0431961;6,6;24
tt0431979;7;2315
tt0431986;6,8;28
tt0432006;6,1;257
tt0432010;7,1;47
tt0432021;6,3;184468
tt0432028;3,5;819
tt0432034;5,9;728
tt0432044;5,1;1660
tt0432047;7,6;15803
tt0432053;6,9;13
tt0432231;4,2;68
tt0432259;7,4;18
tt0432260;6,4;1719
tt0432264;6,4;1867
tt0432267;5;2061
tt0432283;7,9;203118
tt0432288;5;51
tt0432289;6,2;7845
tt0432290;5,9;863
tt0432291;3,7;35189
tt0432314;6,1;4437
tt0432327;7,2;424
tt0432337;6,6;369
tt0432348;6,6;234250
tt0432386;7,3;46
tt0432398;7,1;109
tt0432399;6;36
tt0432402;6,5;20789
tt0432468;4,4;9
tt0432637;6,4;18586
tt0432654;6,7;6
tt0432659;6,8;10
tt0432680;5,4;39
tt0432690;7;24
tt0432696;8,2;11
tt0432703;7,3;24
tt0432711;7,2;26
tt0432740;7;44
tt0432775;7,1;17
tt0432906;6;211
tt0432965;7;5
tt0432988;7;752
tt0432999;6,3;191
tt0433009;3,5;706
tt0433010;6,9;8
tt0433014;7;5
tt0433020;5,5;261
tt0433028;6,2;1025
tt0433035;7,1;299834
tt0433036;5,6;10
tt0433043;5,5;210
tt0433116;5,4;3172
tt0433285;7,3;10
tt0433309;6,9;39604
tt0433315;7,2;42
tt0433328;6;603
tt0433341;4,2;261
tt0433350;6,8;5469
tt0433359;2,6;289
tt0433362;6,4;122637
tt0433383;7,4;94503
tt0433386;5,1;47434
tt0433387;6,9;63338
tt0433393;7,6;21
tt0433397;4,5;217
tt0433398;7,1;834
tt0433400;6,2;107577
tt0433405;6,5;3553
tt0433409;8;86
tt0433411;6,8;225
tt0433412;4;21547
tt0433416;7,5;19549
tt0433422;6,6;3442
tt0433425;7,6;1369
tt0433426;7,8;133
tt0433429;4,5;11
tt0433436;8,2;98
tt0433438;6,4;103
tt0433442;4,7;11495
tt0433451;3,3;415
tt0433482;4,4;567
tt0433493;6,3;285
tt0433500;7,2;40
tt0433501;8;31
tt0433522;4,7;25
tt0433624;6,1;765
tt0433626;5,1;42
tt0433635;6,4;54
tt0433670;7,4;135
tt0433676;8,8;14
tt0433683;5,5;20
tt0433686;6,9;1486
tt0433721;7,4;192
tt0433734;7;14
tt0433735;5,5;107
tt0433770;6,8;572
tt0433817;4,9;439
tt0433913;6,4;216
tt0433927;4,6;209
tt0433963;4,6;6049
tt0434008;7,1;9543
tt0434124;7,1;18461
tt0434139;6,4;40945
tt0434165;6,5;276
tt0434172;3,5;176
tt0434215;6,1;7489
tt0434237;6,5;35
tt0434246;6,9;101
tt0434292;7;4887
tt0434299;3,3;163
tt0434304;6,5;2061
tt0434308;5,4;36
tt0434345;5,8;531
tt0434382;6,7;2557
tt0434409;8,2;1041170
tt0434424;4,3;2738
tt0434440;7,2;136
tt0434541;4,6;2107
tt0434548;4,8;28
tt0434665;8,1;44656
tt0434672;8;6288
tt0434676;4,5;475
tt0434680;6,7;383
tt0434685;7,2;7072
tt0434694;7,1;1288
tt0434695;8,4;4849
tt0434699;8;1388
tt0434705;5,2;22
tt0434706;8,6;21213
tt0434712;7,1;71
tt0434718;5,5;46
tt0434722;6,9;64
tt0434735;6,6;2283
tt0434737;6,4;1109
tt0434763;7,2;13
tt0434844;6,6;7
tt0434850;5,1;22
tt0434857;7,2;98
tt0434883;4,2;176
tt0434940;8,8;10
tt0434958;2,6;84
tt0434972;4,9;25
tt0434991;7,6;19
tt0435031;8,7;1518
tt0435091;4,7;191
tt0435094;7,5;23
tt0435100;6,8;2477
tt0435153;7;245
tt0435164;6,9;25
tt0435181;7;201
tt0435189;6,1;63
tt0435202;6,8;199
tt0435224;7;175
tt0435225;7,5;391
tt0435238;5,7;38
tt0435277;5,2;132
tt0435281;8,1;7
tt0435286;6,1;3470
tt0435305;7,9;16
tt0435331;5,3;15
tt0435358;6,6;547
tt0435370;5;320
tt0435399;6,9;19
tt0435434;7,5;3604
tt0435474;7;80
tt0435475;6,9;16
tt0435479;6,4;1849
tt0435517;6,3;373
tt0435550;5,8;69
tt0435563;6,8;122
tt0435576;7,1;2291
tt0435584;7,2;8
tt0435593;5,5;118
tt0435597;6,2;495
tt0435623;7;12103
tt0435625;7,2;203173
tt0435635;4,8;111
tt0435638;7,1;188
tt0435642;7,1;271
tt0435651;6,5;112740
tt0435665;3,7;5635
tt0435668;4,2;800
tt0435669;4,7;310
tt0435670;6,2;34784
tt0435679;7,4;35346
tt0435680;6,8;17976
tt0435691;7,2;79
tt0435692;6;28
tt0435696;5,6;3604
tt0435705;6,2;150539
tt0435706;6,3;2082
tt0435716;4,6;1068
tt0435721;3,8;108
tt0435723;6,3;18
tt0435725;7,5;230
tt0435751;5,2;200
tt0435756;7,9;29
tt0435757;8,7;42
tt0435761;8,2;764000
tt0435770;5,1;2571
tt0435773;7,9;45
tt0435778;6,5;11
tt0435780;8,6;48
tt0435794;5,1;100
tt0435926;7,2;162
tt0435931;6,6;279
tt0435937;7,9;1935
tt0435940;6,7;20
tt0435950;6,2;75
tt0435961;7,9;4630
tt0435966;3;115
tt0435978;6,8;149
tt0435995;7,2;2175
tt0436013;2;136
tt0436074;6,2;8
tt0436078;6,4;16017
tt0436091;5,9;608
tt0436097;5;22
tt0436101;8,1;182
tt0436151;7,1;34
tt0436175;4,1;260
tt0436180;4,3;9
tt0436216;5,4;154
tt0436237;6,8;13
tt0436238;7,6;8
tt0436254;6,6;240
tt0436261;6,9;30
tt0436262;5,7;4456
tt0436288;8;47
tt0436289;6,6;31
tt0436294;7,4;51
tt0436302;7,5;56
tt0436319;4,6;1279
tt0436331;5,7;27905
tt0436334;7,4;64
tt0436339;5,1;43121
tt0436364;6,2;6947
tt0436370;5,4;853
tt0436374;6,8;5573
tt0436385;5,8;216
tt0436399;6,8;51
tt0436413;8,3;9
tt0436445;7,1;1556
tt0436451;3,5;630
tt0436457;6,7;77
tt0436460;5;1000
tt0436496;4,4;480
tt0436508;7,5;102
tt0436524;6,6;632
tt0436546;6,8;2276
tt0436547;6;30
tt0436639;6,1;990
tt0436686;6,3;829
tt0436689;6,5;4878
tt0436697;7,3;104821
tt0436721;5,9;117
tt0436724;7,1;3146
tt0436754;7,7;88
tt0436769;6,5;438
tt0436782;9,1;24
tt0436784;7,4;365
tt0436794;7,4;206
tt0436811;6,5;301
tt0436836;7,4;103
tt0436854;7,1;3118
tt0436889;6,5;3626
tt0436982;5,6;193
tt0436986;5,1;394
tt0436992;8,6;201119
tt0437002;8,4;28
tt0437005;7,1;18769
tt0437013;7,2;391
tt0437015;6,8;216
tt0437019;8;131
tt0437043;7,5;607
tt0437057;7;112
tt0437065;6,7;54
tt0437086;7,3;232693
tt0437088;6,9;937
tt0437150;4,5;436
tt0437171;6,6;1560
tt0437179;5,1;26048
tt0437230;7,1;1183
tt0437232;6,7;9939
tt0437272;5,4;81
tt0437273;3,1;343
tt0437277;7,5;14
tt0437283;7,3;7
tt0437294;4,9;57
tt0437363;4,4;98
tt0437365;6,4;39
tt0437407;7,2;8792
tt0437454;6,4;113
tt0437459;5,6;1118
tt0437462;5,5;6
tt0437473;5,6;547
tt0437501;8,8;12
tt0437516;6,6;31
tt0437522;5,4;84
tt0437526;6,2;3360
tt0437538;6,6;70
tt0437550;7,9;31
tt0437691;7,2;53
tt0437696;7,9;1887
tt0437711;7,4;446
tt0437714;7,3;3591
tt0437729;8,3;10407
tt0437733;7,8;289
tt0437741;7,3;10079
tt0437745;7,7;39701
tt0437746;5,5;21
tt0437758;4;1302
tt0437763;7,7;23
tt0437777;6,7;12780
tt0437800;7,3;18668
tt0437803;3,5;817
tt0437856;6,9;412
tt0437857;6,7;21957
tt0437863;5,5;48486
tt0437890;6,9;26
tt0437954;4,8;7575
tt0437984;6,6;60
tt0438040;6,8;61
tt0438042;5,8;418
tt0438052;4,3;2599
tt0438053;4,6;8
tt0438097;6,8;258799
tt0438153;6,4;115
tt0438204;5,4;1066
tt0438241;6,9;1171
tt0438285;6,6;16
tt0438288;4,9;40
tt0438296;4,6;564
tt0438314;3,6;176
tt0438315;7,3;26842
tt0438329;6,8;263
tt0438393;6,3;225
tt0438466;5,9;152
tt0438486;5,5;1262
tt0438488;6,5;345186
tt0438531;6,3;398
tt0438705;4,8;199
tt0438706;6,9;7
tt0438719;7,3;4624
tt0438732;6,5;10
tt0438755;8,4;19
tt0438824;7,1;21
tt0438859;7,1;11645
tt0438893;5,6;301
tt0438894;3,3;130
tt0438916;4,6;204
tt0438986;6,4;202
tt0439008;5,5;1501
tt0439092;6,6;17
tt0439100;7,9;102869
tt0439123;7,4;2863
tt0439179;4,8;552
tt0439182;6,2;1188
tt0439226;6,5;145
tt0439282;6,6;5
tt0439289;6,2;21957
tt0439292;7,2;6
tt0439311;4,3;289
tt0439341;7,2;5192
tt0439344;7;61
tt0439349;6,9;2447
tt0439360;5,8;44
tt0439364;7,8;60
tt0439380;8,1;41
tt0439385;5,4;1315
tt0439389;2,8;147
tt0439393;6,1;200
tt0439410;6,3;269
tt0439411;7,3;33
tt0439412;7,7;49
tt0439427;7;38
tt0439430;7,2;152
tt0439434;6;336
tt0439449;6,9;20
tt0439460;6,3;135
tt0439478;6,4;950
tt0439489;7,4;456
tt0439511;6,7;392
tt0439532;2,4;403
tt0439533;7,2;3582
tt0439544;5,6;5289
tt0439547;6,8;5052
tt0439558;5,1;7
tt0439579;6,4;55
tt0439581;7;1386
tt0439602;6,9;1068
tt0439604;8,2;67
tt0439611;7,3;261
tt0439612;5;633
tt0439615;2,9;1072
tt0439621;6,6;123
tt0439628;4,2;329
tt0439630;6,4;7712
tt0439659;3,2;132
tt0439662;7,2;31076
tt0439668;6,3;156
tt0439695;6,3;3668
tt0439700;5;34
tt0439705;7;78
tt0439707;6,2;695
tt0439709;5,6;101
tt0439714;5,8;1050
tt0439744;8,6;7
tt0439746;6,8;49
tt0439753;4,8;122
tt0439789;6;9
tt0439801;3,5;275
tt0439815;6,5;75100
tt0439817;7,3;2646
tt0439826;8,2;14
tt0439833;6,4;537
tt0439848;5,6;358
tt0439860;7;648
tt0439862;6,5;200
tt0439867;5;788
tt0439869;7,1;1251
tt0439876;5,4;1232
tt0439879;7,6;3145
tt0439884;7,2;4701
tt0439885;6,3;520
tt0439889;6,5;611
tt0439904;3,4;14
tt0439911;8;41
tt0439912;6,6;29
tt0439932;4,5;250
tt0439934;5,4;36
tt0439997;7,2;19
tt0440003;5,9;261
tt0440084;7;41
tt0440175;6,3;247
tt0440192;7,6;9
tt0440205;6,7;255
tt0440270;6,3;270
tt0440361;4,7;118
tt0440395;7,8;35
tt0440463;6,1;101
tt0440464;6,1;976
tt0440478;6,7;19
tt0440543;7,6;36
tt0440595;5,8;172
tt0440601;6,4;372
tt0440725;8;24
tt0440730;6;116
tt0440803;7,1;41628
tt0440842;5,1;76
tt0440853;6,1;34
tt0440895;6,9;53
tt0440952;6;71
tt0440963;8;607235
tt0440974;8,1;91
tt0440978;6,8;438
tt0440981;6,5;1923
tt0440982;7,7;101
tt0440988;7,3;1230
tt0441002;5,4;71
tt0441007;6,1;4033
tt0441022;3,5;623
tt0441025;7;773
tt0441035;4;405
tt0441048;6,5;24099
tt0441051;7,3;3481
tt0441053;2,2;13
tt0441056;6,5;25
tt0441059;8,8;3129
tt0441060;4,9;16
tt0441080;6,4;14
tt0441183;7;54
tt0441297;7,1;2430
tt0441326;5;58
tt0441328;6,9;36
tt0441359;6,4;152
tt0441430;5,9;47
tt0441511;6,9;357
tt0441577;7,6;33
tt0441579;7,4;699
tt0441580;8,5;13
tt0441581;7,1;209
tt0441627;3,6;451
tt0441633;5,7;796
tt0441641;7,6;1286
tt0441673;5,7;273
tt0441674;6,5;718
tt0441694;5,5;178
tt0441718;7,2;1854
tt0441723;6,4;64
tt0441733;7;295
tt0441742;5,3;60
tt0441748;4,1;152
tt0441751;6,6;24
tt0441761;5,7;2770
tt0441764;7,8;31
tt0441767;7,6;67
tt0441773;7,6;423664
tt0441774;6,4;20277
tt0441782;6,1;5838
tt0441789;5;88
tt0441794;6,9;30
tt0441795;6;113
tt0441796;5,1;30584
tt0441818;5,9;239
tt0441826;8,3;57
tt0441830;7;96
tt0441844;6,7;43
tt0441888;7,2;43
tt0441897;7;475
tt0441908;5,6;24
tt0441909;7,6;95549
tt0441913;5,2;85
tt0441914;5,6;10
tt0441919;8,3;103
tt0441922;4,8;5
tt0441969;5,3;18
tt0441970;5,9;39
tt0442194;4,3;72
tt0442236;6,2;979
tt0442247;6,2;24
tt0442256;6,4;131
tt0442268;7,9;4477
tt0442286;7,7;6285
tt0442312;7,6;78
tt0442335;2,6;11
tt0442353;6,4;206
tt0442357;6,4;5
tt0442371;5,4;649
tt0442486;4,7;103
tt0442507;5,5;33
tt0442574;7;44
tt0442632;8,3;8777
tt0442633;6,9;4054
tt0442636;8;24
tt0442637;6,5;23
tt0442642;6,7;145
tt0442645;7,6;380
tt0442650;8,2;140
tt0442670;5,3;18
tt0442717;8,8;13
tt0442725;7,1;253
tt0442726;4,5;787
tt0442732;7,4;119
tt0442751;6,4;243
tt0442753;5,1;27
tt0442764;4,6;329
tt0442781;7,2;2609
tt0442784;5,8;6
tt0442824;6,8;16
tt0442825;7;15
tt0442834;8,1;76
tt0442870;7,1;220
tt0442897;7;22
tt0442903;5,9;351
tt0442908;6,6;259
tt0442933;6,2;162202
tt0442940;6,1;356
tt0442973;6,7;258
tt0443057;7;371
tt0443059;7;41
tt0443076;5,9;210
tt0443104;6,3;109
tt0443139;6,8;352
tt0443203;7;29
tt0443272;7,3;246699
tt0443274;6,6;145184
tt0443289;6,6;210
tt0443295;5,5;26847
tt0443303;6,2;35
tt0443307;7,9;15
tt0443329;6,8;123
tt0443334;2,8;1187
tt0443352;6,5;897
tt0443354;5,8;311
tt0443374;7,5;8
tt0443390;8;494
tt0443409;7,9;3650
tt0443412;5,2;1215
tt0443431;4,9;8778
tt0443432;7;385
tt0443435;5;6443
tt0443436;7,1;39
tt0443446;6,4;2370
tt0443453;7,3;381699
tt0443455;7,3;3362
tt0443456;6,5;21870
tt0443464;8,3;12
tt0443465;6,8;52980
tt0443473;6;50417
tt0443474;6,5;618
tt0443489;6,5;69481
tt0443496;6,2;11378
tt0443501;6,4;411
tt0443529;6,1;94
tt0443530;6,4;530
tt0443533;6,3;1246
tt0443536;6,4;56892
tt0443543;7,6;356362
tt0443559;6;20451
tt0443567;4,6;3611
tt0443570;6;417
tt0443619;5,2;311
tt0443632;6,1;48146
tt0443644;4,8;191
tt0443649;5,1;126174
tt0443650;5,3;197
tt0443651;6,8;98
tt0443658;8,4;34
tt0443670;7,1;52
tt0443678;3,6;634
tt0443680;7,5;170700
tt0443701;5,9;88926
tt0443702;6;33
tt0443706;7,7;473747
tt0443708;7,3;6675
tt0443714;6,2;153
tt0443721;6,5;12
tt0443723;6,5;424
tt0443734;5,1;120
tt0443737;5,8;1778
tt0443753;6,2;76
tt0443765;6,6;263
tt0443771;6,5;1497
tt0443775;4,8;5
tt0443786;7,3;6
tt0443810;6,4;53
tt0443844;6,9;2699
tt0443946;7;349
tt0443948;6,9;259
tt0443955;7,1;49
tt0444112;6,7;4039
tt0444182;7;14063
tt0444200;5,9;285
tt0444341;6;93
tt0444518;8,1;2928
tt0444519;5,3;1183
tt0444530;6,4;53
tt0444531;6;73
tt0444583;4,3;48
tt0444593;6,8;189
tt0444626;6,3;518
tt0444627;6,3;636
tt0444628;6,2;4103
tt0444631;6,4;118
tt0444641;6;739
tt0444653;6,8;33216
tt0444669;5,5;538
tt0444682;5,6;42012
tt0444706;7;356
tt0444736;3,9;1134
tt0444744;7;13
tt0444769;4,1;612
tt0444778;7,3;1793
tt0444821;6,9;61
tt0444840;5,2;3934
tt0444890;5,3;257
tt0444916;6,5;30
tt0444950;8,2;713
tt0444951;7,1;18
tt0444954;7,6;81
tt0444959;7,5;10
tt0445044;6,9;12
