Property ID,Host ID,Host Name,Host since,Host response time,Host response rate,Host acceptance rate,Host is super host?,Host listings count,Host total listings count,Host has progile picture?,Host verified?,Neighborhood,Neighborhood Group,Latitude,Longitude,Room type,Number of guests,Number of Bathrooms,Number of Bathrooms (text),Number of Bedrooms,Number of Beds,Price ($),Has hot water?,Has shampoo?,Has dishes and silverware?,Has long term stays allowed?,Has fire extinguisher?,Has essentials?,Has carbon monoxide alarm?,Has lock on bedroom door?,Has hangers?,Has hair dryer?,Has heating?,Has tv?,Has patio or balcony?,Has wifi?,Has backyard?,Has refrigerator?,Has elevator?,Has extra pillows and blankets?,Has kitchen?,Minimum nights,Maximum nights,Availability in last 90 days,Availability in last 1 year,Number of reviews,Score - rating,Score - accuracy,Score - cleanliness,Score - check in,Score - communication,Score - location,Score - value,Instantly bookable?,Revenue in 1 year
31302514,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.3804,2.17805,Entire home/apt,4,,1 bath,2,3,41,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,31,365,2,252,3,3.33,4.67,5,4.33,4.33,4.67,3.33,1,4633
31550583,36607755,Igor,24/06/2015,within a few hours,1,0.88,No,89,89,Yes,No,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.39036,2.18663,Private room,1,,2 shared baths,1,1,29,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,32,180,0,0,1,1,1,1,1,1,1,1,0,10585
31370257,226987961,Terrallar S.L.,22/11/2018,within an hour,1,1,No,5,5,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.3801,2.17699,Entire home/apt,2,,1 bath,1,2,40,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,330,5,86,5,4.2,4.2,4,5,4.6,4.2,4.2,0,11160
31462421,36607755,Igor,24/06/2015,within a few hours,1,0.88,No,89,89,Yes,No,el Parc i la Llacuna del Poblenou,Sant Martí,41.39216,2.18783,Private room,1,,3 shared baths,1,1,29,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,32,180,66,341,1,4,2,3,1,4,5,4,0,696
31479637,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,la Barceloneta,Ciutat Vella,41.37911,2.18985,Entire home/apt,4,,1 bath,1,2,42,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,365,23,236,5,3.4,3.4,3.8,3.8,4,4.8,3.4,1,5418
31480839,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38812,2.17922,Entire home/apt,4,,1 bath,1,2,41,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,365,24,266,7,4.71,4.71,4.71,4.71,4.57,5,4.29,1,4059
31480956,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38409,2.18077,Entire home/apt,2,,1 bath,1,2,44,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,365,29,121,3,5,5,4.33,5,5,5,4,1,10736
32007648,8492689,Carmen,28/08/2013,within an hour,1,0.83,Yes,1,1,Yes,Yes,el Clot,Sant Martí,41.407513,2.188768,Entire home/apt,2,,2 baths,2,2,67,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,31,150,49,215,7,4.57,4.43,4.86,5,5,5,4.71,0,10050
32160215,10708046,Salvatore,19/12/2013,within an hour,1,0.86,No,10,10,Yes,Yes,la Maternitat i Sant Ramon,Les Corts,41.3774,2.12207,Private room,1,,3 shared baths,1,1,19,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,31,240,58,176,2,5,5,4.5,5,5,5,5,0,3591
32905825,129000409,Olala Homes,05/05/2017,within an hour,1,0.99,No,262,262,Yes,Yes,el Poblenou,Sant Martí,41.39932,2.20037,Entire home/apt,6,,1 bath,2,4,171,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,33,365,72,341,9,4.33,4.33,4.11,4.78,4.89,5,4,0,4104
32910985,129000409,Olala Homes,05/05/2017,within an hour,1,0.99,No,262,262,Yes,Yes,les Corts,Les Corts,41.38504,2.13751,Entire home/apt,5,,1 bath,2,4,112,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,33,365,0,96,2,5,4.5,4.5,4.5,5,4.5,5,0,30128
32812628,39429934,Núria,24/07/2015,within a few hours,1,0.88,Yes,1,1,Yes,Yes,el Fort Pienc,Eixample,41.40046,2.17727,Entire home/apt,2,,1 bath,1,1,40,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,365,0,207,13,4.77,4.69,4.69,4.92,4.92,4.92,4.69,0,6320
33906973,3479346,Ewa & Pau,05/09/2012,within a few hours,1,0.89,Yes,16,16,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38634,2.17362,Entire home/apt,4,,1 bath,3,3,170,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,31,365,0,259,10,4.4,4.5,4.3,5,4.9,5,4.5,0,18020
34151968,244694473,Isabel,22/02/2019,within a few hours,1,0.62,No,3,3,Yes,Yes,la Teixonera,Horta-Guinardó,41.42488,2.15025,Entire home/apt,5,,2 baths,3,4,100,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,32,270,35,35,3,4.67,4,3.67,5,5,4.67,4,0,33000
34550942,40850325,Daniela,08/08/2015,within a day,1,0.67,No,1,1,Yes,No,el Poble Sec,Sants-Montjuïc,41.37452,2.15981,Entire home/apt,4,,1.5 baths,3,3,50,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,31,84,36,43,1,5,5,4,5,5,5,5,0,16100
34490711,69815537,Fortuny,01/05/2016,within a day,1,0.83,Yes,5,5,Yes,Yes,el Raval,Ciutat Vella,41.37898,2.16732,Entire home/apt,5,,2 baths,3,5,125,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,330,29,209,2,5,5,5,5,5,5,5,0,19500
35121401,37032072,Joan Josep,29/06/2015,within an hour,1,0.8,No,15,15,Yes,No,el Turó de la Peira,Nou Barris,41.43275,2.17038,Private room,1,,1 private bath,1,1,16,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,31,369,4,279,3,4.67,4.67,4.67,5,5,4.67,4.67,0,1376
34831725,176995670,Emanuele,06/03/2018,within a day,1,0.78,No,1,1,Yes,Yes,el Clot,Sant Martí,41.41226,2.19058,Private room,2,,1 shared bath,1,1,22,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,30,50,14,162,4,4.25,4.25,4.25,4.25,4,4.5,4.25,0,4466
35436949,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.3878,2.17982,Entire home/apt,4,,1 bath,2,2,49,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,365,2,9,3,4.67,5,5,5,5,4.33,4.33,1,17444
36065651,15268164,Gerard,08/05/2014,within a few hours,1,1,No,6,6,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.38565,2.15971,Entire home/apt,4,,1 bath,1,2,74,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,31,340,38,38,4,4.75,5,4.75,5,4.75,4.5,4.5,1,24198
36370182,234256283,Francesc,04/01/2019,within an hour,1,1,No,21,21,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.39002,2.18046,Entire home/apt,3,,1 bath,1,2,42,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,365,25,190,5,4.8,4.8,5,4.4,5,5,4.2,1,7350
36748618,64515600,Alguera,26/03/2016,within an hour,1,0.99,No,12,12,Yes,Yes,el Camp de l'Arpa del Clot,Sant Martí,41.41152,2.17684,Entire home/apt,4,,2 baths,2,3,63,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,32,330,59,334,5,4.6,4.6,4.4,5,4.4,5,4.6,1,1953
37140474,129000409,Olala Homes,05/05/2017,within an hour,1,0.99,No,262,262,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.38585,2.15929,Entire home/apt,4,,2 baths,2,2,239,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,33,365,28,271,4,5,5,5,5,5,5,4.75,0,22466
37271329,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38712,2.17998,Entire home/apt,2,,1 bath,1,,129,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,32,320,62,239,2,3.5,4.5,3,3,4.5,5,3.5,0,16254
37963173,133504678,Jose,05/06/2017,within an hour,1,0.75,No,1,1,Yes,Yes,el Bon Pastor,Sant Andreu,41.43373,2.20848,Entire home/apt,3,,1 bath,2,2,124,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,31,45,38,38,2,5,5,5,5,5,4.5,5,0,40548
38249622,20751239,Philippe,31/08/2014,within a day,1,0.27,No,0,0,Yes,No,el Poblenou,Sant Martí,41.40182,2.20673,Entire home/apt,2,,1 bath,1,1,34,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,31,90,19,19,5,4.8,5,4.8,4.6,5,5,5,0,11764
39696623,305102651,Solène,28/10/2019,within an hour,1,1,No,1,1,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38057,2.17864,Entire home/apt,4,,1 bath,2,2,120,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,31,34,34,183,1,5,5,5,5,5,5,5,0,21840
40297784,518103,Clara,18/04/2011,within a day,1,1,No,0,0,Yes,Yes,el Poblenou,Sant Martí,41.40556,2.19967,Entire home/apt,4,,2 baths,2,2,100,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,30,76,51,75,1,4,5,4,4,4,4,5,0,29000
40792725,220949687,Ann-Danielle,16/10/2018,within an hour,1,0.83,No,0,0,Yes,Yes,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.40548,2.13863,Private room,1,,1.5 baths,1,3,25,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,30,60,53,143,4,5,5,5,5,5,5,5,0,5550
40908585,16942638,Ramon,18/06/2014,within an hour,1,1,No,9,9,Yes,Yes,la Vila de Gràcia,Gràcia,41.40098,2.15801,Entire home/apt,2,,1 bath,,1,52,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,31,304,36,311,5,4.8,4.8,5,5,5,5,4.6,0,2808
40775419,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,la Barceloneta,Ciutat Vella,41.37909,2.19085,Entire home/apt,3,,1 bath,2,2,129,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,5,182,1,4,3,4,4,3,4,4,0,23607
41421773,111495574,Annie,15/01/2017,within an hour,1,1,No,0,0,Yes,Yes,la Vila de Gràcia,Gràcia,41.40724,2.15056,Private room,1,,1 shared bath,1,1,30,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,31,65,20,294,1,5,5,5,5,5,5,5,0,2130
41910081,37032072,Joan Josep,29/06/2015,within an hour,1,0.8,No,15,15,Yes,No,el Turó de la Peira,Nou Barris,41.4329,2.16996,Private room,1,,1.5 baths,1,1,16,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,30,416,37,312,2,4.5,4.5,4.5,4,4,4,4.5,0,848
42321153,336492918,Txema,16/02/2020,within a few hours,1,0.6,No,0,0,Yes,Yes,el Raval,Ciutat Vella,41.37672,2.16632,Entire home/apt,2,,1 bath,,1,40,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,90,360,22,272,2,4.5,5,5,5,5,4.5,4.5,0,3720
42547432,139702230,Adrin,10/07/2017,within a few hours,1,0.82,No,3,3,Yes,Yes,el Raval,Ciutat Vella,41.37548,2.17261,Private room,1,,1 shared bath,1,1,13,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,31,365,20,191,7,4.43,4.57,4.57,4.71,4.29,4.43,4.86,0,2262
43612188,77548260,Antonio,13/06/2016,within a few hours,1,0.96,Yes,10,10,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39374,2.17557,Private room,1,,2 shared baths,1,1,17,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,35,190,0,121,2,5,5,5,5,5,5,5,0,4148
43894505,351358573,Pilar,22/06/2020,within a few hours,1,0.33,No,0,0,Yes,No,la Vila de Gràcia,Gràcia,41.40798,2.1562,Entire home/apt,4,,1 bath,3,3,60,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,32,180,62,62,1,5,5,5,5,5,5,4,0,18180
44638213,632830,"M Angeles, Federico",27/05/2011,within an hour,1,1,No,4,4,Yes,Yes,la Vila de Gràcia,Gràcia,41.40662,2.15292,Entire home/apt,3,,1 bath,,2,31,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31,270,56,56,4,5,4.5,4.5,5,5,5,5,1,9579
45947245,129000409,Olala Homes,05/05/2017,within an hour,1,0.99,No,262,262,Yes,Yes,les Corts,Les Corts,41.38525,2.13767,Entire home/apt,5,,1 bath,2,4,112,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,33,365,52,321,2,4,4.5,5,5,5,5,4,0,4928
46006222,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39817,2.17186,Entire home/apt,2,,1 bath,,1,136,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,59,235,1,5,3,5,5,5,5,3,0,17680
46006635,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39794,2.17386,Entire home/apt,2,,1 bath,,1,143,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,22,198,2,4,4,5,4,4,4.5,3.5,0,23881
46096457,196181537,Diego,17/06/2018,within a day,1,1,No,0,0,Yes,Yes,Sant Antoni,Eixample,41.380322,2.161544,Entire home/apt,7,,2 baths,3,4,180,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,31,120,72,163,1,5,5,4,5,5,5,5,0,36360
46461816,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38717,2.17311,Entire home/apt,4,,2 baths,2,2,161,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,31,200,56,87,3,5,5,5,5,5,4.67,4.67,1,44758
48098967,172462374,Apartaments Unió,09/02/2018,within a few hours,1,0.97,Yes,12,12,Yes,Yes,el Raval,Ciutat Vella,41.3786,2.17267,Entire home/apt,4,,1 bath,2,4,90,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,32,190,34,214,6,5,5,5,5,5,5,4.67,0,13590
48181684,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,la Sagrada Família,Eixample,41.40099,2.17574,Entire home/apt,4,,1 bath,2,2,123,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,31,365,0,0,1,5,5,5,5,5,5,5,1,44895
48715023,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38172,2.17335,Entire home/apt,2,,1 bath,1,1,129,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,32,208,3,3.33,4,3,4.67,4,3,3.33,0,20253
48781697,77548260,Antonio,13/06/2016,within a few hours,1,0.96,Yes,10,10,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39646,2.17666,Private room,1,,2 baths,1,1,23,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,35,190,26,243,3,5,5,4.67,5,5,5,4.67,0,2806
49011994,118017369,Silvia,25/02/2017,within a day,1,1,No,1,1,Yes,Yes,el Poblenou,Sant Martí,41.39847,2.20315,Private room,1,,1 shared bath,1,1,29,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,120,365,0,99,2,5,5,5,5,5,5,5,0,7714
49155456,8964574,Lourdes,21/09/2013,within an hour,1,1,Yes,3,3,Yes,Yes,Ciutat Meridiana,Nou Barris,41.46193,2.17569,Private room,1,,1 shared bath,1,,18,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,31,180,1,155,4,5,4.75,4.75,4.75,5,5,5,0,3780
49342243,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38373,2.1786,Entire home/apt,6,,2 baths,2,4,239,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,66,242,6,4.67,4.83,4.67,5,4.33,4.83,4.5,0,29397
49403189,66368301,Gemma,08/04/2016,within a day,1,1,No,0,0,Yes,Yes,la Vila de Gràcia,Gràcia,41.40379,2.15666,Private room,2,,,1,1,65,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,30,80,49,324,2,5,5,5,5,5,5,5,0,2665
49476802,3325489,Sherezade & Roger,21/08/2012,within a few hours,1,0.67,No,1,1,Yes,Yes,el Poblenou,Sant Martí,41.3961,2.2007,Entire home/apt,4,,2 baths,2,2,175,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,30,80,12,39,2,5,5,4.5,5,5,5,4.5,0,57050
49917283,21162448,Lodging,10/09/2014,within an hour,1,0.95,No,1,1,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39916,2.17372,Entire home/apt,4,,1 bath,1,2,102,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,1124,10,92,2,5,5,5,5,5,5,5,0,27846
50337066,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,la Vila de Gràcia,Gràcia,41.40148,2.15242,Entire home/apt,4,,1 bath,2,2,139,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,31,365,53,83,1,5,4,5,5,5,5,4,1,39198
50367097,9529012,Kim,20/10/2013,within a few hours,1,0.77,No,1,1,Yes,Yes,el Poble Sec,Sants-Montjuïc,41.37276,2.1653,Entire home/apt,3,,1 bath,1,2,52,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,92,0,60,4,5,5,5,5,5,5,5,0,15860
50523394,4075216,Marcel,06/11/2012,within an hour,1,0.98,Yes,3,3,Yes,Yes,la Salut,Gràcia,41.412251,2.150357,Private room,1,,1 shared bath,1,2,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,32,360,41,218,1,5,5,5,5,5,5,5,0,3822
50558923,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,la Sagrada Família,Eixample,41.40343,2.17858,Entire home/apt,4,,2 baths,2,2,209,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,31,365,27,57,1,2,2,4,1,4,3,3,1,64372
50987629,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,la Vila de Gràcia,Gràcia,41.40094,2.16,Entire home/apt,4,,1 bath,2,2,145,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,31,365,0,0,1,5,5,5,5,5,5,5,1,52925
50993436,12932779,Patrik,08/03/2014,within an hour,1,0.7,No,0,0,Yes,Yes,la Barceloneta,Ciutat Vella,41.37572,2.19072,Entire home/apt,4,,1 bath,2,2,270,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,31,90,15,201,3,5,5,5,5,5,5,5,0,44280
50859396,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40554,2.16965,Entire home/apt,4,,1 bath,2,3,117,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,32,1124,0,1,2,3,3,3.5,5,4,5,3,0,42588
50861018,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40609,2.16936,Entire home/apt,5,,1 bath,3,4,117,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,32,1124,10,187,1,1,1,1,4,1,3,1,0,20826
51022837,412411025,Rosa,12/07/2021,within an hour,1,0.6,No,0,0,Yes,Yes,les Corts,Les Corts,41.38712,2.13414,Entire home/apt,2,,1.5 baths,1,1,40,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,32,365,21,296,1,4,5,3,5,5,5,4,0,2760
50862112,47171261,Lodging Team,22/10/2015,within an hour,1,0.98,No,81,81,Yes,Yes,la Sagrada Família,Eixample,41.40612,2.17014,Entire home/apt,6,,1 bath,4,4,117,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,32,1124,4,181,2,5,5,5,5,5,4.5,5,0,21528
50863373,51939140,Albino,21/12/2015,within an hour,1,0.99,No,20,20,Yes,Yes,el Raval,Ciutat Vella,41.38082,2.16482,Entire home/apt,2,,1 bath,,1,50,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,31,365,0,0,1,4,5,5,5,5,5,3,1,18250
51101626,227962845,Apart,28/11/2018,within an hour,1,0.75,No,2,2,Yes,Yes,el Raval,Ciutat Vella,41.37857,2.16554,Entire home/apt,2,,1.5 baths,,1,64,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,33,300,52,327,3,4.33,4.33,4.33,4.67,4.67,4.33,3.67,0,2432
50888442,9024729,"Sofia, Cristina I Josep",24/09/2013,within an hour,1,0.92,Yes,1,1,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38538,2.17836,Entire home/apt,4,,1 bath,2,3,90,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,32,330,25,205,3,5,5,5,5,5,5,5,0,14400
51184245,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,la Dreta de l'Eixample,Eixample,41.3945,2.17465,Entire home/apt,4,,1 bath,2,2,157,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,31,365,1,31,1,3,3,4,4,1,1,3,1,52438
51635685,11657346,Oriol,26/01/2014,within a few hours,1,1,No,5,5,Yes,Yes,la Salut,Gràcia,41.41142,2.15492,Entire home/apt,5,,1 bath,3,3,85,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,31,65,0,33,1,5,5,5,5,5,5,3,0,28220
52104931,346367515,Ukio,15/05/2020,within a few hours,1,0.84,No,142,142,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.39178,2.15166,Entire home/apt,4,,2 baths,2,2,161,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,31,365,51,81,1,5,3,5,3,5,5,3,1,45724
52239369,96570876,David,24/09/2016,within an hour,1,0.71,No,0,0,Yes,Yes,les Corts,Les Corts,41.38979,2.1378,Entire home/apt,2,,1 bath,1,1,45,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,50,365,24,141,2,5,5,5,5,5,5,5,0,10080
52580024,41925229,Flor,19/08/2015,within a day,1,1,No,0,0,Yes,Yes,el Raval,Ciutat Vella,41.37734,2.1652,Entire home/apt,3,,1 bath,1,2,36,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,31,330,0,216,2,4.5,5,4.5,5,5,4.5,4.5,0,5364
52662019,1432835,Angel,22/11/2011,within an hour,1,0.99,No,33,33,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40384,2.17032,Entire home/apt,2,,1 bath,1,1,75,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,32,334,39,178,3,4.67,5,4.67,4.67,5,4.33,4.33,0,14025
