Order Date;Order ID; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
08/04/2020;5251;23;384,6;0,1;38;874
08/04/2020;45025;34;406,6;0,1;26;884
08/04/2020;23522;24;196,8;0,1;20;480
09/04/2020;26406;59;778,8;0,1;40;2360
09/04/2020;17985;49;1.421,00;0,1;50;2450
09/04/2020;17985;31;63,2;0;4;124
10/04/2020;4769;41;504,3;0;41;1681
10/04/2020;40803;33;210,5;0,1;22;726
10/04/2020;15780;9;114,6;0;19;171
10/04/2020;40803;23;330,1;0;35;805
10/04/2020;11975;20;369,8;0,1;43;860
11/04/2020;9216;45;486;0,1;36;1620
12/04/2020;21063;36;811,4;  -  ;49;1764
12/04/2020;24646;26;574,1;0,1;46;1196
12/04/2020;52293;34;38,1;0,1;4;136
12/04/2020;21063;38;1.185,60;  -  ;48;1824
12/04/2020;29510;20;233,2;0;22;440
12/04/2020;24646;36;189;  -  ;21;756
12/04/2020;21444;44;471,2;0,1;17;748
13/04/2020;40770;59;280,3;0,1;19;1121
13/04/2020;47367;18;60,5;0,1;6;108
13/04/2020;45248;25;484,5;0,1;38;950
13/04/2020;47367;36;168,8;0,1;7;252
13/04/2020;41157;30;432,9;0,1;39;1170
13/04/2020;45248;29;287,7;0,1;32;928
14/04/2020;39527;23;173,4;0;29;667
14/04/2020;39492;45;348,8;0;31;1395
14/04/2020;38530;17;471,4;0;47;799
14/04/2020;39492;40;624;0,1;40;1600
14/04/2020;38530;40;338;0,1;13;520
14/04/2020;39492;25;446,5;0;38;950
14/04/2020;29639;62;228,2;0;8;496
15/04/2020;13634;21;454;0,1;46;966
15/04/2020;23301;19;26,8;0,1;3;57
15/04/2020;35360;15;28,8;0;4;60
15/04/2020;38118;20;81,2;0,1;7;140
15/04/2020;13634;34;449,8;0;27;918
15/04/2020;23301;63;163,8;0;4;252
16/04/2020;41026;27;133,4;0,1;19;513
16/04/2020;21799;51;621,2;0,1;42;2142
16/04/2020;41026;43;161,7;0,1;8;344
17/04/2020;16802;27;605,9;0,1;44;1188
17/04/2020;7812;7;56,3;0,1;12;84
17/04/2020;55362;15;169,2;0,1;24;360
17/04/2020;10308;18;360;0,1;40;720
17/04/2020;48354;14;143,5;0;25;350
17/04/2020;16802;60;733,2;0;26;1560
17/04/2020;31271;14;29,1;0;4;56
17/04/2020;37828;21;270,5;0;23;483
17/04/2020;37828;15;409,5;0;42;630
17/04/2020;7812;43;329;0;17;731
18/04/2020;26503;28;211,7;0;12;336
18/04/2020;26503;33;651,4;0,1;47;1551
18/04/2020;40454;34;540,9;0,1;43;1462
18/04/2020;52261;22;506,7;0;49;1078
19/04/2020;24486;24;100,8;  -  ;14;336
19/04/2020;39268;45;1.326,60;0;44;1980
19/04/2020;43013;24;557,3;0,1;43;1032
19/04/2020;25863;31;200,9;  -  ;18;558
19/04/2020;24486;35;67,2;0;3;105
19/04/2020;43013;30;930;0,1;50;1500
19/04/2020;39268;12;156,6;0,1;45;540
19/04/2020;33287;40;1.073,60;  -  ;44;1760
20/04/2020;38311;45;230,9;0,1;9;405
20/04/2020;37826;39;947,7;0;45;1755
20/04/2020;29539;46;507,8;0,1;24;1104
20/04/2020;6402;25;271,3;0;35;875
21/04/2020;16710;41;1.233,30;0,1;47;1927
21/04/2020;43398;40;172;0,1;10;400
22/04/2020;59271;46;402;0;23;1058
22/04/2020;2947;16;60,2;0,1;8;128
22/04/2020;59271;35;560;0;40;1400
22/04/2020;56162;63;1.152,90;0,1;30;1890
22/04/2020;30626;25;143,8;0,1;23;575
22/04/2020;52611;43;146,6;0,1;11;473
23/04/2020;25697;32;618,2;0;46;1472
25/04/2020;10054;27;24,8;0,1;2;54
25/04/2020;34694;10;68,2;0;11;110
25/04/2020;35238;42;669,1;0,1;27;1134
25/04/2020;25479;22;39,6;0;3;66
25/04/2020;10054;43;53,3;0,1;2;86
25/04/2020;39008;27;226,8;  -  ;28;756
26/04/2020;26791;51;803,3;0,1;45;2295
26/04/2020;42727;45;272,3;0;11;495
26/04/2020;16674;23;315,6;0,1;49;1127
26/04/2020;17252;39;524,2;0;48;1872
26/04/2020;17252;37;1.124,10;0,1;49;1813
26/04/2020;16674;21;237,5;0;39;819
26/04/2020;42727;26;289,4;0,1;21;546
26/04/2020;3750;5;16,2;0;12;60
27/04/2020;513;39;720,7;  -  ;33;1287
27/04/2020;2208;12;21,8;0,1;7;84
27/04/2020;18528;27;490,1;0,1;33;891
27/04/2020;38305;26;223,9;0,1;21;546
27/04/2020;2208;20;254,2;0,1;41;820
27/04/2020;18528;33;319,4;0;22;726
27/04/2020;22850;40;54,4;0,1;4;160
28/04/2020;6755;22;184,8;0;20;440
28/04/2020;30848;17;79,6;0,1;13;221
28/04/2020;42979;45;704,7;0;29;1305
28/04/2020;56834;45;891;0,1;33;1485
28/04/2020;7878;13;170,6;0,1;41;533
28/04/2020;7878;8;184;0,1;50;400
28/04/2020;7878;38;430,9;0;42;1596
28/04/2020;2311;12;182,3;0;31;372
28/04/2020;56834;37;350;  -  ;22;814
29/04/2020;42725;33;368,3;0;18;594
29/04/2020;2978;37;300,4;0,1;28;1036
29/04/2020;2978;14;252,3;0;34;476
29/04/2020;2978;65;772,2;0,1;36;2340
29/04/2020;32929;27;179;0,1;13;351
29/04/2020;32929;33;116,2;0,1;8;264
29/04/2020;10695;65;1.242,20;0,1;39;2535
30/04/2020;5696;30;67,2;0;4;120
30/04/2020;41539;42;534,2;0;24;1008
30/04/2020;44960;44;463,8;0;17;748
30/04/2020;5696;20;372;0,1;31;620
30/04/2020;33925;41;674,5;0;47;1927
30/04/2020;44871;24;434,2;0;27;648
30/04/2020;44960;18;118,1;0;16;288
30/04/2020;5696;55;1.012,00;0,1;40;2200
30/04/2020;35584;36;286,2;0,1;15;540
30/04/2020;44960;50;462;0,1;22;1100
30/04/2020;41539;23;613;0;41;943
01/05/2020;19649;29;485,8;0,1;25;725
01/05/2020;19649;8;123,8;0,1;36;288
01/05/2020;39745;31;104,2;0,1;8;248
01/05/2020;21414;47;1.022,70;0,1;34;1598
01/05/2020;25955;32;140,8;0;10;320
01/05/2020;21414;47;1.254,00;0,1;46;2162
01/05/2020;21414;10;148,5;0,1;33;330
01/05/2020;21414;39;821,7;0,1;43;1677
01/05/2020;37314;20;105;0;21;420
02/05/2020;23617;31;74,4;0;6;186
02/05/2020;18503;21;280,1;0;46;966
02/05/2020;49346;25;312,5;0;50;1250
02/05/2020;49346;18;44,6;0,1;8;144
02/05/2020;18503;29;105,6;0,1;13;377
02/05/2020;42628;33;83,2;0;4;132
03/05/2020;1702;6;34,5;0,1;23;138
03/05/2020;14883;56;1.255,50;0,1;38;2128
03/05/2020;58407;36;616;0;29;1044
03/05/2020;41857;10;162;0;45;450
03/05/2020;14883;36;592,2;0;47;1692
04/05/2020;34791;5;26,6;0;9;45
04/05/2020;43686;26;187,2;0,1;16;416
04/05/2020;31876;56;233;0,1;8;448
04/05/2020;34791;6;66,6;0;37;222
04/05/2020;55520;5;77,4;0,1;43;215
04/05/2020;24679;21;66,2;0,1;7;147
05/05/2020;16128;45;1.345,50;0,1;46;2070
05/05/2020;28035;60;421,8;0;19;1140
05/05/2020;14242;25;341,3;0;35;875
05/05/2020;55616;11;73,9;0;24;264
05/05/2020;35841;26;293;0,1;23;598
05/05/2020;35841;12;351,4;0,1;48;576
05/05/2020;55616;32;593,9;  -  ;29;928
06/05/2020;13730;13;108,2;0,1;26;338
06/05/2020;34434;40;217,6;0,1;16;640
06/05/2020;34434;37;468,1;0;23;851
06/05/2020;8288;30;316,8;0;22;660
07/05/2020;30657;31;115,3;0,1;6;186
07/05/2020;30657;37;180,6;0;8;296
08/05/2020;12322;45;631,8;0;36;1620
08/05/2020;53127;14;231;0,1;50;700
08/05/2020;53127;23;315,6;0,1;49;1127
09/05/2020;10662;45;810;0,1;45;2025
09/05/2020;31973;13;60,5;0;15;195
09/05/2020;8064;29;459,4;0,1;44;1276
09/05/2020;48486;21;529,2;0,1;42;882
09/05/2020;43397;23;434,7;0,1;35;805
09/05/2020;31973;15;69,6;0,1;16;240
10/05/2020;40327;11;142,6;0,1;36;396
10/05/2020;40327;17;328,4;0,1;42;714
11/05/2020;34215;43;80;0;6;258
11/05/2020;57444;44;549,1;0,1;24;1056
11/05/2020;965;27;408,2;0,1;42;1134
11/05/2020;39590;19;61,6;  -  ;9;171
11/05/2020;9921;17;156,4;0,1;23;391
12/05/2020;16450;20;60;0;12;240
12/05/2020;26887;37;365,6;0,1;38;1406
12/05/2020;26887;54;720,4;0,1;23;1242
13/05/2020;43267;15;163,2;0,1;17;255
13/05/2020;48544;23;364,3;0;44;1012
14/05/2020;8995;44;816,2;0,1;35;1540
14/05/2020;8995;60;1.279,20;0,1;41;2460
14/05/2020;8995;32;647,7;0;46;1472
14/05/2020;8995;55;646,8;0,1;42;2310
14/05/2020;14951;31;347,8;0;34;1054
14/05/2020;51938;63;138,6;0,1;5;315
14/05/2020;8995;18;32,4;0,1;5;90
14/05/2020;14951;54;702;0,1;26;1404
15/05/2020;1317;35;304,5;0,1;29;1015
15/05/2020;1317;32;755,2;0,1;40;1280
15/05/2020;1317;41;505,1;0,1;44;1804
16/05/2020;7585;40;748;  -  ;34;1360
16/05/2020;31687;40;721,6;0,1;44;1760
16/05/2020;512;46;157,3;0,1;6;276
16/05/2020;512;38;784,3;0;48;1824
16/05/2020;964;55;1.760,00;0;50;2750
16/05/2020;964;10;26,8;0;4;40
16/05/2020;39586;51;30,1;0;1;51
17/05/2020;26976;16;436,5;0;44;704
17/05/2020;26976;22;72,6;0;11;242
17/05/2020;24099;18;58,3;0;6;108
17/05/2020;17312;42;792,5;0,1;37;1554
17/05/2020;26976;42;670,3;0,1;28;1176
17/05/2020;24099;21;378;  -  ;36;756
17/05/2020;56387;51;897,6;0,1;32;1632
17/05/2020;52900;22;88;  -  ;16;352
17/05/2020;17312;55;1.510,90;  -  ;41;2255
17/05/2020;56387;35;100,8;0,1;9;315
17/05/2020;27364;17;226,8;0,1;29;493
17/05/2020;27364;26;422,5;0;25;650
17/05/2020;50306;43;862,6;0,1;34;1462
18/05/2020;21477;45;132,3;0;7;315
18/05/2020;4422;36;280,8;0;12;432
18/05/2020;25280;44;620,4;0;47;2068
18/05/2020;25280;56;430,1;0;16;896
18/05/2020;4422;33;241,2;0;17;561
18/05/2020;21477;25;330;0,1;40;1000
18/05/2020;6566;24;277,2;0;21;504
18/05/2020;21542;45;388,8;0;18;810
18/05/2020;21542;34;818,7;0,1;43;1462
18/05/2020;38403;21;308,7;0;49;1029
19/05/2020;46117;10;121;0;22;220
19/05/2020;47553;11;285,7;0,1;49;539
19/05/2020;41891;31;443,3;0,1;22;682
19/05/2020;37152;43;580,5;0;45;1935
19/05/2020;42918;22;526,7;0;38;836
19/05/2020;42918;10;276;0,1;46;460
19/05/2020;42918;25;540,5;0,1;46;1150
19/05/2020;37152;30;702;0;39;1170
20/05/2020;48161;27;280,8;0;16;432
20/05/2020;48161;21;376,7;0,1;39;819
20/05/2020;40964;24;499,2;  -  ;40;960
20/05/2020;39937;53;1.246,60;0,1;42;2226
20/05/2020;57185;24;389,8;0,1;28;672
21/05/2020;225;44;28,6;0,1;1;44
21/05/2020;42214;19;437;0;46;874
21/05/2020;20259;38;798;0,1;42;1596
21/05/2020;42214;56;658,6;0;28;1568
21/05/2020;225;21;131;0,1;24;504
22/05/2020;49924;42;333,1;0,1;13;546
22/05/2020;45958;45;468;0;16;720
22/05/2020;33665;19;427,5;0,1;45;855
22/05/2020;45958;15;193,2;0;28;420
22/05/2020;57350;22;561;0,1;50;1100
22/05/2020;49924;20;441,6;0,1;48;960
22/05/2020;57350;50;594;0,1;33;1650
23/05/2020;14471;16;262,1;0,1;42;672
23/05/2020;14471;5;143;0;44;220
23/05/2020;31751;11;208;0,1;31;341
23/05/2020;45893;39;146,3;0,1;15;585
24/05/2020;41794;53;1.551,80;0,1;48;2544
24/05/2020;10535;35;463,8;0,1;25;875
24/05/2020;41794;52;1.146,60;0,1;49;2548
24/05/2020;56515;41;432,1;0,1;17;697
24/05/2020;41794;40;226,8;0;21;840
24/05/2020;10535;33;774,2;0,1;46;1518
24/05/2020;56515;27;184,7;0,1;18;486
24/05/2020;24804;34;353,6;  -  ;20;680
25/05/2020;14948;16;53,8;  -  ;6;96
25/05/2020;8993;21;223,9;0;41;861
25/05/2020;4132;54;175,5;0;5;270
25/05/2020;28898;45;1.168,20;0,1;44;1980
25/05/2020;12355;17;152,3;  -  ;14;238
25/05/2020;12355;36;479,5;0;36;1296
25/05/2020;12355;29;678,6;0,1;45;1305
27/05/2020;36135;20;316,8;0;33;660
27/05/2020;995;41;546,9;0;46;1886
27/05/2020;44007;39;799,5;0,1;50;1950
28/05/2020;13953;34;500,5;0;32;1088
28/05/2020;23557;39;106,5;0;7;273
28/05/2020;50533;42;376,3;0,1;32;1344
28/05/2020;38438;33;157,1;0,1;17;561
28/05/2020;59971;6;46,1;0,1;12;72
28/05/2020;38438;39;337;0,1;16;624
28/05/2020;59971;16;158,1;0;26;416
28/05/2020;59971;18;388,8;0,1;45;810
28/05/2020;50533;47;49,4;  -  ;3;141
29/05/2020;51650;56;1.300,30;0,1;43;2408
29/05/2020;51650;35;332,5;0,1;19;665
29/05/2020;49349;34;235,6;0,1;11;374
29/05/2020;49349;24;176,6;0;23;552
29/05/2020;57059;45;641,3;0;25;1125
29/05/2020;51650;46;322;0,1;25;1150
29/05/2020;57059;36;666;0;50;1800
30/05/2020;8996;18;117;0;13;234
30/05/2020;39457;45;828;0;40;1800
30/05/2020;57063;30;257,4;0,1;22;660
30/05/2020;57063;36;533,5;0,1;26;936
31/05/2020;326;44;276,8;0,1;17;748
31/05/2020;326;29;345,1;0;34;986
31/05/2020;37505;64;351,4;0;9;576
31/05/2020;50117;39;351,4;0,1;17;663
31/05/2020;37505;19;367,1;0,1;42;798
31/05/2020;44579;34;348,8;0,1;19;646
31/05/2020;8006;24;285,1;  -  ;27;648
31/05/2020;37505;33;15,5;0;1;33
01/06/2020;27264;51;55,1;0;3;153
02/06/2020;7367;34;547,4;0;46;1564
02/06/2020;38948;39;91,3;0;9;351
02/06/2020;7367;26;586,6;0,1;48;1248
02/06/2020;20102;41;381,3;0;15;615
02/06/2020;38948;23;617,3;0,1;44;1012
03/06/2020;25412;52;599;0;18;936
03/06/2020;33540;16;161,3;0,1;21;336
03/06/2020;41571;43;451,5;  -  ;42;1806
03/06/2020;5568;36;74,9;0,1;8;288
04/06/2020;18144;40;134,4;0,1;8;320
04/06/2020;21159;44;129,8;0,1;5;220
04/06/2020;46885;8;99,4;0,1;27;216
04/06/2020;21346;52;741,5;0,1;46;2392
04/06/2020;46885;20;345,6;0,1;32;640
04/06/2020;46885;64;1.966,10;0;48;3072
04/06/2020;18144;48;1.200,50;0,1;41;1968
04/06/2020;18144;57;1.477,40;0,1;48;2736
05/06/2020;58470;43;657,9;0;45;1935
05/06/2020;5221;49;1.058,40;0,1;48;2352
05/06/2020;58470;41;580,6;0,1;24;984
05/06/2020;58470;20;381,6;0,1;36;720
05/06/2020;58470;50;292,5;0,1;13;650
05/06/2020;58470;7;9,1;0,1;5;35
06/06/2020;11074;34;688,2;0,1;44;1496
06/06/2020;31169;15;54;0,1;6;90
06/06/2020;47462;33;893;0;41;1353
06/06/2020;47462;55;554,4;0,1;18;990
06/06/2020;47462;41;440,8;0,1;43;1763
06/06/2020;11074;37;365,2;0,1;21;777
07/06/2020;16519;40;608,4;0,1;39;1560
07/06/2020;53671;31;826,5;0;43;1333
07/06/2020;9095;13;155,5;0;23;299
07/06/2020;16519;38;465,5;0;49;1862
07/06/2020;53671;20;278,8;0,1;41;820
07/06/2020;38274;44;114,8;0,1;9;396
07/06/2020;53671;29;361,9;0;39;1131
07/06/2020;38274;53;174,9;0;10;530
07/06/2020;37702;60;844,8;0,1;44;2640
07/06/2020;38274;40;367,2;0,1;27;1080
08/06/2020;4871;60;748,8;0,1;26;1560
08/06/2020;23107;22;67,8;0,1;7;154
08/06/2020;4070;30;217,8;0,1;22;660
08/06/2020;58496;45;558;0,1;20;900
08/06/2020;4871;41;167,3;0;8;328
08/06/2020;24519;37;398,9;0;22;814
09/06/2020;54592;24;201,6;0,1;28;672
09/06/2020;54592;63;1.392,30;0;34;2142
09/06/2020;50852;42;554,4;0;24;1008
09/06/2020;45671;13;54,1;0,1;13;169
10/06/2020;29249;23;127;0,1;12;276
10/06/2020;30048;53;722,9;0,1;44;2332
10/06/2020;29249;54;1.649,70;0,1;47;2538
11/06/2020;29506;15;400,2;0;46;690
11/06/2020;52642;36;351;0,1;15;540
11/06/2020;52642;20;156,8;0;14;280
11/06/2020;38693;41;45,5;0;3;123
11/06/2020;29506;18;77,8;0,1;8;144
11/06/2020;35875;28;442,7;0,1;31;868
11/06/2020;52642;29;117,5;0;9;261
11/06/2020;44292;30;18,6;  -  ;1;30
12/06/2020;11910;27;209,8;0;21;567
12/06/2020;49762;21;411,6;0,1;35;735
13/06/2020;36704;47;517,9;0,1;19;893
13/06/2020;12579;9;19,8;0,1;5;45
13/06/2020;771;35;157,5;0,1;18;630
13/06/2020;3554;52;780;0,1;25;1300
13/06/2020;9472;20;91,8;0,1;17;340
13/06/2020;36704;40;636,4;0,1;43;1720
13/06/2020;26050;43;1.267,60;0,1;44;1892
14/06/2020;1538;30;265,5;  -  ;15;450
14/06/2020;47398;23;74,5;0;6;138
14/06/2020;18340;32;288;0,1;20;640
14/06/2020;613;29;223,3;0,1;22;638
14/06/2020;36994;37;784,4;0;40;1480
14/06/2020;613;20;96;0;12;240
14/06/2020;18340;59;974,7;0;28;1652
15/06/2020;38786;28;103,6;0,1;10;280
15/06/2020;12293;31;595,8;  -  ;31;961
15/06/2020;44609;24;532,8;0;37;888
15/06/2020;44609;23;386,4;0,1;28;644
16/06/2020;57376;37;128,8;0,1;6;222
16/06/2020;57376;64;957,4;0,1;44;2816
16/06/2020;29862;14;304,6;0,1;34;476
16/06/2020;8902;25;411,8;0,1;27;675
17/06/2020;16737;44;402,6;0;15;660
17/06/2020;51360;44;311,5;  -  ;12;528
17/06/2020;24038;28;168;  -  ;15;420
17/06/2020;26531;21;202;  -  ;26;546
17/06/2020;24038;25;617,5;0,1;38;950
18/06/2020;32806;30;356,4;0;33;990
18/06/2020;32806;20;56;0;8;160
18/06/2020;42850;12;187,9;0,1;27;324
18/06/2020;32806;25;696;0,1;48;1200
19/06/2020;51462;52;421,2;0,1;15;780
19/06/2020;46565;37;313,8;0,1;16;592
19/06/2020;10340;10;11,4;0,1;2;20
19/06/2020;30944;30;384;0;32;960
19/06/2020;56743;44;506;0,1;23;1012
19/06/2020;59812;29;640,3;  -  ;46;1334
19/06/2020;11425;8;127,6;0,1;29;232
19/06/2020;54150;16;90,2;0;12;192
19/06/2020;59812;11;9,9;0,1;2;22
19/06/2020;46565;24;48;0;8;192
19/06/2020;46565;59;1.799,50;0,1;50;2950
19/06/2020;11425;17;113,4;0;23;391
19/06/2020;10340;24;97,2;0,1;15;360
19/06/2020;10340;50;348;0;24;1200
20/06/2020;23169;9;143,4;0,1;27;243
20/06/2020;23169;32;429,4;0,1;22;704
20/06/2020;23943;43;629,5;0;24;1032
20/06/2020;2465;42;329,3;0;28;1176
20/06/2020;10210;32;118,4;0;10;320
21/06/2020;14500;40;864,8;0;46;1840
21/06/2020;18884;32;40;0,1;5;160
21/06/2020;14500;48;1.415,00;0,1;44;2112
21/06/2020;18884;42;645,5;  -  ;29;1218
22/06/2020;7846;55;1.059,90;0,1;47;2585
22/06/2020;31939;64;274,6;0,1;13;832
22/06/2020;7846;8;68,8;0,1;20;160
22/06/2020;7846;25;105;0,1;12;300
22/06/2020;7846;41;385,4;0;20;820
23/06/2020;31524;16;62,4;0,1;10;160
23/06/2020;8135;41;190,2;0;16;656
24/06/2020;26277;36;257;0;17;612
24/06/2020;54176;46;698,3;0,1;33;1518
24/06/2020;31461;47;708,8;0,1;26;1222
25/06/2020;50983;61;1.189,50;0,1;39;2379
25/06/2020;8961;54;1.036,80;0,1;48;2592
25/06/2020;50983;44;363;0,1;15;660
25/06/2020;15619;28;123,5;0,1;9;252
25/06/2020;15619;24;224,6;0,1;36;864
25/06/2020;8961;22;211,2;  -  ;15;330
26/06/2020;7239;23;356,5;0;50;1150
26/06/2020;18951;5;36,8;0,1;16;80
26/06/2020;18951;47;188;0;10;470
26/06/2020;27844;19;4,9;0,1;1;19
26/06/2020;44516;55;308,6;0,1;17;935
26/06/2020;27844;31;535,7;0;27;837
27/06/2020;29318;34;449,8;0;21;714
27/06/2020;12037;44;375,8;0;14;616
27/06/2020;11270;15;76,5;0;15;225
27/06/2020;8704;43;1.029,40;0,1;38;1634
27/06/2020;29318;35;523,6;0,1;34;1190
27/06/2020;8704;25;376,3;0;43;1075
28/06/2020;58433;14;101,6;0;11;154
28/06/2020;6918;22;267,5;0;38;836
28/06/2020;58433;25;187,5;  -  ;30;750
28/06/2020;30566;43;511,7;0;34;1462
28/06/2020;58433;8;80;0,1;20;160
29/06/2020;31844;20;173,6;0,1;14;280
29/06/2020;38950;33;316,8;0;30;990
29/06/2020;38950;50;897;0,1;39;1950
29/06/2020;50405;25;104;0,1;8;200
29/06/2020;32129;33;55,4;0;4;132
29/06/2020;38950;32;238,1;0;24;768
29/06/2020;32129;17;153;0,1;20;340
30/06/2020;52160;16;46,4;0,1;5;80
30/06/2020;29569;20;257,6;0,1;46;920
30/06/2020;29569;40;777,2;0,1;29;1160
30/06/2020;52160;17;49;0,1;6;102
30/06/2020;29986;17;299,2;0;40;680
30/06/2020;3393;37;152,8;0;7;259
30/06/2020;36675;38;741;0;39;1482
30/06/2020;3393;20;429;0;33;660
30/06/2020;11876;36;575,3;0;47;1692
30/06/2020;22727;25;416,3;0,1;45;1125
01/07/2020;26145;32;184,3;  -  ;18;576
01/07/2020;26145;31;435,2;0,1;27;837
01/07/2020;17382;43;344;0;20;860
01/07/2020;26145;39;726,2;0;49;1911
01/07/2020;11495;42;146,2;  -  ;6;252
01/07/2020;57447;59;141,6;0,1;8;472
01/07/2020;805;9;175,5;0;39;351
01/07/2020;57447;10;140,4;0,1;39;390
02/07/2020;15714;29;768,5;0;50;1450
02/07/2020;36482;43;580,5;0,1;27;1161
02/07/2020;23235;46;146,3;0;6;276
02/07/2020;36482;20;253,8;0,1;47;940
02/07/2020;19363;55;1.210,00;0,1;44;2420
02/07/2020;19363;31;521,1;0;41;1271
02/07/2020;36482;26;81,9;0,1;7;182
03/07/2020;12263;31;200,9;  -  ;12;372
03/07/2020;16258;16;10,1;0,1;1;16
03/07/2020;16258;45;604,8;0;48;2160
03/07/2020;51493;53;542,2;0;31;1643
03/07/2020;34663;11;171,4;0,1;38;418
04/07/2020;27558;50;388,5;0,1;21;1050
04/07/2020;52512;21;43,7;0,1;4;84
04/07/2020;27936;37;459,5;0,1;23;851
04/07/2020;52512;61;585,6;0,1;32;1952
04/07/2020;27936;40;52,8;0,1;3;120
05/07/2020;5284;14;37,2;0,1;7;98
05/07/2020;42855;26;256,4;0,1;17;442
07/07/2020;43298;52;234;0;15;780
07/07/2020;12481;23;143,5;0;12;276
07/07/2020;483;20;186;0,1;30;600
07/07/2020;43298;34;370,3;0,1;33;1122
07/07/2020;12481;16;153,9;0;37;592
07/07/2020;49126;43;652,7;  -  ;33;1419
07/07/2020;54977;23;171,1;0,1;12;276
07/07/2020;54977;45;518,4;0,1;24;1080
08/07/2020;31618;29;219,2;0;14;406
09/07/2020;55013;22;64,9;0;5;110
09/07/2020;57760;14;128,5;0;34;476
09/07/2020;57760;37;801,4;0,1;38;1406
09/07/2020;57572;34;174,4;  -  ;9;306
09/07/2020;35366;37;493,6;0,1;23;851
09/07/2020;39232;54;505,4;0,1;26;1404
09/07/2020;39232;30;125,4;0,1;11;330
09/07/2020;57572;9;91,8;0,1;30;270
09/07/2020;55013;22;114;0;14;308
09/07/2020;36933;39;411,8;0,1;32;1248
10/07/2020;27845;19;458,3;0,1;36;684
10/07/2020;21412;45;730,8;0;28;1260
10/07/2020;13764;24;186;0,1;31;744
10/07/2020;41217;18;173,9;0;23;414
10/07/2020;21412;19;361;0,1;38;722
11/07/2020;6274;23;161,9;0,1;22;506
11/07/2020;10338;42;117,2;0;9;378
11/07/2020;3300;18;57,2;0,1;6;108
11/07/2020;23907;45;116,6;0,1;7;315
11/07/2020;10338;21;57,3;0;7;147
11/07/2020;29827;24;495,6;0;35;840
12/07/2020;8513;29;75,7;0,1;9;261
12/07/2020;33061;32;844,8;0,1;48;1536
12/07/2020;32;35;257,3;0;15;525
12/07/2020;8513;45;201,6;  -  ;8;360
12/07/2020;2467;51;856,8;0,1;30;1530
12/07/2020;32;26;316,9;0;23;598
12/07/2020;32;20;244,8;0,1;24;480
12/07/2020;740;28;110,9;0,1;6;168
12/07/2020;32;38;306,3;0,1;26;988
13/07/2020;26243;34;856,8;0,1;42;1428
13/07/2020;4324;27;310;0;28;756
13/07/2020;50563;31;22,3;0,1;2;62
13/07/2020;50563;17;190,4;  -  ;20;340
13/07/2020;50790;29;831,4;  -  ;47;1363
14/07/2020;47301;36;90,7;0;6;216
15/07/2020;48837;23;322,9;0,1;39;897
15/07/2020;40422;45;1.158,30;0,1;39;1755
15/07/2020;32452;30;27,9;0,1;3;90
15/07/2020;20482;34;358;0;39;1326
15/07/2020;22534;20;18,6;  -  ;3;60
15/07/2020;12897;39;411,1;0,1;31;1209
15/07/2020;12897;47;916,5;0;39;1833
15/07/2020;20482;45;598,5;0;38;1710
16/07/2020;6947;21;71,8;  -  ;9;189
16/07/2020;2757;22;429;0,1;39;858
16/07/2020;449;19;410,4;0;45;855
16/07/2020;2757;50;735;0,1;42;2100
17/07/2020;59044;14;42,8;0;6;84
18/07/2020;55845;35;558,3;0,1;29;1015
18/07/2020;6596;40;475,2;0;36;1440
18/07/2020;7142;41;369;0,1;36;1476
18/07/2020;41409;31;10,2;  -  ;1;31
18/07/2020;54083;44;167,2;0,1;10;440
18/07/2020;54912;17;86,7;0,1;17;289
19/07/2020;14976;23;581,9;0;46;1058
19/07/2020;48288;41;440,8;0,1;25;1025
19/07/2020;25536;28;308,6;0;19;532
19/07/2020;28867;41;98,4;0;6;246
19/07/2020;28867;48;386,9;0;26;1248
19/07/2020;28867;16;178,9;0,1;43;688
20/07/2020;29152;55;407,6;0,1;13;715
20/07/2020;47492;60;765,6;0,1;22;1320
20/07/2020;31558;38;205,2;0;12;456
20/07/2020;29152;26;29,6;  -  ;3;78
20/07/2020;9792;29;268;0;14;406
20/07/2020;31558;31;625;0,1;42;1302
20/07/2020;5575;32;433;0,1;41;1312
20/07/2020;16160;35;472,5;0,1;50;1750
21/07/2020;56420;33;295,7;0,1;16;528
21/07/2020;56420;18;290,2;0,1;26;468
21/07/2020;26851;58;816,6;0,1;44;2552
21/07/2020;56420;42;1.008,00;0;48;2016
21/07/2020;56420;49;269,5;  -  ;22;1078
22/07/2020;46311;29;701,8;  -  ;44;1276
22/07/2020;39111;35;17,2;0,1;1;35
22/07/2020;2306;45;297;0,1;15;675
22/07/2020;46311;24;463,7;  -  ;42;1008
22/07/2020;39111;20;252;0,1;20;400
22/07/2020;30593;38;529,7;0,1;41;1558
22/07/2020;30593;54;453,6;0;20;1080
22/07/2020;15425;61;902,2;0,1;29;1769
22/07/2020;46311;24;645,1;0;42;1008
22/07/2020;36516;11;45,5;0,1;9;99
23/07/2020;19041;43;64,5;0,1;3;129
23/07/2020;30565;5;91,2;0;32;160
23/07/2020;19041;57;1.519,60;0;43;2451
24/07/2020;56768;13;230,9;0;37;481
24/07/2020;30853;25;410;0;40;1000
24/07/2020;30853;30;158,4;0,1;16;480
24/07/2020;31938;24;496,3;0,1;47;1128
