sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO65770,HL-U509-B,25698,20130905,20130912,20130917,35,1,35
SO65771,FE-6654,12897,20130905,20130912,20130917,22,1,22
SO65771,HL-U509,12897,20130905,20130912,20130917,35,1,35
SO65771,LJ-0192-M,12897,20130905,20130912,20130917,50,1,50
SO65772,TI-M823,11682,20130905,20130912,20130917,35,1,35
SO65772,TT-M928,11682,20130905,20130912,20130917,5,1,5
SO65772,ST-1401,11682,20130905,20130912,20130917,159,1,159
SO65773,BK-M68B-42,15851,20130905,20130912,20130917,2295,1,2295
SO65773,TI-M823,15851,20130905,20130912,20130917,35,1,35
SO65773,FE-6654,15851,20130905,20130912,20130917,22,1,22
SO65773,VE-C304-M,15851,20130905,20130912,20130917,64,1,64
SO65774,BK-M68S-38,15534,20130905,20130912,20130917,2320,1,2320
SO65774,FE-6654,15534,20130905,20130912,20130917,22,1,22
SO65774,LJ-0192-L,15534,20130905,20130912,20130917,50,1,50
SO65774,GL-H102-M,15534,20130905,20130912,20130917,24,1,24
SO65775,BK-T44U-60,27119,20130905,20130912,20130917,1215,1,1215
SO65775,BC-R205,27119,20130905,20130912,20130917,9,1,9
SO65775,WB-H098,27119,20130905,20130912,20130917,5,1,5
SO65776,BK-T44U-46,19364,20130905,20130912,20130917,1215,1,1215
SO65776,HL-U509-B,19364,20130905,20130912,20130917,35,1,35
SO65777,BK-M68S-42,12998,20130905,20130912,20130917,2320,1,2320
SO65777,FE-6654,12998,20130905,20130912,20130917,22,1,22
SO65777,SJ-0194-S,12998,20130905,20130912,20130917,54,1,54
SO65778,BK-M68S-46,15133,20130905,20130912,20130917,2320,1,2320
SO65778,TI-M823,15133,20130905,20130912,20130917,35,1,35
SO65778,TT-M928,15133,20130905,20130912,20130917,5,1,5
SO65778,HL-U509-B,15133,20130905,20130912,20130917,35,1,35
SO65779,BK-R19B-48,24251,20130905,20130912,20130917,540,1,540
SO65780,BK-R19B-48,24166,20130905,20130912,20130917,540,1,540
SO65780,BC-R205,24166,20130905,20130912,20130917,9,1,9
SO65780,WB-H098,24166,20130905,20130912,20130917,5,1,5
SO65780,SJ-0194-X,24166,20130905,20130912,20130917,54,1,54
SO65781,VE-C304-M,27691,20130905,20130912,20130917,64,1,64
SO65781,BK-R19B-52,27691,20130905,20130912,20130917,540,1,540
SO65782,BK-R19B-48,24179,20130905,20130912,20130917,540,1,540
SO65782,WB-H098,24179,20130905,20130912,20130917,5,1,5
SO65782,BC-R205,24179,20130905,20130912,20130917,9,1,9
SO65782,HY-1023-70,24179,20130905,20130912,20130917,55,1,55
SO65783,BK-R89B-44,21553,20130905,20130912,20130917,2443,1,2443
SO65783,CA-1098,21553,20130905,20130912,20130917,9,1,9
SO65783,TI-R982,21553,20130905,20130912,20130917,33,1,33
SO65784,BK-M68B-42,14299,20130905,20130912,20130917,2295,1,2295
SO65785,BK-T79U-46,26540,20130905,20130912,20130917,2384,1,2384
SO65785,HL-U509-B,26540,20130905,20130912,20130917,35,1,35
SO65786,BK-T44U-46,25905,20130905,20130912,20130917,1215,1,1215
SO65786,SO-R809-L,25905,20130905,20130912,20130917,9,1,9
SO65787,BK-T79U-50,27074,20130905,20130912,20130917,2384,1,2384
SO65788,BK-R19B-52,23371,20130905,20130912,20130917,540,1,540
SO65788,GL-H102-L,23371,20130905,20130912,20130917,24,1,24
SO65789,BK-R19B-44,18653,20130905,20130912,20130917,540,1,540
SO65789,WB-H098,18653,20130905,20130912,20130917,5,1,5
SO65789,BC-R205,18653,20130905,20130912,20130917,9,1,9
SO65790,BK-R19B-52,23383,20130905,20130912,20130917,540,1,540
SO65790,TI-R092,23383,20130905,20130912,20130917,21,1,21
SO65790,TT-R982,23383,20130905,20130912,20130917,4,1,4
SO65790,HL-U509,23383,20130905,20130912,20130917,35,1,35
SO65791,BK-R19B-48,23390,20130905,20130912,20130917,540,1,540
SO65792,BK-R19B-48,23450,20130905,20130912,20130917,540,1,540
SO65792,BC-R205,23450,20130905,20130912,20130917,9,1,9
SO65792,WB-H098,23450,20130905,20130912,20130917,5,1,5
SO65792,GL-H102-M,23450,20130905,20130912,20130917,24,1,24
SO65793,BK-R19B-48,23175,20130905,20130912,20130917,540,1,540
SO65793,TI-R092,23175,20130905,20130912,20130917,21,1,21
SO65793,CA-1098,23175,20130905,20130912,20130917,9,1,9
SO65794,BK-R19B-44,23393,20130905,20130912,20130917,540,1,540
SO65794,TI-R092,23393,20130905,20130912,20130917,21,1,21
SO65794,SJ-0194-S,23393,20130905,20130912,20130917,54,1,54
SO65795,BK-R64Y-38,20785,20130905,20130912,20130917,1120,1,1120
SO65795,TI-R628,20785,20130905,20130912,20130917,25,1,25
SO65796,BK-R64Y-40,21146,20130905,20130912,20130917,1120,1,1120
SO65796,HL-U509-R,21146,20130905,20130912,20130917,35,1,35
SO65797,BK-R19B-44,27790,20130905,20130912,20130917,540,1,540
SO65797,WB-H098,27790,20130905,20130912,20130917,5,1,5
SO65797,BC-R205,27790,20130905,20130912,20130917,9,1,9
SO65797,SO-R809-M,27790,20130905,20130912,20130917,9,1,9
SO65798,VE-C304-M,11413,20130905,20130912,20130917,64,1,64
SO65798,BK-R19B-58,11413,20130905,20130912,20130917,540,1,540
SO65799,BK-R19B-52,27786,20130905,20130912,20130917,540,1,540
SO65799,HL-U509,27786,20130905,20130912,20130917,35,1,35
SO65800,BK-T79U-60,16588,20130905,20130912,20130917,2384,1,2384
SO65800,TI-T723,16588,20130905,20130912,20130917,29,1,29
SO65800,TT-T092,16588,20130905,20130912,20130917,5,1,5
SO65800,HL-U509,16588,20130905,20130912,20130917,35,1,35
SO65801,BK-T79Y-50,12673,20130905,20130912,20130917,2384,1,2384
SO65802,BK-M38S-42,15022,20130906,20130913,20130918,769,1,769
SO65802,ST-1401,15022,20130906,20130913,20130918,159,1,159
SO65803,BK-R79Y-40,17956,20130906,20130913,20130918,1701,1,1701
SO65803,TI-R628,17956,20130906,20130913,20130918,25,1,25
SO65803,TT-R982,17956,20130906,20130913,20130918,4,1,4
SO65803,PK-7098,17956,20130906,20130913,20130918,2,1,2
SO65804,BK-M68S-38,17214,20130906,20130913,20130918,2320,1,2320
SO65804,HY-1023-70,17214,20130906,20130913,20130918,55,1,55
SO65805,TI-M267,13121,20130906,20130913,20130918,25,1,25
SO65805,PK-7098,13121,20130906,20130913,20130918,2,1,2
SO65806,TI-M602,15464,20130906,20130913,20130918,30,1,30
SO65806,TT-M928,15464,20130906,20130913,20130918,5,1,5
SO65807,TI-M602,19589,20130906,20130913,20130918,30,1,30
SO65807,PK-7098,19589,20130906,20130913,20130918,2,1,2
SO65808,TI-R092,19973,20130906,20130913,20130918,21,1,21
SO65808,TT-R982,19973,20130906,20130913,20130918,4,1,4
SO65808,HL-U509-R,19973,20130906,20130913,20130918,35,1,35
SO65809,WB-H098,23347,20130906,20130913,20130918,5,1,5
SO65810,TT-T092,23312,20130906,20130913,20130918,5,1,5
SO65810,CA-1098,23312,20130906,20130913,20130918,9,1,9
SO65811,SH-W890-S,26137,20130906,20130913,20130918,70,1,70
SO65812,LJ-0192-X,11948,20130906,20130913,20130918,50,1,50
SO65813,CA-1098,14669,20130906,20130913,20130918,9,1,9
SO65813,LJ-0192-X,14669,20130906,20130913,20130918,50,1,50
SO65814,TT-R982,13004,20130906,20130913,20130918,4,1,4
SO65814,PK-7098,13004,20130906,20130913,20130918,2,1,2
SO65815,BK-R89R-58,22648,20130906,20130913,20130918,2443,1,2443
SO65815,TI-R982,22648,20130906,20130913,20130918,33,1,33
SO65816,BK-M38S-38,21087,20130906,20130913,20130918,769,1,769
SO65816,LJ-0192-X,21087,20130906,20130913,20130918,50,1,50
SO65817,TT-R982,11210,20130906,20130913,20130918,4,1,4
SO65817,GL-H102-M,11210,20130906,20130913,20130918,24,1,24
SO65818,TT-R982,29199,20130906,20130913,20130918,4,1,4
SO65818,HL-U509-B,29199,20130906,20130913,20130918,35,1,35
SO65819,TT-R982,28084,20130906,20130913,20130918,4,1,4
SO65819,TI-R092,28084,20130906,20130913,20130918,21,1,21
SO65819,HL-U509,28084,20130906,20130913,20130918,35,1,35
SO65820,TI-M267,25353,20130906,20130913,20130918,25,1,25
SO65820,PK-7098,25353,20130906,20130913,20130918,2,1,2
SO65821,TT-R982,25369,20130906,20130913,20130918,4,1,4
SO65821,TI-R982,25369,20130906,20130913,20130918,33,1,33
SO65821,RA-H123,25369,20130906,20130913,20130918,120,1,120
SO65822,TT-R982,24985,20130906,20130913,20130918,4,1,4
SO65822,TI-R982,24985,20130906,20130913,20130918,33,1,33
SO65822,HL-U509-B,24985,20130906,20130913,20130918,35,1,35
SO65822,GL-H102-L,24985,20130906,20130913,20130918,24,1,24
SO65823,TT-R982,24935,20130906,20130913,20130918,4,1,4
SO65823,TI-R982,24935,20130906,20130913,20130918,33,1,33
SO65823,PK-7098,24935,20130906,20130913,20130918,2,1,2
SO65824,TI-M602,12363,20130906,20130913,20130918,30,1,30
SO65825,TI-M267,25871,20130906,20130913,20130918,25,1,25
SO65825,TT-M928,25871,20130906,20130913,20130918,5,1,5
SO65825,HL-U509-B,25871,20130906,20130913,20130918,35,1,35
SO65826,WB-H098,15564,20130906,20130913,20130918,5,1,5
SO65826,BC-M005,15564,20130906,20130913,20130918,10,1,10
SO65827,WB-H098,20095,20130906,20130913,20130918,5,1,5
SO65827,HY-1023-70,20095,20130906,20130913,20130918,55,1,55
SO65828,SO-R809-L,13303,20130906,20130913,20130918,9,1,9
SO65828,WB-H098,13303,20130906,20130913,20130918,5,1,5
SO65829,WB-H098,16975,20130906,20130913,20130918,5,1,5
SO65829,SJ-0194-S,16975,20130906,20130913,20130918,54,1,54
SO65829,CA-1098,16975,20130906,20130913,20130918,9,1,9
SO65830,FE-6654,21904,20130906,20130913,20130918,22,1,22
SO65830,SJ-0194-X,21904,20130906,20130913,20130918,54,1,54
SO65831,FE-6654,14273,20130906,20130913,20130918,22,1,22
SO65831,LJ-0192-L,14273,20130906,20130913,20130918,50,1,50
SO65832,TI-M823,15930,20130906,20130913,20130918,35,1,35
SO65832,TT-M928,15930,20130906,20130913,20130918,5,1,5
SO65832,HL-U509-R,15930,20130906,20130913,20130918,35,1,35
SO65832,CA-1098,15930,20130906,20130913,20130918,9,1,9
SO65833,TI-M267,16456,20130906,20130913,20130918,25,1,25
SO65833,TT-M928,16456,20130906,20130913,20130918,5,1,5
SO65833,HL-U509-R,16456,20130906,20130913,20130918,35,1,35
SO65834,TI-M267,21541,20130906,20130913,20130918,25,1,25
SO65834,TT-M928,21541,20130906,20130913,20130918,5,1,5
SO65834,RA-H123,21541,20130906,20130913,20130918,120,1,120
SO65835,TI-M602,20973,20130906,20130913,20130918,30,1,30
SO65835,TT-M928,20973,20130906,20130913,20130918,5,1,5
SO65835,ST-1401,20973,20130906,20130913,20130918,159,1,159
SO65836,TI-R628,14706,20130906,20130913,20130918,25,1,25
SO65837,TT-R982,22834,20130906,20130913,20130918,4,1,4
SO65837,CA-1098,22834,20130906,20130913,20130918,9,1,9
SO65838,TT-M928,22825,20130906,20130913,20130918,5,1,5
SO65838,TI-M602,22825,20130906,20130913,20130918,30,1,30
SO65838,CA-1098,22825,20130906,20130913,20130918,9,1,9
SO65838,HL-U509,22825,20130906,20130913,20130918,35,1,35
SO65839,TI-R092,25487,20130906,20130913,20130918,21,1,21
SO65839,PK-7098,25487,20130906,20130913,20130918,2,1,2
SO65839,CL-9009,25487,20130906,20130913,20130918,8,1,8
SO65840,TI-T723,26403,20130906,20130913,20130918,29,1,29
SO65840,TT-T092,26403,20130906,20130913,20130918,5,1,5
SO65840,CL-9009,26403,20130906,20130913,20130918,8,1,8
SO65841,TT-R982,20925,20130906,20130913,20130918,4,1,4
SO65841,VE-C304-L,20925,20130906,20130913,20130918,64,1,64
SO65842,TT-T092,25679,20130906,20130913,20130918,5,1,5
SO65842,HL-U509-R,25679,20130906,20130913,20130918,35,1,35
SO65843,TT-M928,11225,20130906,20130913,20130918,5,1,5
SO65843,TI-M823,11225,20130906,20130913,20130918,35,1,35
SO65843,FE-6654,11225,20130906,20130913,20130918,22,1,22
SO65843,CA-1098,11225,20130906,20130913,20130918,9,1,9
SO65844,TI-M823,13144,20130906,20130913,20130918,35,1,35
SO65844,PK-7098,13144,20130906,20130913,20130918,2,1,2
SO65844,CL-9009,13144,20130906,20130913,20130918,8,1,8
SO65845,VE-C304-M,17348,20130906,20130913,20130918,64,1,64
SO65845,FE-6654,17348,20130906,20130913,20130918,22,1,22
SO65846,GL-H102-L,13061,20130906,20130913,20130918,24,1,24
SO65846,FE-6654,13061,20130906,20130913,20130918,22,1,22
SO65847,FE-6654,17410,20130906,20130913,20130918,22,1,22
SO65847,PK-7098,17410,20130906,20130913,20130918,2,1,2
SO65848,CA-1098,12733,20130906,20130913,20130918,9,1,9
SO65849,BK-M38S-46,13055,20130906,20130913,20130918,769,1,769
SO65849,SH-W890-S,13055,20130906,20130913,20130918,70,1,70
SO65849,CA-1098,13055,20130906,20130913,20130918,9,1,9
SO65849,SJ-0194-M,13055,20130906,20130913,20130918,54,1,54
SO65850,BK-M68S-38,15769,20130906,20130913,20130918,2320,1,2320
SO65850,FE-6654,15769,20130906,20130913,20130918,22,1,22
SO65850,HL-U509-R,15769,20130906,20130913,20130918,35,1,35
SO65851,BK-M68S-38,12784,20130906,20130913,20130918,2320,1,2320
SO65851,FE-6654,12784,20130906,20130913,20130918,22,1,22
SO65851,BC-M005,12784,20130906,20130913,20130918,10,1,10
SO65851,HY-1023-70,12784,20130906,20130913,20130918,55,1,55
SO65852,BK-M68S-38,15999,20130906,20130913,20130918,2320,1,2320
SO65852,HL-U509-R,15999,20130906,20130913,20130918,35,1,35
SO65853,BK-T18U-44,17779,20130906,20130913,20130918,742,1,742
SO65853,TT-T092,17779,20130906,20130913,20130918,5,1,5
SO65853,TI-T723,17779,20130906,20130913,20130918,29,1,29
SO65853,HL-U509-R,17779,20130906,20130913,20130918,35,1,35
SO65854,BK-M68S-46,15121,20130906,20130913,20130918,2320,1,2320
SO65854,BC-M005,15121,20130906,20130913,20130918,10,1,10
SO65854,WB-H098,15121,20130906,20130913,20130918,5,1,5
SO65855,BK-R79Y-42,21200,20130906,20130913,20130918,1701,1,1701
SO65855,LJ-0192-M,21200,20130906,20130913,20130918,50,1,50
SO65856,BK-M68S-46,14308,20130906,20130913,20130918,2320,1,2320
SO65856,WB-H098,14308,20130906,20130913,20130918,5,1,5
SO65856,BC-M005,14308,20130906,20130913,20130918,10,1,10
SO65857,BK-R89R-58,21558,20130906,20130913,20130918,2443,1,2443
SO65857,TI-R982,21558,20130906,20130913,20130918,33,1,33
SO65858,BK-M68S-42,14277,20130906,20130913,20130918,2320,1,2320
SO65859,BK-T79U-54,26684,20130906,20130913,20130918,2384,1,2384
SO65859,HL-U509-R,26684,20130906,20130913,20130918,35,1,35
SO65860,BK-T79U-50,14041,20130906,20130913,20130918,2384,1,2384
SO65860,TI-T723,14041,20130906,20130913,20130918,29,1,29
SO65861,BK-T44U-54,25955,20130906,20130913,20130918,1215,1,1215
SO65861,SJ-0194-S,25955,20130906,20130913,20130918,54,1,54
SO65862,BK-R19B-48,23136,20130906,20130913,20130918,540,1,540
SO65862,HL-U509-B,23136,20130906,20130913,20130918,35,1,35
SO65863,BK-R19B-48,23365,20130906,20130913,20130918,540,1,540
SO65864,BK-R64Y-40,21150,20130906,20130913,20130918,1120,1,1120
SO65864,LJ-0192-M,21150,20130906,20130913,20130918,50,1,50
SO65865,BK-R64Y-40,20023,20130906,20130913,20130918,1120,1,1120
SO65865,HL-U509,20023,20130906,20130913,20130918,35,1,35
SO65866,BK-R79Y-40,17860,20130906,20130913,20130918,1701,1,1701
SO65866,BC-R205,17860,20130906,20130913,20130918,9,1,9
SO65866,WB-H098,17860,20130906,20130913,20130918,5,1,5
SO65866,SJ-0194-L,17860,20130906,20130913,20130918,54,1,54
SO65866,CA-1098,17860,20130906,20130913,20130918,9,1,9
SO65867,BK-R79Y-44,18096,20130906,20130913,20130918,1701,1,1701
SO65867,HL-U509-R,18096,20130906,20130913,20130918,35,1,35
SO65868,BK-R79Y-40,18098,20130906,20130913,20130918,1701,1,1701
SO65868,SJ-0194-X,18098,20130906,20130913,20130918,54,1,54
SO65869,BK-R79Y-48,18120,20130906,20130913,20130918,1701,1,1701
SO65869,TI-R628,18120,20130906,20130913,20130918,25,1,25
SO65870,BK-R79Y-44,17869,20130906,20130913,20130918,1701,1,1701
SO65870,HL-U509-B,17869,20130906,20130913,20130918,35,1,35
SO65870,GL-H102-L,17869,20130906,20130913,20130918,24,1,24
SO65871,BK-R79Y-40,18056,20130906,20130913,20130918,1701,1,1701
SO65871,TI-R628,18056,20130906,20130913,20130918,25,1,25
SO65872,BK-R64Y-38,20842,20130906,20130913,20130918,1120,1,1120
SO65872,BC-R205,20842,20130906,20130913,20130918,9,1,9
SO65872,WB-H098,20842,20130906,20130913,20130918,5,1,5
SO65872,HL-U509,20842,20130906,20130913,20130918,35,1,35
SO65873,BK-R64Y-48,24217,20130906,20130913,20130918,1120,1,1120
SO65873,HL-U509,24217,20130906,20130913,20130918,35,1,35
SO65873,SJ-0194-X,24217,20130906,20130913,20130918,54,1,54
SO65874,BK-R19B-48,11414,20130906,20130913,20130918,540,1,540
SO65874,TI-R092,11414,20130906,20130913,20130918,21,1,21
SO65874,SJ-0194-M,11414,20130906,20130913,20130918,54,1,54
SO65875,BK-R19B-52,13686,20130906,20130913,20130918,540,1,540
SO65876,BK-T18U-62,29460,20130906,20130913,20130918,742,1,742
SO65876,BC-R205,29460,20130906,20130913,20130918,9,1,9
SO65877,BK-T44U-46,14226,20130906,20130913,20130918,1215,1,1215
SO65878,BK-T79Y-60,12676,20130906,20130913,20130918,2384,1,2384
SO65878,SJ-0194-S,12676,20130906,20130913,20130918,54,1,54
SO65879,BK-R79Y-44,17973,20130907,20130914,20130919,1701,1,1701
SO65879,TT-R982,17973,20130907,20130914,20130919,4,1,4
SO65879,TI-R628,17973,20130907,20130914,20130919,25,1,25
SO65879,PK-7098,17973,20130907,20130914,20130919,2,1,2
SO65879,RA-H123,17973,20130907,20130914,20130919,120,1,120
SO65880,BK-M68B-46,18143,20130907,20130914,20130919,2295,1,2295
SO65880,BC-M005,18143,20130907,20130914,20130919,10,1,10
SO65880,WB-H098,18143,20130907,20130914,20130919,5,1,5
SO65880,SJ-0194-X,18143,20130907,20130914,20130919,54,1,54
SO65881,WB-H098,11498,20130907,20130914,20130919,5,1,5
SO65881,CA-1098,11498,20130907,20130914,20130919,9,1,9
SO65881,BC-R205,11498,20130907,20130914,20130919,9,1,9
SO65882,LJ-0192-M,11215,20130907,20130914,20130919,50,1,50
SO65883,TT-M928,21209,20130907,20130914,20130919,5,1,5
SO65883,TI-M823,21209,20130907,20130914,20130919,35,1,35
SO65884,TT-T092,23012,20130907,20130914,20130919,5,1,5
SO65885,SH-W890-L,22155,20130907,20130914,20130919,70,1,70
SO65886,HL-U509-B,15735,20130907,20130914,20130919,35,1,35
SO65886,LJ-0192-L,15735,20130907,20130914,20130919,50,1,50
SO65887,LJ-0192-S,13023,20130907,20130914,20130919,50,1,50
SO65887,SO-R809-L,13023,20130907,20130914,20130919,9,1,9
SO65888,ST-1401,12697,20130907,20130914,20130919,159,1,159
SO65888,SJ-0194-S,12697,20130907,20130914,20130919,54,1,54
SO65889,BK-R89R-58,20165,20130907,20130914,20130919,2443,1,2443
SO65889,BC-R205,20165,20130907,20130914,20130919,9,1,9
SO65889,WB-H098,20165,20130907,20130914,20130919,5,1,5
SO65889,HL-U509,20165,20130907,20130914,20130919,35,1,35
SO65890,BK-M18B-42,24850,20130907,20130914,20130919,540,1,540
SO65890,HL-U509-B,24850,20130907,20130914,20130919,35,1,35
SO65890,LJ-0192-M,24850,20130907,20130914,20130919,50,1,50
SO65891,SJ-0194-S,28334,20130907,20130914,20130919,54,1,54
SO65892,TT-M928,11661,20130907,20130914,20130919,5,1,5
SO65892,TI-M267,11661,20130907,20130914,20130919,25,1,25
SO65892,PK-7098,11661,20130907,20130914,20130919,2,1,2
SO65893,TI-M267,11277,20130907,20130914,20130919,25,1,25
SO65894,TI-M267,26500,20130907,20130914,20130919,25,1,25
SO65895,TI-M602,23457,20130907,20130914,20130919,30,1,30
SO65895,TT-M928,23457,20130907,20130914,20130919,5,1,5
SO65895,HL-U509-B,23457,20130907,20130914,20130919,35,1,35
SO65896,TI-M602,22056,20130907,20130914,20130919,30,1,30
SO65896,TT-M928,22056,20130907,20130914,20130919,5,1,5
SO65897,BC-M005,22352,20130907,20130914,20130919,10,1,10
SO65898,BC-M005,11869,20130907,20130914,20130919,10,1,10
SO65898,WB-H098,11869,20130907,20130914,20130919,5,1,5
SO65898,SJ-0194-L,11869,20130907,20130914,20130919,54,1,54
SO65899,BC-M005,21481,20130907,20130914,20130919,10,1,10
SO65900,SH-W890-M,12916,20130907,20130914,20130919,70,1,70
SO65900,LJ-0192-S,12916,20130907,20130914,20130919,50,1,50
SO65901,BC-M005,14765,20130907,20130914,20130919,10,1,10
SO65902,BC-M005,29341,20130907,20130914,20130919,10,1,10
SO65902,HL-U509,29341,20130907,20130914,20130919,35,1,35
SO65902,SJ-0194-L,29341,20130907,20130914,20130919,54,1,54
SO65903,GL-H102-L,28000,20130907,20130914,20130919,24,1,24
SO65903,SH-W890-S,28000,20130907,20130914,20130919,70,1,70
SO65904,SH-W890-L,28045,20130907,20130914,20130919,70,1,70
SO65904,LJ-0192-S,28045,20130907,20130914,20130919,50,1,50
SO65905,SH-W890-L,19397,20130907,20130914,20130919,70,1,70
SO65905,CA-1098,19397,20130907,20130914,20130919,9,1,9
SO65906,WB-H098,17534,20130907,20130914,20130919,5,1,5
SO65907,WB-H098,18072,20130907,20130914,20130919,5,1,5
SO65908,GL-H102-M,26177,20130907,20130914,20130919,24,1,24
SO65908,WB-H098,26177,20130907,20130914,20130919,5,1,5
SO65909,WB-H098,29229,20130907,20130914,20130919,5,1,5
SO65909,HL-U509-R,29229,20130907,20130914,20130919,35,1,35
SO65910,TT-M928,16498,20130907,20130914,20130919,5,1,5
SO65910,HL-U509-R,16498,20130907,20130914,20130919,35,1,35
SO65911,TT-M928,14550,20130907,20130914,20130919,5,1,5
SO65911,HL-U509,14550,20130907,20130914,20130919,35,1,35
SO65911,CA-1098,14550,20130907,20130914,20130919,9,1,9
SO65912,TI-R628,19190,20130907,20130914,20130919,25,1,25
SO65912,PK-7098,19190,20130907,20130914,20130919,2,1,2
SO65913,TI-M267,18044,20130907,20130914,20130919,25,1,25
SO65913,TT-M928,18044,20130907,20130914,20130919,5,1,5
SO65913,PK-7098,18044,20130907,20130914,20130919,2,1,2
SO65914,TT-R982,19508,20130907,20130914,20130919,4,1,4
SO65914,PK-7098,19508,20130907,20130914,20130919,2,1,2
SO65915,TI-R092,28463,20130907,20130914,20130919,21,1,21
SO65916,WB-H098,19183,20130907,20130914,20130919,5,1,5
SO65916,HL-U509-B,19183,20130907,20130914,20130919,35,1,35
