state_id,state_abbr,county_state_name,county_id,county_name,latitude,longitude,consolidated_city-county,population,population_cohort,employment,employment_cohort,doe_climate_zone,cohort,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,utility customers,GHG emissions mtons CO2e,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,utility customers,occuped housing units,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,consumption (MWh),expenditures in Millions,utility customers,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,consumption (TcF),expenditures in Millions,utility customers,buildings,area (sq. ft.),consumption (gallons),consumption (gallons/capita),consumption (gallons),consumption (gallons/capita),vehicle miles traveled (miles),vehicle miles traveled (miles/capita),consumption (MWh),expenditures in Millions,consumption (MWh/capita),consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,establishments,consumption (MWh),expenditures in Millions
27,MN,"Pope County, MN",27121,Pope County,45.589623,-95.446705,,10975,3,7702,3,6,60303,"49,119","6,446",4,1,"6,263","27,793","171,003","1,397",16,0,"1,993","4,815","27,367","2,711",2,0,"23,883","2,352",818,"41,059",250,4,0,"36,950",238,95,,,"6,083,871",554,"2,474,265",225,"152,548,250","13,900","48,346","3,564",4,"101,079",424,9,0,,"17,248","1,271"
27,MN,"Ramsey County, MN",27123,Ramsey County,45.01525,-93.100141,,531528,13,614326,13,6,61313,"1,508,292","198,838",3,0,"209,141","853,426","12,511,464","95,046",24,0,"169,665","207,327","2,570,330","255,056",5,0,"2,737,813","269,638","23,655","10,599,230","61,415",20,0,"12,942,486","83,320","14,612",,,"205,162,873",386,"55,824,215",105,"4,897,910,310","9,215","1,469,794","108,345",3,"9,741,143","40,815",18,0,,"3,036",224
27,MN,"Red Lake County, MN",27125,Red Lake County,47.865487,-96.08718,,4042,1,1134,1,7,70101,"21,558","2,247",5,1,"1,857","12,198","14,891",124,4,0,91,"1,676","21,382","1,820",5,0,"10,927","1,076",224, -   , -   , -   , -   , -   , -   , -   ,,,"2,532,768",627,"1,088,180",269,"63,961,374","15,824","8,320",613,2,"1,081",5,0,0,,"6,857",505
27,MN,"Redwood County, MN",27127,Redwood County,44.403536,-95.254241,,15578,4,11398,4,6,60404,"70,648","9,185",5,1,"6,965","39,974","171,381","1,335",11,0,"2,528","6,262","56,911","5,774",4,0,"59,044","5,815","1,356","264,832","1,480",17,0,"171,789","1,106",513,,,"8,636,185",554,"3,523,569",226,"214,870,481","13,793","119,080","8,778",8,"2,917,394","12,224",187,1,,"32,478","2,394"
27,MN,"Renville County, MN",27129,Renville County,44.723697,-94.955617,,14995,4,9171,3,6,60403,"68,359","9,002",5,1,"6,991","38,679","243,953","1,913",16,0,"3,295","6,188","36,411","3,614",2,0,"38,669","3,808","1,310","203,361","1,178",14,0,"150,359",968,525,,,"9,833,232",656,"3,976,385",265,"243,424,340","16,234","111,892","8,248",7,"2,382,049","9,981",159,1,,"28,188","2,078"
27,MN,"Rice County, MN",27131,Rice County,44.350943,-93.298503,,65116,8,49753,7,6,60807,"208,938","28,036",3,0,"24,605","118,222","1,218,084","9,322",19,0,"16,043","22,654","196,591","19,946",3,0,"210,269","20,709","3,145","960,958","5,546",15,0,"1,192,773","7,679","1,972",,,"28,238,291",434,"13,737,090",211,"755,312,549","11,599","176,455","13,007",3,"1,331,741","5,580",20,0,,"28,183","2,077"
27,MN,"Rock County, MN",27133,Rock County,43.669587,-96.263238,,9554,3,5637,2,6,60302,"65,672","7,314",7,1,"4,079","37,159","142,216","1,154",15,0,"1,623","3,932","28,224","2,738",3,0,"21,329","2,101",570,"22,891",140,2,0,"20,250",130,54,,,"7,130,644",746,"4,624,344",484,"206,232,062","21,586","79,272","5,843",8,"1,579,289","6,617",165,1,,"15,463","1,140"
27,MN,"Roseau County, MN",27135,Roseau County,48.761068,-95.821504,,15609,4,13675,4,7,70404,"89,157","11,651",6,1,"7,143","50,447","131,643","1,072",8,0,"1,604","6,106","57,396","6,467",4,0,"48,919","4,818",914,87,1,0,0,74,0,11,,,"7,371,384",472,"3,080,340",197,"183,779,682","11,774","286,213","21,098",18,"1,548,008","6,486",99,0,,"14,968","1,103"
27,MN,"St. Louis County, MN",27137,St. Louis County,47.578635,-92.51457,,200353,11,176069,10,7,71110,"649,714","74,450",3,0,"100,362","367,623","4,157,808","34,007",21,0,"43,242","85,059","973,613","91,790",5,0,"1,259,918","124,085","14,251","3,353,493","20,959",17,0,"2,490,924","16,036","5,301",,,"90,452,905",451,"27,800,491",139,"2,151,146,475","10,737","742,505","54,733",4,"3,971,869","16,642",20,0,,"10,248",755
27,MN,"Scott County, MN",27139,Scott County,44.651805,-93.533731,,139490,10,88168,9,6,61009,"431,549","56,717",3,0,"49,990","244,180","3,181,389","25,354",23,0,"41,445","47,154","425,875","42,216",3,0,"454,490","44,761","5,625","2,031,116","12,221",15,0,"1,986,580","12,789","3,607",,,"57,752,495",414,"14,521,008",104,"1,353,050,758","9,700","267,890","19,747",2,"2,108,932","8,836",15,0,,"14,063","1,037"
27,MN,"Sherburne County, MN",27141,Sherburne County,45.453176,-93.76913,,91188,9,43711,7,6,60907,"317,183","42,234",3,0,"34,454","179,469","1,897,935","15,125",21,0,"23,212","30,781","224,017","22,983",2,0,"199,821","19,680","3,945","1,182,773","7,115",13,0,"1,166,300","7,508","1,918",,,"36,596,891",401,"10,297,364",113,"865,567,590","9,492","166,462","12,271",2,"1,194,379","5,004",13,0,,"10,513",775
27,MN,"Sibley County, MN",27143,Sibley County,44.575734,-94.230123,,14957,4,6816,2,6,60402,"66,061","8,681",4,1,"6,279","37,379","237,115","1,886",16,0,"2,867","6,009","34,949","3,464",2,0,"36,988","3,643",948,"272,373","1,639",18,0,"268,250","1,727",585,,,"9,220,897",616,"3,790,209",253,"233,851,446","15,635","62,811","4,630",4,"3,832,666","16,059",256,1,,"22,975","1,694"
27,MN,"Stearns County, MN",27145,Stearns County,45.555235,-94.610482,,153661,10,167050,10,6,61010,"531,738","69,727",3,0,"60,332","300,869","2,387,347","18,691",16,0,"32,711","57,695","627,383","62,251",4,0,"662,969","65,294","8,954","2,974,392","17,637",19,0,"3,203,686","20,624","5,442",,,"75,507,852",491,"32,398,678",211,"1,946,332,911","12,666","658,320","48,528",4,"2,882,022","12,076",19,0,,"44,763","3,300"
27,MN,"Steele County, MN",27147,Steele County,44.015261,-93.220453,,36541,6,38330,7,6,60607,"136,086","17,989",4,0,"14,933","77,001","822,057","6,695",22,0,"11,399","14,354","167,878","16,802",5,0,"168,314","16,577","1,963","524,997","3,197",14,0,"463,867","2,986",932,,,"19,870,883",544,"9,714,485",266,"528,254,116","14,456","311,184","22,939",9,"1,126,605","4,720",31,0,,"15,348","1,131"
27,MN,"Stevens County, MN",27149,Stevens County,45.593461,-95.992315,,9762,3,9145,3,6,60303,"35,904","3,812",4,0,"3,982","20,315","139,757","1,144",14,0,"1,813","3,567","67,537","5,633",7,1,"32,388","3,190",681,160,1,0,0,141,1,15,,,"4,236,731",434,"1,648,747",169,"104,177,083","10,672","71,208","5,249",7,"1,625,320","6,810",166,1,,"13,314",981
27,MN,"Swift County, MN",27151,Swift County,45.27581,-95.690124,,9483,3,6038,2,6,60302,"41,566","4,411",4,0,"4,612","23,519","139,086","1,135",15,0,"1,751","4,177","62,594","5,238",7,1,"30,089","2,963","1,023","82,392",503,9,0,"72,882",469,184,,,"5,800,796",612,"2,339,927",247,"143,472,709","15,129","92,684","6,832",10,"1,939,056","8,125",204,1,,"20,039","1,477"
27,MN,"Todd County, MN",27153,Todd County,46.066569,-94.900576,,24335,5,11465,4,6,60504,"100,164","10,903",4,0,"12,419","56,675","284,853","2,256",12,0,"3,049","9,866","25,590","2,352",1,0,"29,483","2,904","1,107","16,178",99,1,0,"14,631",94,146,,,"14,893,716",612,"6,493,916",267,"379,100,364","15,578","198,854","14,658",8,"1,055,165","4,421",43,0,,"25,090","1,850"
27,MN,"Traverse County, MN",27155,Traverse County,45.769935,-96.474832,,3397,1,1649,1,6,60101,"16,962","1,804",5,1,"1,991","9,597","10,978",91,3,0,56,"1,544","17,068","1,452",5,0,"8,914",878,401, -   , -   , -   , -   , -   , -   , -   ,,,"2,112,252",622,"1,045,549",308,"55,366,121","16,299","15,291","1,127",5,"5,547",23,2,0,,"12,690",935
27,MN,"Wabasha County, MN",27157,Wabasha County,44.289693,-92.23334,,21327,5,10835,3,6,60503,"92,580","12,378",4,1,"9,544","52,384","359,004","2,726",17,0,"4,429","9,004","37,267","3,734",2,0,"43,003","4,235","1,182","221,743","1,280",10,0,"271,260","1,746",832,,,"8,960,620",420,"3,177,863",149,"218,678,713","10,254","82,444","6,077",4,"232,443",974,11,0,,"16,783","1,237"
27,MN,"Wadena County, MN",27159,Wadena County,46.586986,-94.988608,,13755,4,8036,3,7,70403,"53,562","5,548",4,0,"6,697","30,306","189,890","1,465",14,0,"1,974","5,657","51,897","4,733",4,0,"66,828","6,582","1,090","13,456",79,1,0,"14,707",95,39,,,"9,657,710",702,"3,271,191",238,"229,291,603","16,670","21,388","1,577",2,"45,556",191,3,0,,"6,087",449
27,MN,"Waseca County, MN",27161,Waseca County,44.01846,-93.589844,,19034,5,10135,3,6,60503,"65,790","8,674",3,0,"7,581","37,226","350,712","2,845",18,0,"4,723","7,329","41,241","4,095",2,0,"43,821","4,316","1,174","161,315",985,8,0,"143,404",923,355,,,"8,061,941",424,"2,851,631",150,"196,941,652","10,347","77,043","5,679",4,"4,526,801","18,967",238,1,,"17,874","1,318"
27,MN,"Washington County, MN",27163,Washington County,45.037929,-92.890117,,248745,11,162802,10,6,61110,"860,650","113,501",3,0,"91,584","486,975","6,770,006","53,324",27,0,"78,853","91,282","735,721","73,040",3,0,"781,541","76,971","9,581","3,322,013","19,839",13,0,"3,412,262","21,967","5,508",,,"106,991,718",430,"29,368,229",118,"2,542,389,650","10,221","1,246,331","91,873",5,"4,761,830","19,952",19,0,,"14,073","1,037"
27,MN,"Watonwan County, MN",27165,Watonwan County,43.978096,-94.613842,,10996,3,7405,2,6,60302,"64,055","8,087",6,1,"4,832","36,244","214,359","1,754",19,0,"2,708","4,465","47,923","5,164",4,0,"28,799","2,836",730,"27,841",170,3,0,"24,628",159,51,,,"6,746,239",614,"2,515,745",229,"164,637,576","14,972","128,796","9,494",12,"506,967","2,124",46,0,,"13,983","1,031"
27,MN,"Wilkin County, MN",27167,Wilkin County,46.362335,-96.476657,,6479,2,2965,1,7,70201,"29,463","3,524",5,1,"2,958","16,671","72,962",557,11,0,954,"2,871","43,732","3,879",7,1,"27,636","2,722",488,"37,824",211,6,0,"24,274",156,65,,,"6,552,433","1,011","3,712,101",573,"179,627,611","27,725","15,359","1,132",2,"12,548",53,2,0,,"11,880",876
27,MN,"Winona County, MN",27169,Winona County,43.982268,-91.776708,,51145,7,47477,7,6,60707,"175,337","23,153",3,0,"20,069","99,209","887,588","6,740",17,0,"10,906","19,078","136,459","13,547",3,0,"144,879","14,269","2,782","640,592","3,701",13,0,"780,091","5,022","1,772",,,"25,755,600",504,"12,334,776",241,"683,591,526","13,366","262,971","19,385",5,"1,275,840","5,346",25,0,,"19,464","1,435"
27,MN,"Wright County, MN",27171,Wright County,45.175091,-93.966396,,129922,10,72938,8,6,61008,"436,029","57,162",3,0,"47,902","246,715","2,462,430","19,573",19,0,"32,915","45,887","300,031","29,784",2,0,"320,717","31,586","5,858","1,565,080","9,445",12,0,"1,510,296","9,723","3,030",,,"64,052,391",493,"26,973,576",208,"1,653,434,164","12,726","245,350","18,086",2,"1,036,086","4,341",8,0,,"27,386","2,019"
27,MN,"Yellow Medicine County, MN",27173,Yellow Medicine County,44.715736,-95.862756,,10038,3,6193,2,6,60302,"47,221","5,838",5,1,"4,544","26,719","119,219",928,12,0,"1,798","4,174","58,903","5,242",6,1,"37,955","3,738",755,"136,536",761,14,0,"87,629",564,262,,,"5,882,105",586,"2,528,931",252,"148,136,158","14,758","53,731","3,961",5,"752,784","3,154",75,0,,"22,663","1,671"
28,MS,"Adams County, MS",28001,Adams County,31.486218,-91.351781,,31747,6,20088,5,3,30605,"174,554","14,507",5,0,"14,346","86,708","353,290","3,562",11,0,"6,518","11,586","176,762","13,744",6,0,"199,821","19,111","3,130","211,274","1,528",7,0,"181,355","1,415",793,,,"13,255,799",418,"4,367,475",138,"316,273,290","9,962","140,372","8,133",4,"2,923,955","12,719",92,0,,"1,535",89
28,MS,"Alcorn County, MS",28003,Alcorn County,34.886569,-88.581109,,37309,6,23714,5,3,30605,"221,675","24,729",6,1,"16,796","119,920","263,437","2,180",7,0,"6,694","14,776","200,644","23,395",5,1,"156,931","15,009","5,060","225,400","1,688",6,0,"216,831","1,691","1,232",,,"18,920,524",507,"6,136,696",164,"443,473,846","11,887","116,787","6,766",3,"262,584","1,142",7,0,,"5,295",307
28,MS,"Amite County, MS",28005,Amite County,31.203933,-90.795542,,12692,4,2658,1,3,30401,"79,580","6,789",6,1,"6,506","39,530","15,727",261,1,0,487,"4,957","16,961","1,327",1,0,"20,059","1,918",661,"18,278",220,1,0,"1,231",10,97,,,"7,790,332",614,"2,660,909",210,"185,868,203","14,645","42,086","2,438",3,"23,059",100,2,0,,"1,798",104
28,MS,"Attala County, MS",28007,Attala County,33.09047,-89.588622,,19085,5,8559,3,3,30503,"112,806","9,467",6,0,"8,954","61,025","203,793","2,060",11,0,"3,681","7,268","45,448","3,597",2,0,"50,352","4,816","1,092","1,036",7,0,0,889,7,7,,,"10,185,407",534,"3,625,103",190,"241,897,251","12,675","33,001","1,912",2,"48,581",211,3,0,,"2,843",165
28,MS,"Benton County, MS",28009,Benton County,34.810518,-89.200285,,8378,3,1503,1,3,30301,"45,372","5,025",5,1,"4,123","24,545","64,514",640,8,0,"1,266","3,126","10,161","1,164",1,0,"11,736","1,122",488,"6,827",52,1,0,660,5,126,,,"8,193,049",978,"4,670,936",558,"215,473,427","25,719","10,127",587,1,"4,154",18,0,0,,"3,240",188
28,MS,"Bolivar County, MS",28011,Bolivar County,33.799139,-90.88412,,33615,6,18241,5,3,30605,"186,661","15,567",6,0,"13,992","92,722","444,462","4,482",13,0,"9,391","12,598","111,446","8,692",3,0,"124,342","11,892","2,809","97,357",704,3,0,"83,570",652,366,,,"19,529,240",581,"6,290,049",187,"457,576,208","13,612","102,890","5,961",3,"163,989",713,5,0,,"34,446","1,996"
28,MS,"Calhoun County, MS",28013,Calhoun County,33.936634,-89.337114,,14724,4,4963,1,3,30401,"89,362","9,297",6,1,"6,802","48,342","109,586","1,105",7,0,"1,724","5,820","36,947","3,963",3,0,"33,688","3,222","1,519","13,608",98,1,0,"11,681",91,83,,,"7,313,174",497,"2,616,458",178,"174,181,696","11,830","45,429","2,632",3,"40,919",178,3,0,,"8,390",486
28,MS,"Carroll County, MS",28015,Carroll County,33.440795,-89.918887,,10301,3,1250,1,3,30301,"59,517","4,961",6,0,"4,966","29,564","67,519",681,7,0,709,"3,674","7,372",575,1,0,"8,222",786,267,1,0,0,0,1,0,0,,,"10,622,486","1,031","6,014,503",584,"278,263,157","27,013","12,826",743,1,294,1,0,0,,"5,629",326
28,MS,"Chickasaw County, MS",28017,Chickasaw County,33.921654,-88.945808,,17357,5,10256,3,3,30503,"94,457","10,394",5,1,"7,363","51,099","96,406",987,6,0,"1,718","6,398","81,623","9,720",5,1,"78,171","7,476","2,330",45,0,0,0,38,0,12,,,"10,037,754",578,"3,766,895",217,"242,146,671","13,951","239,081","13,852",14,"1,089,533","4,739",63,0,,"7,929",459
28,MS,"Choctaw County, MS",28019,Choctaw County,33.345964,-89.251332,,8320,3,1996,1,3,30301,"48,029","4,854",6,1,"4,078","25,982","58,099",586,7,0,952,"3,184","12,937","1,467",2,0,"12,385","1,184",454,"4,920",36,1,0,"4,223",33,39,,,"4,455,673",536,"1,749,745",210,"107,936,754","12,973","44,988","2,606",5,"28,574",124,3,0,,"1,541",89
28,MS,"Claiborne County, MS",28021,Claiborne County,31.97281,-90.915424,,9209,3,3402,1,3,30301,"49,663","4,148",5,0,"4,141","24,669","45,972",481,5,0,868,"3,134","17,192","1,340",2,0,"19,591","1,874",472,"2,227",17,0,0,"2,460",19,8,,,"5,036,081",547,"1,925,832",209,"123,458,698","13,406","10,337",599,1,"6,563",29,1,0,,"1,061",61
28,MS,"Clarke County, MS",28023,Clarke County,32.045374,-88.687976,,16203,4,5536,2,3,30402,"95,630","11,828",6,1,"7,736","51,733","80,189",840,5,0,"1,592","6,598","49,604","4,977",3,0,"37,151","3,553","1,056","30,983",257,2,0,"44,711",349,209,,,"10,998,097",679,"5,215,969",322,"280,167,123","17,291","61,303","3,552",4,"324,838","1,413",20,0,,"1,353",78
28,MS,"Clay County, MS",28025,Clay County,33.661733,-88.783326,,20147,5,8397,3,3,30503,"114,901","13,265",6,1,"9,017","62,158","188,635","1,902",9,0,"3,556","7,781","77,192","9,789",4,0,"78,650","7,522","2,022","67,123",485,3,0,"57,617",449,292,,,"9,845,617",489,"3,232,886",160,"233,662,540","11,598","65,365","3,787",3,"100,198",436,5,0,,"1,533",89
28,MS,"Coahoma County, MS",28027,Coahoma County,34.22867,-90.603165,,24804,5,12457,4,3,30504,"130,869","11,372",5,0,"10,556","65,008","341,109","3,440",14,0,"6,754","9,084","80,505","7,156",3,0,"82,728","7,912","2,202","82,807",599,3,0,"71,080",554,376,,,"16,137,430",651,"4,952,180",200,"379,023,609","15,281","53,565","3,103",2,"46,651",203,2,0,,"15,123",876
28,MS,"Copiah County, MS",28029,Copiah County,31.866915,-90.448758,,28780,6,11681,4,3,30604,"155,343","13,345",5,0,"11,905","77,165","210,235","2,201",7,0,"3,238","9,851","67,927","5,384",2,0,"74,800","7,154","1,891","71,524",544,2,0,"79,009",616,300,,,"17,467,277",607,"10,841,377",377,"474,263,796","16,479","140,317","8,130",5,"467,525","2,034",16,0,,"1,916",111
28,MS,"Covington County, MS",28031,Covington County,31.633331,-89.548897,,19503,5,7950,3,3,30503,"107,340","12,059",6,1,"8,347","53,320","74,285",761,4,0,"1,548","6,950","57,303","5,556",3,0,"45,193","4,322","1,192","66,303",495,3,0,"70,487",550,297,,,"15,645,836",802,"6,373,511",327,"385,453,565","19,764","77,494","4,490",4,"628,912","2,736",32,0,,"2,146",124
28,MS,"DeSoto County, MS",28033,DeSoto County,34.874266,-89.99324,,170890,10,102590,9,3,31009,"936,311","81,278",5,0,"62,790","506,517","2,337,716","21,881",14,0,"45,664","60,575","1,005,431","85,373",6,0,"1,258,545","120,366","9,148","1,120,421","7,868",7,0,"1,116,010","8,705","2,510",,,"75,943,655",444,"26,164,913",153,"1,841,161,500","10,774","200,475","11,615",1,"690,703","3,005",4,0,,"5,830",338
28,MS,"Forrest County, MS",28035,Forrest County,31.18858,-89.259447,,76274,8,65468,8,3,30808,"386,432","47,920",5,1,"31,987","191,955","324,010","3,029",4,0,"10,207","28,022","520,391","51,765",7,1,"377,814","36,134","6,955","647,261","4,496",8,0,"583,599","4,552","1,751",,,"39,713,226",521,"14,808,318",194,"973,812,655","12,767","207,377","12,015",3,"2,079,489","9,046",27,0,,"2,557",148
28,MS,"Franklin County, MS",28037,Franklin County,31.477776,-90.895811,,7818,3,2202,1,3,30301,"50,946","4,339",7,1,"4,082","19,461","40,163",422,5,0,627,"3,096","9,407",738,1,0,"11,175","1,069",277,0,0,0,0,1,0,0,,,"6,697,637",857,"2,869,927",367,"166,288,254","21,270","7,425",430,1,"6,457",28,1,0,,"2,131",123
28,MS,"George County, MS",28039,George County,30.855431,-88.642268,,23313,5,7225,2,3,30502,"112,992","13,583",5,1,"9,184","56,127","54,868",555,2,0,532,"7,410","55,846","5,599",2,0,"45,835","4,384","1,411","40,709",295,2,0,"35,001",273,208,,,"10,152,342",435,"4,286,510",184,"250,444,778","10,743","16,970",983,1,"9,939",43,0,0,,"3,989",231
28,MS,"Greene County, MS",28041,Greene County,31.212845,-88.634811,,13941,4,1438,1,3,30401,"63,045","7,667",5,1,"5,033","31,317","53,985",555,4,0,247,"4,164","19,618","1,961",1,0,"15,742","1,506",530,"8,188",62,1,0,"8,579",67,48,,,"7,987,994",573,"2,858,112",205,"190,934,249","13,696","11,942",692,1,"2,892",13,0,0,,"2,576",149
28,MS,"Grenada County, MS",28043,Grenada County,33.770031,-89.80274,,21518,5,15249,4,3,30504,"116,181","9,670",5,0,"9,990","62,850","219,329","2,211",10,0,"3,792","7,508","87,370","6,808",4,0,"89,282","8,539","2,263","59,415",430,3,0,"51,001",398,263,,,"13,912,452",647,"5,748,783",267,"345,694,464","16,065","672,066","38,938",31,"1,038,140","4,516",48,0,,"1,714",99
28,MS,"Hancock County, MS",28045,Hancock County,30.391641,-89.482791,,46028,7,18792,5,2,20705,"272,355","32,459",6,1,"23,168","135,289","76,048",796,2,0,"1,298","18,782","151,066","15,765",3,0,"119,468","11,426","3,018","232,317","1,768",5,0,"256,098","1,998",754,,,"29,405,315",639,"16,584,970",360,"779,475,333","16,935","117,374","6,800",3,"2,092,657","9,103",45,0,,865,50
28,MS,"Harrison County, MS",28047,Harrison County,30.416536,-89.083376,,198570,11,147309,10,2,21110,"1,024,718","126,050",5,1,"88,011","509,016","536,013","5,608",3,0,"20,728","76,660","1,597,020","159,586",8,1,"1,194,058","114,199","14,888","1,885,747","14,338",9,0,"2,083,090","16,248","3,461",,,"98,829,105",498,"39,192,577",197,"2,469,677,951","12,437","99,293","5,753",1,"4,652,012","20,236",23,0,,"2,181",126
28,MS,"Hinds County, MS",28049,Hinds County,32.267788,-90.466017,,244596,11,197356,11,3,31111,"1,265,340","103,351",5,0,"102,248","483,352","2,427,686","24,718",10,0,"55,971","89,335","1,597,583","123,641",7,1,"1,780,333","170,269","20,165","2,728,373","20,124",11,0,"2,602,210","20,297","6,335",,,"127,583,389",522,"48,934,905",200,"3,160,959,086","12,923","306,067","17,733",1,"4,640,456","20,186",19,0,,"6,611",383
28,MS,"Holmes County, MS",28051,Holmes County,33.125942,-90.091197,,18547,5,3912,1,3,30501,"94,466","7,895",5,0,"8,256","46,925","206,282","2,080",11,0,"3,688","6,314","31,312","2,450",2,0,"34,741","3,323","1,063","1,055",8,0,0,905,7,28,,,"15,314,349",826,"8,704,786",469,"403,404,358","21,750","117,245","6,793",6,"575,459","2,503",31,0,,"7,163",415
28,MS,"Humphreys County, MS",28053,Humphreys County,33.130996,-90.523421,,8822,3,2385,1,3,30301,"45,463","3,830",5,0,"3,754","22,583","105,124","1,060",12,0,"2,158","3,058","20,076","1,574",2,0,"22,381","2,140",657,"6,662",48,1,0,"5,718",45,36,,,"7,600,872",862,"2,625,621",298,"178,951,349","20,285","11,556",670,1,121,1,0,0,,"10,140",587
28,MS,"Issaquena County, MS",28055,Issaquena County,32.755539,-91.003535,,1352,1,57,1,3,30101,"7,941",667,6,0,544,"3,945","5,661",57,4,0,55,478,857,67,1,0,951,91,50,0,0,0,0,0,0,0,,,"2,819,067","2,085","782,058",578,"63,076,343","46,654","8,253",478,6, -   , -   , -   , -   ,,"8,175",474
28,MS,"Itawamba County, MS",28057,Itawamba County,34.281075,-88.363127,,23511,5,10953,3,3,30503,"141,564","14,713",6,1,"9,967","76,582","134,041","1,414",6,0,"5,184","8,858","47,433","5,460",2,0,"45,819","4,382","1,923","54,516",481,2,0,"43,848",342,424,,,"13,594,825",578,"8,050,958",342,"361,867,359","15,391","45,033","2,609",2,"60,399",263,3,0,,"7,053",409
