product_id;product_category;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
Product 2739;BABY;39;296;1;100;16;5;16
Product 11351;FURNITURE_DECOR;54;1749;3;2850;105;3;70
Product 10203;BED_BATH_TABLE;58;593;1;1800;40;8;30
Product 12094;FASHION_BAGS_ACCESSORIES;38;569;3;200;16;11;12
Product 5778;HEALTH_BEAUTY;35;772;1;200;16;12;11
Product 23392;HOUSEWARES;59;391;1;2250;45;21;26
Product 9729;ELECTRONICS;55;385;3;200;28;5;11
Product 8402;GARDEN_TOOLS;57;361;1;800;24;13;18
Product 29735;FLOWERS;60;489;1;800;16;16;16
Product 905;HEALTH_BEAUTY;48;657;1;750;38;12;25
Product 10437;WATCHES_GIFTS;41;1065;2;800;18;18;18
Product 8933;WATCHES_GIFTS;44;580;2;300;16;11;11
Product 7998;FURNITURE_DECOR;44;565;1;1050;25;25;25
Product 21826;CONSOLES_GAMES;44;283;1;100;40;2;24
Product 5253;PERFUMERY;47;534;7;1800;35;26;26
Product 27774;BED_BATH_TABLE;53;208;1;550;16;10;16
Product 624;AUTO;56;651;5;11200;78;4;47
Product 12719;WATCHES_GIFTS;49;577;5;250;16;2;20
Product 17385;WATCHES_GIFTS;40;550;1;185;16;7;12
Product 28752;HOUSEWARES;26;393;1;350;16;10;15
Product 7991;LUGGAGE_ACCESSORIES;45;184;1;100;35;10;20
Product 24619;FURNITURE_DECOR;46;1193;1;600;28;20;50
Product 20568;CONSTRUCTION_TOOLS_CONSTRUCTION;41;298;4;7400;38;16;38
Product 17771;ART;53;213;3;490;33;5;17
Product 23485;AUTO;51;652;1;20050;80;40;40
Product 13899;HEALTH_BEAUTY;42;1867;1;287;16;16;14
Product 11716;TELEPHONY;51;824;1;311;20;11;14
Product 4035;BED_BATH_TABLE;50;382;2;2800;47;21;41
Product 14479;AUTO;35;1548;2;400;17;23;12
Product 1334;SPORTS_LEISURE;37;121;1;363;18;14;17
Product 18278;AUTO;42;1069;2;12500;47;46;20
Product 12451;GARDEN_TOOLS;41;867;3;2000;45;18;12
Product 13385;WATCHES_GIFTS;47;644;3;500;20;10;17
Product 31101;COMPUTERS_ACCESSORIES;43;216;1;233;21;16;16
Product 27418;COOL_STUFF;33;825;1;900;40;40;30
Product 22255;FURNITURE_DECOR;56;770;1;1950;50;8;34
Product 15514;TOYS;32;670;1;750;58;8;25
Product 4681;LUGGAGE_ACCESSORIES;45;223;1;700;46;10;32
Product 7704;WATCHES_GIFTS;28;188;1;200;16;2;11
Product 24458;TELEPHONY;51;2286;1;350;20;11;13
Product 19456;OFFICE_FURNITURE;45;2412;1;11450;58;20;58
Product 9903;SPORTS_LEISURE;45;1562;4;3150;60;9;23
Product 31285;BED_BATH_TABLE;56;552;1;2200;38;8;30
Product 23916;COMPUTERS_ACCESSORIES;37;235;1;300;60;11;20
Product 25836;BED_BATH_TABLE;56;280;1;1100;18;25;33
Product 28424;GARDEN_TOOLS;43;700;1;750;21;20;21
Product 22058;MUSICAL_INSTRUMENTS;60;774;1;30000;60;60;60
Product 10973;AUTO;54;197;1;150;25;10;16
Product 7787;TELEPHONY;46;1424;2;100;16;22;11
Product 9828;HEALTH_BEAUTY;40;1177;1;2400;19;16;16
Product 3018;SPORTS_LEISURE;36;1303;2;275;21;7;18
Product 26462;TOYS;57;1619;1;400;20;20;20
Product 6448;COMPUTERS_ACCESSORIES;49;202;1;633;26;14;14
Product 12835;HEALTH_BEAUTY;30;249;1;525;17;17;17
Product 6242;PERFUMERY;46;1045;1;450;22;16;16
Product 16077;CONSTRUCTION_TOOLS_CONSTRUCTION;38;403;1;100;20;5;20
Product 3373;SPORTS_LEISURE;46;720;1;442;20;19;17
Product 26823;COOL_STUFF;53;442;4;800;33;15;30
Product 21211;OFFICE_FURNITURE;41;1466;1;13950;63;26;43
Product 28585;SPORTS_LEISURE;38;317;6;450;18;8;11
Product 11590;WATCHES_GIFTS;50;202;2;200;20;12;14
Product 27013;FASHION_SPORT;54;511;2;100;16;12;12
Product 28605;TELEPHONY;52;1350;3;300;16;22;11
Product 14490;OFFICE_FURNITURE;48;1159;2;16150;63;62;24
Product 8626;TELEPHONY;23;133;12;100;16;3;11
Product 21043;GARDEN_TOOLS;64;692;4;3400;30;20;20
Product 30463;AUTO;60;258;1;200;18;3;14
Product 6233;CONSTRUCTION_TOOLS_SAFETY;49;312;1;600;16;10;13
Product 22562;AUTO;58;898;1;2550;35;20;20
Product 13633;STATIONERY;36;300;3;568;22;23;20
Product 18927;#N/A;;;;600;30;3;20
Product 7432;SPORTS_LEISURE;55;1028;3;200;21;13;26
Product 1850;FURNITURE_DECOR;56;701;5;750;30;30;11
Product 30662;TOYS;58;1221;1;275;17;14;12
Product 16133;STATIONERY;38;852;1;462;18;13;14
Product 1021;CONSTRUCTION_TOOLS_CONSTRUCTION;48;108;1;7850;50;3;50
Product 22159;AUTO;59;258;2;100;16;16;12
Product 14967;COOL_STUFF;46;622;3;400;32;19;39
Product 22357;TOYS;34;872;3;2050;42;25;35
Product 25821;#N/A;;;;200;16;2;11
Product 19239;HOUSEWARES;44;414;1;7900;25;60;25
Product 20934;COOL_STUFF;18;263;1;355;22;16;12
Product 14083;DRINKS;40;472;1;4300;50;20;20
Product 30650;AUDIO;44;236;1;1742;17;11;17
Product 7469;COMPUTERS_ACCESSORIES;43;1138;1;900;16;16;11
Product 8349;WATCHES_GIFTS;40;885;3;300;22;7;14
Product 24686;BED_BATH_TABLE;56;610;1;600;16;10;16
Product 2547;LUGGAGE_ACCESSORIES;48;485;5;17550;73;20;47
Product 29245;AUTO;54;1563;3;2400;31;31;29
Product 30868;WATCHES_GIFTS;52;1402;3;600;16;11;12
Product 5772;SPORTS_LEISURE;41;435;1;2600;16;16;16
Product 9387;ELECTRONICS;58;945;1;1167;18;17;23
Product 12007;BED_BATH_TABLE;56;405;1;700;35;8;30
Product 2085;BED_BATH_TABLE;48;262;1;6150;52;16;44
Product 7829;COMPUTERS_ACCESSORIES;55;247;1;825;30;14;13
Product 14162;SPORTS_LEISURE;60;626;1;1550;33;15;16
Product 22191;AUTO;35;381;1;1350;30;5;20
Product 20752;STATIONERY;30;832;5;2000;25;55;40
Product 5844;GARDEN_TOOLS;60;1328;1;15300;35;10;35
Product 19757;AUTO;49;84;1;800;45;5;15
Product 14554;BED_BATH_TABLE;54;760;1;1275;25;17;35
Product 806;WATCHES_GIFTS;36;370;6;450;20;20;20
Product 2405;HOME_CONSTRUCTION;33;424;2;2550;38;28;28
Product 28491;COOL_STUFF;47;387;1;15200;60;50;39
Product 938;OFFICE_FURNITURE;53;953;1;9183;52;52;18
Product 30365;WATCHES_GIFTS;55;400;3;200;16;2;11
Product 31489;TELEPHONY;58;676;4;150;18;8;14
Product 13997;HOME_APPLIANCES_2;56;363;2;4100;22;37;22
Product 7159;AUTO;50;566;2;900;25;25;25
Product 13054;FURNITURE_DECOR;53;194;11;1150;31;11;26
Product 15227;HEALTH_BEAUTY;32;671;1;225;18;15;12
Product 26225;FURNITURE_DECOR;34;574;1;11100;37;41;37
Product 507;HEALTH_BEAUTY;28;602;1;638;19;13;16
Product 9377;HOUSEWARES;47;1200;3;8950;28;41;49
Product 30679;GARDEN_TOOLS;59;179;1;6000;30;22;14
Product 5388;ELECTRONICS;35;615;1;347;18;12;13
Product 17447;SPORTS_LEISURE;55;1174;3;400;20;6;15
Product 26653;HOUSEWARES;44;1188;2;600;30;15;20
Product 26576;COOL_STUFF;35;106;2;1300;25;10;26
Product 19570;BED_BATH_TABLE;31;207;1;1900;20;20;45
Product 29001;FURNITURE_DECOR;38;310;1;3050;37;30;20
Product 28552;HOUSEWARES;55;148;1;1750;35;5;25
Product 12838;PERFUMERY;41;870;5;225;21;12;18
Product 9207;FURNITURE_DECOR;59;589;1;6150;51;16;38
Product 12148;BED_BATH_TABLE;60;870;1;17800;58;40;50
Product 17991;HOUSEWARES;45;162;1;9500;60;17;55
Product 21774;COMPUTERS_ACCESSORIES;57;582;3;850;32;10;16
Product 1214;BED_BATH_TABLE;55;312;1;1550;44;14;34
Product 24345;BED_BATH_TABLE;47;1423;1;1100;35;20;20
Product 22005;#N/A;;;;5700;40;45;40
Product 8544;HOUSEWARES;55;281;1;250;25;25;25
Product 31300;FURNITURE_DECOR;52;1420;1;300;19;10;16
Product 31314;STATIONERY;44;235;1;800;50;10;40
Product 12922;FURNITURE_DECOR;49;829;1;500;20;35;20
Product 6338;TOYS;46;1149;2;600;30;20;15
Product 30843;WATCHES_GIFTS;36;967;1;350;20;12;14
Product 4995;HOUSEWARES;58;938;3;129;29;20;16
Product 23385;FURNITURE_DECOR;59;402;3;1325;35;11;20
Product 24436;COMPUTERS_ACCESSORIES;49;937;1;3100;43;35;35
Product 29295;FURNITURE_LIVING_ROOM;60;1054;2;950;21;8;12
Product 26327;BOOKS_TECHNICAL;48;1561;1;2450;29;5;21
Product 6465;MUSICAL_INSTRUMENTS;39;656;1;5300;48;15;40
Product 14374;FURNITURE_DECOR;58;549;2;917;56;7;40
Product 11345;HEALTH_BEAUTY;60;919;1;200;22;3;15
Product 28075;HOUSEWARES;22;198;1;275;16;13;14
Product 17664;HEALTH_BEAUTY;42;496;1;500;17;14;15
Product 29898;FASHION_BAGS_ACCESSORIES;48;731;1;300;16;2;11
Product 27807;ART;47;422;7;500;25;8;15
Product 19958;COOL_STUFF;49;296;1;450;36;6;26
Product 12687;FURNITURE_DECOR;63;209;2;5600;100;7;80
Product 5766;FASHION_BAGS_ACCESSORIES;56;731;1;200;16;2;11
Product 10342;WATCHES_GIFTS;48;249;3;700;19;9;15
Product 3664;OFFICE_FURNITURE;55;569;1;9200;52;51;17
Product 13022;SPORTS_LEISURE;54;1801;2;113;20;9;12
Product 8842;OFFICE_FURNITURE;47;476;1;12000;52;51;17
Product 24602;FURNITURE_DECOR;38;722;10;5000;30;31;30
Product 15758;HEALTH_BEAUTY;51;1648;1;1375;16;26;17
Product 29041;HEALTH_BEAUTY;41;710;4;350;18;11;11
Product 23453;HEALTH_BEAUTY;60;358;1;4000;25;27;29
Product 12017;HOUSEWARES;63;1472;4;5750;20;30;15
Product 17390;FURNITURE_DECOR;42;312;1;5600;40;20;40
Product 6858;COMPUTERS_ACCESSORIES;46;94;6;50;42;9;25
Product 8062;HOUSEWARES;37;518;2;1828;24;24;22
Product 23707;COOL_STUFF;54;702;1;100;20;10;15
Product 14721;WATCHES_GIFTS;55;687;2;350;16;11;11
Product 1289;CONSOLES_GAMES;38;41;1;150;20;3;18
Product 29383;COOL_STUFF;48;272;2;7100;70;2;23
Product 28957;FURNITURE_DECOR;63;493;2;5600;28;66;28
Product 26409;BABY;54;717;1;1750;32;30;30
Product 18220;TOYS;56;678;5;6500;55;20;25
Product 4066;PERFUMERY;38;775;1;553;20;12;16
Product 19968;AUTO;31;542;1;680;21;19;20
Product 16369;BED_BATH_TABLE;58;280;1;1850;44;18;34
Product 4680;AUTO;56;3896;7;3000;35;20;30
Product 30848;HEALTH_BEAUTY;37;647;5;2400;35;42;14
Product 16091;FURNITURE_DECOR;27;373;2;800;63;6;11
Product 5640;LUGGAGE_ACCESSORIES;44;215;1;650;46;10;33
Product 17221;COMPUTERS_ACCESSORIES;57;236;2;300;36;5;15
Product 10492;FASHION_SHOES;34;240;6;300;29;7;16
Product 11927;KITCHEN_DINING_LAUNDRY_GARDEN_FURNITURE;58;576;1;10400;16;68;32
Product 109;FURNITURE_DECOR;25;133;1;500;16;30;16
Product 20861;HEALTH_BEAUTY;40;2371;1;2150;35;11;23
Product 9450;STATIONERY;55;2557;1;517;23;21;23
Product 13827;SPORTS_LEISURE;60;464;2;1500;55;5;16
Product 15936;HEALTH_BEAUTY;46;2466;3;250;23;7;15
Product 17801;COMPUTERS_ACCESSORIES;16;1598;1;100;16;5;14
Product 15255;FURNITURE_DECOR;36;194;1;1800;55;5;100
Product 24544;BABY;58;540;1;14200;60;33;43
Product 16952;SPORTS_LEISURE;42;310;1;3350;16;16;16
Product 21497;HEALTH_BEAUTY;35;1125;1;100;16;5;17
Product 23207;PERFUMERY;51;739;1;325;22;14;23
Product 17151;HOUSEWARES;59;652;1;1850;19;20;16
Product 14208;BED_BATH_TABLE;59;228;1;600;50;12;14
Product 10804;HOME_APPLIANCES;46;79;1;250;20;13;15
Product 18440;STATIONERY;43;215;1;700;46;10;32
Product 6582;STATIONERY;56;413;1;800;20;50;40
Product 7431;WATCHES_GIFTS;59;1363;3;400;16;11;12
Product 745;BED_BATH_TABLE;30;169;1;550;40;5;30
Product 4426;AUTO;53;341;2;100;24;2;17
Product 26695;AUTO;55;163;1;200;20;10;11
Product 25271;TELEPHONY;51;431;1;343;19;6;16
Product 5287;TOYS;54;426;6;400;25;11;16
Product 6183;BED_BATH_TABLE;55;282;2;22300;45;40;55
Product 14550;ELECTRONICS;25;101;1;625;27;17;25
Product 25215;FASHION_MALE_CLOTHING;30;713;2;750;20;7;20
Product 3034;BED_BATH_TABLE;56;198;1;1800;35;20;30
Product 14041;COMPUTERS;50;1935;4;5660;54;18;47
Product 12531;FURNITURE_DECOR;45;967;2;2100;86;4;11
Product 20166;BED_BATH_TABLE;55;1932;2;1800;50;34;14
Product 24141;HEALTH_BEAUTY;34;313;1;300;16;25;11
Product 4091;AUTO;58;695;6;6325;56;11;32
Product 30804;COMPUTERS_ACCESSORIES;49;478;1;783;27;19;28
Product 13893;ARTS_AND_CRAFTMANSHIP;42;781;4;550;19;12;17
Product 3590;SPORTS_LEISURE;47;577;1;140;19;12;14
Product 25444;BABY;24;640;1;350;28;21;12
Product 2828;GARDEN_TOOLS;59;341;2;1850;37;22;40
Product 21712;AUTO;55;1277;1;1050;26;40;20
Product 20127;AUTO;55;666;2;5225;58;17;23
Product 30033;HEALTH_BEAUTY;50;1939;1;700;20;12;14
Product 9564;AUTO;55;902;1;600;24;18;18
Product 12710;AUTO;57;61;3;200;16;7;16
Product 656;BABY;46;924;1;650;36;15;25
Product 23301;AUTO;57;253;6;6950;47;19;23
Product 24828;GARDEN_TOOLS;50;401;3;250;16;25;16
Product 5668;BABY;56;1123;4;1533;39;13;32
Product 7117;FURNITURE_DECOR;17;423;3;600;18;21;20
Product 10236;BED_BATH_TABLE;50;532;1;1200;40;15;29
Product 12308;SPORTS_LEISURE;32;223;2;800;60;15;15
Product 22843;FURNITURE_DECOR;29;787;2;2700;20;34;34
Product 1100;AUTO;41;851;1;192;16;13;13
Product 15166;HOUSEWARES;43;1716;1;13450;54;35;45
Product 10933;SIGNALING_AND_SECURITY;50;408;3;18700;36;105;36
Product 11668;PERFUMERY;55;273;1;650;17;17;12
Product 4764;STATIONERY;57;366;4;750;101;15;15
Product 20788;FURNITURE_DECOR;59;254;1;3950;35;35;35
Product 28473;TELEPHONY;47;1702;4;300;18;17;17
Product 19334;BED_BATH_TABLE;59;683;1;1567;32;5;29
Product 19197;MUSICAL_INSTRUMENTS;56;437;4;5050;70;40;40
Product 19660;#N/A;;;;200;16;7;11
Product 27199;HOME_APPLIANCES;60;267;2;250;25;8;30
Product 24806;HOUSEWARES;37;685;1;900;26;20;25
Product 29589;HOME_APPLIANCES;60;170;1;1500;65;8;38
Product 27186;AUTO;57;1337;3;7150;26;5;20
Product 13254;FASHION_BAGS_ACCESSORIES;40;212;1;200;24;9;16
Product 11838;BED_BATH_TABLE;60;298;1;4100;34;12;43
Product 11831;ELECTRONICS;58;2451;1;13950;100;20;70
Product 12592;TELEPHONY;46;394;3;100;19;3;11
Product 27156;HEALTH_BEAUTY;31;982;2;21350;68;74;24
Product 5427;OFFICE_FURNITURE;54;744;6;29700;65;32;82
Product 17747;TOYS;38;406;3;900;16;21;37
Product 23805;TOYS;49;424;3;550;26;12;17
Product 16282;FURNITURE_DECOR;37;267;8;2000;30;20;30
Product 24652;COOL_STUFF;55;1540;3;217;20;10;15
Product 19107;AUTO;56;706;2;350;17;21;11
Product 5367;HEALTH_BEAUTY;41;875;1;583;30;15;16
Product 985;HOUSEWARES;47;1241;2;6050;40;20;45
Product 2506;HOUSEWARES;50;690;2;850;28;12;22
Product 20103;GARDEN_TOOLS;51;1194;4;1700;24;18;18
Product 4664;CONSOLES_GAMES;58;1107;2;817;22;22;25
Product 24739;FURNITURE_DECOR;60;320;7;5950;39;19;48
Product 7916;SPORTS_LEISURE;33;513;3;300;16;6;20
Product 26171;HEALTH_BEAUTY;53;1733;1;1000;28;7;18
Product 27782;SPORTS_LEISURE;34;505;2;450;25;30;20
Product 17260;FIXED_TELEPHONY;42;309;3;100;19;3;11
Product 3801;FURNITURE_DECOR;60;473;1;600;30;3;19
Product 11640;STATIONERY;45;456;1;200;27;7;22
Product 12314;HEALTH_BEAUTY;58;1204;4;803;17;15;19
Product 17241;TOYS;56;309;1;300;18;18;18
Product 29606;WATCHES_GIFTS;52;629;1;290;19;13;13
Product 23838;SPORTS_LEISURE;42;336;1;900;22;15;22
Product 793;FASHION_UNDERWEAR_BEACH;52;579;1;150;42;4;14
Product 3274;HEALTH_BEAUTY;48;910;3;1900;47;70;11
Product 8744;AUTO;58;1186;2;500;20;10;20
Product 20488;SPORTS_LEISURE;33;150;1;300;16;25;11
Product 15603;FURNITURE_DECOR;58;2132;2;3000;69;11;11
Product 18858;HEALTH_BEAUTY;56;870;2;248;19;12;16
Product 16659;COOL_STUFF;24;348;3;500;25;30;20
Product 15171;PET_SHOP;42;2107;1;75;23;8;15
Product 9437;TOYS;32;542;3;150;16;9;14
Product 21601;HOME_APPLIANCES;57;221;1;50;18;8;13
Product 8076;FURNITURE_DECOR;45;520;3;600;26;8;22
Product 5729;STATIONERY;37;314;3;500;30;42;20
Product 19577;FOOD_DRINK;50;3687;7;300;30;15;15
Product 8640;WATCHES_GIFTS;58;574;2;300;16;11;12
Product 22430;FURNITURE_DECOR;35;599;1;800;30;35;30
Product 12276;BOOKS_GENERAL_INTEREST;58;1454;3;625;28;7;19
Product 20855;BABY;44;487;1;13250;62;47;32
Product 30969;FASHION_BAGS_ACCESSORIES;38;457;1;200;17;3;12
Product 18950;BABY;47;466;1;2750;16;2;11
Product 12691;WATCHES_GIFTS;58;2025;3;850;35;17;17
Product 31059;#N/A;;;;200;16;6;11
Product 4489;FASHION_BAGS_ACCESSORIES;55;151;6;350;16;2;20
Product 8595;FURNITURE_DECOR;60;1953;1;750;69;11;11
Product 5439;AUTO;58;955;4;50;16;7;11
Product 1076;BED_BATH_TABLE;37;257;1;5950;50;18;28
Product 17785;HEALTH_BEAUTY;60;417;1;100;16;11;12
Product 7407;COOL_STUFF;49;1732;5;600;16;23;11
Product 13515;PET_SHOP;56;703;1;1600;50;30;33
Product 7776;HEALTH_BEAUTY;40;603;3;150;16;16;16
Product 3260;FURNITURE_DECOR;49;170;3;550;16;5;20
Product 27818;TOYS;41;253;1;800;39;7;26
Product 10109;COMPUTERS_ACCESSORIES;34;112;3;500;40;18;30
Product 3837;BED_BATH_TABLE;60;1344;3;1400;35;5;20
Product 17407;BED_BATH_TABLE;48;217;1;1000;40;5;25
Product 13165;BABY;50;158;1;1600;25;9;18
Product 3548;ELECTRONICS;58;317;3;5450;16;65;25
Product 11755;HOME_APPLIANCES;60;123;1;500;27;13;17
Product 16525;HOUSEWARES;34;584;1;1100;37;13;37
Product 20126;ELECTRONICS;53;97;1;200;22;11;18
Product 2046;MUSICAL_INSTRUMENTS;33;362;2;1150;26;13;22
Product 15483;AUTO;60;695;6;6975;56;11;32
Product 25650;FURNITURE_DECOR;44;164;1;1900;49;32;11
Product 10583;COOL_STUFF;53;270;1;850;33;44;19
Product 29767;STATIONERY;43;225;2;200;23;7;15
Product 11102;WATCHES_GIFTS;40;416;1;350;17;12;12
Product 15298;FASHION_SHOES;48;375;6;300;29;7;16
Product 18103;STATIONERY;49;372;1;800;16;10;15
Product 6754;BED_BATH_TABLE;53;214;1;1500;40;5;29
Product 9971;HEALTH_BEAUTY;52;676;1;350;30;12;16
Product 27701;COMPUTERS_ACCESSORIES;47;1115;6;1400;65;11;11
Product 12946;CONSTRUCTION_TOOLS_CONSTRUCTION;59;648;1;200;21;7;14
Product 19245;SPORTS_LEISURE;59;1203;4;500;80;8;15
Product 24665;FURNITURE_DECOR;47;246;1;1600;30;30;30
Product 22644;#N/A;;;;12750;70;32;50
Product 11602;BED_BATH_TABLE;58;280;1;875;34;23;42
Product 2886;PERFUMERY;31;395;1;200;16;16;16
Product 12268;TOYS;53;284;3;300;16;20;20
Product 19309;BED_BATH_TABLE;45;219;2;575;26;3;26
Product 13759;FURNITURE_DECOR;49;657;2;225;21;5;14
Product 29822;PET_SHOP;53;458;3;150;26;6;19
Product 24892;HOME_APPLIANCES_2;37;223;1;400;18;12;12
Product 24361;HOME_APPLIANCES;54;450;2;200;18;8;13
Product 9532;AUTO;58;430;1;1050;34;10;34
Product 17843;SPORTS_LEISURE;33;221;2;2100;60;15;15
Product 4155;AUTO;60;546;2;2100;95;25;20
Product 4028;#N/A;;;;400;38;22;15
Product 19877;BED_BATH_TABLE;53;227;1;2300;39;6;29
Product 20502;TOYS;49;835;5;250;35;6;11
Product 28238;BED_BATH_TABLE;49;216;2;2200;39;6;26
Product 3168;BOOKS_GENERAL_INTEREST;22;2489;1;300;25;2;18
Product 17723;BOOKS_GENERAL_INTEREST;58;1043;1;1050;30;4;20
Product 15997;BED_BATH_TABLE;39;254;1;1000;50;30;40
Product 568;BED_BATH_TABLE;60;613;1;500;16;10;16
Product 2488;PERFUMERY;49;1814;1;350;36;6;22
Product 12018;SMALL_APPLIANCES;54;1736;4;6950;40;30;40
Product 25330;SMALL_APPLIANCES;59;185;3;300;20;10;20
Product 20669;MARKET_PLACE;16;726;1;200;25;10;16
Product 25155;GARDEN_TOOLS;59;426;6;900;22;21;16
Product 22581;ELECTRONICS;30;703;1;200;20;20;20
Product 16470;SPORTS_LEISURE;35;548;1;900;48;19;35
Product 17384;ELECTRONICS;48;216;3;500;16;5;20
Product 9796;TOYS;46;1099;2;263;18;16;16
Product 8733;WATCHES_GIFTS;57;540;3;675;16;11;11
Product 29642;ELECTRONICS;39;697;1;625;31;17;23
Product 20007;AUDIO;47;421;1;250;27;5;20
Product 10280;SPORTS_LEISURE;29;1728;1;400;16;14;12
Product 30445;GARDEN_TOOLS;55;866;3;1400;30;19;11
Product 8758;FASHION_BAGS_ACCESSORIES;19;152;3;150;16;9;11
Product 5864;FURNITURE_DECOR;27;766;2;3000;46;11;29
Product 3635;AUTO;56;840;1;1800;45;20;45
Product 24415;AUTO;57;299;3;100;24;2;17
Product 8332;FURNITURE_DECOR;49;349;4;6050;30;40;30
Product 30743;FURNITURE_DECOR;55;287;3;5850;50;30;30
Product 26436;HEALTH_BEAUTY;43;1981;1;850;18;10;12
Product 12296;TELEPHONY;34;540;11;50;16;3;11
Product 26645;AUTO;57;55;1;2550;100;16;19
Product 30329;AUTO;58;343;1;16300;50;30;50
Product 13789;HEALTH_BEAUTY;60;918;1;200;22;3;15
Product 22271;COMPUTERS_ACCESSORIES;39;1566;3;400;16;2;11
Product 4623;KITCHEN_DINING_LAUNDRY_GARDEN_FURNITURE;43;126;1;14300;81;15;37
Product 2525;AUTO;59;460;6;3850;47;19;23
Product 4226;SPORTS_LEISURE;41;1343;1;4463;44;35;32
Product 21117;TELEPHONY;59;489;1;250;40;10;11
Product 15497;HOME_APPLIANCES_2;60;1241;7;10000;55;44;61
Product 14920;PET_SHOP;60;266;5;6950;44;27;35
Product 160;WATCHES_GIFTS;49;580;1;342;18;12;16
Product 21225;TELEPHONY;49;1568;1;150;18;6;11
Product 12527;FURNITURE_LIVING_ROOM;30;510;2;3973;61;28;61
Product 13946;CONSOLES_GAMES;47;535;2;400;16;21;14
Product 2760;HEALTH_BEAUTY;46;509;1;870;19;17;15
Product 1649;HOUSEWARES;48;313;1;1100;25;12;35
Product 18811;BED_BATH_TABLE;56;230;1;2000;36;8;27
Product 2603;HOUSEWARES;60;1713;3;1950;102;8;11
Product 12247;BABY;60;858;3;700;50;5;40
Product 6712;HOUSEWARES;56;275;4;400;20;10;30
Product 1537;FURNITURE_DECOR;50;235;3;1450;30;35;30
Product 6964;PERFUMERY;54;935;1;50;16;5;11
Product 24419;AUTO;51;2606;2;4037;47;29;32
Product 17285;SPORTS_LEISURE;61;990;5;200;26;2;21
Product 12995;FURNITURE_DECOR;48;2023;2;550;68;8;13
Product 6330;COMPUTERS_ACCESSORIES;57;178;2;100;16;2;11
Product 29144;FURNITURE_DECOR;52;646;1;400;16;30;20
Product 27292;FASHION_BAGS_ACCESSORIES;34;85;1;50;17;17;11
Product 7449;HEALTH_BEAUTY;55;764;3;300;16;25;15
Product 13047;AUTO;33;67;1;2940;48;19;16
Product 26885;WATCHES_GIFTS;50;496;1;275;16;11;11
Product 2558;ELECTRONICS;39;400;1;200;25;7;16
Product 26589;BED_BATH_TABLE;59;496;1;1000;70;6;40
Product 29644;TELEPHONY;60;1440;3;100;18;6;11
Product 10613;BED_BATH_TABLE;54;427;1;450;16;10;16
Product 6607;TOYS;18;291;3;6800;102;5;83
Product 5438;PARTY_SUPPLIES;49;358;1;2950;33;18;33
Product 30746;BED_BATH_TABLE;51;89;1;500;20;10;15
Product 17547;AUTO;49;329;2;100;24;2;17
Product 9806;BED_BATH_TABLE;59;418;1;1700;40;6;30
Product 18677;HEALTH_BEAUTY;41;1655;1;850;20;18;23
Product 17403;BED_BATH_TABLE;52;461;1;350;16;40;30
Product 14990;TOYS;58;1173;4;2000;30;45;25
Product 23423;HEALTH_BEAUTY;38;1218;1;275;32;4;22
Product 31118;BABY;33;419;1;128;20;23;17
Product 12973;AUTO;55;951;1;11200;40;30;40
Product 5399;BED_BATH_TABLE;29;426;1;150;16;11;11
Product 24004;WATCHES_GIFTS;51;663;2;300;16;11;11
Product 25096;PERFUMERY;43;649;2;150;23;10;14
Product 16280;WATCHES_GIFTS;56;345;6;200;16;2;11
Product 20904;BED_BATH_TABLE;52;244;1;2300;45;15;35
Product 16886;BOOKS_TECHNICAL;39;1536;6;1900;28;5;22
Product 8499;COOL_STUFF;59;1428;1;700;16;2;11
Product 16555;TOYS;40;1156;1;250;17;14;12
Product 6237;AUTO;59;3988;4;300;21;4;11
Product 31511;PET_SHOP;48;282;1;150;16;16;16
Product 12514;SPORTS_LEISURE;57;326;2;280;34;13;13
Product 27405;WATCHES_GIFTS;56;695;2;300;16;11;11
Product 27595;FURNITURE_DECOR;57;603;2;6100;70;45;45
Product 13365;HOME_APPLIANCES;60;341;1;150;18;8;13
Product 19423;BED_BATH_TABLE;55;844;1;1100;25;5;25
Product 18383;COMPUTERS_ACCESSORIES;35;905;2;383;19;20;17
Product 12388;COMPUTERS_ACCESSORIES;35;1101;2;300;42;2;30
Product 24557;#N/A;;;;200;28;10;23
Product 2082;BOOKS_TECHNICAL;34;987;1;600;23;2;16
Product 16484;PET_SHOP;53;795;17;1100;21;17;30
Product 1592;HEALTH_BEAUTY;46;494;1;1150;30;30;30
Product 28478;BABY;54;1075;3;1100;42;25;15
Product 13025;SMALL_APPLIANCES;54;987;1;525;32;18;17
Product 2425;PERFUMERY;46;385;1;350;18;18;18
Product 24196;HOUSEWARES;37;526;2;450;40;15;13
Product 5419;CONSTRUCTION_TOOLS_CONSTRUCTION;46;604;1;750;16;27;35
Product 12427;HOUSEWARES;48;190;1;1050;33;20;26
Product 21655;AUTO;53;617;5;1500;60;8;33
Product 21012;COMPUTERS_ACCESSORIES;48;565;1;1623;32;15;39
Product 24576;FASHION_BAGS_ACCESSORIES;38;378;1;200;16;8;11
Product 12476;BED_BATH_TABLE;60;496;2;900;50;11;11
Product 12637;TELEPHONY;54;1440;1;125;18;6;11
Product 11300;COMPUTERS_ACCESSORIES;57;764;1;167;21;10;12
