cycle_id,truck_id,excavator_id,site_id,load_time,dump_time,tonnes,distance_km,fuel_litres
CYC006786,TRK014,EXC001,NSW001,2024-12-23 09:00:00,2024-12-23 09:26:06,264.75,6.64,103.93
CYC006787,TRK008,EXC002,WA001,2024-05-08 06:01:00,2024-05-08 06:28:16,246.15,3.97,239.34
CYC006788,TRK011,EXC006,WA001,2024-04-27 23:57:00,2024-04-28 00:18:50,211.5,2.49,218.45
CYC006789,TRK001,EXC003,NSW001,2024-10-30 06:23:00,,338.73,3.15,135.8
CYC006790,TRK015,EXC001,NSW001,2024-04-12 05:56:00,2024-04-12 06:41:04,277.11,2.58,237.89
CYC006791,TRK002,EXC001,NSW001,2024-08-15 16:44:00,2024-08-15 17:04:23,247.2,8.5km,235.92
CYC006792,TRK008,EXC004,WA001,2024-12-12 07:34:00,2024-12-12 07:56:59,273.14,5.94,148.75
CYC006793,TRK012,EXC005,NSW001,2024-04-18 13:44:00,2024-04-18 14:30:34,305.34,5.69,246.96
CYC006794,TRK003,EXC006,NSW001,2024-07-04 07:16:00,2024-07-04 08:00:42,299.9,5.7,108.92
CYC006795,TRK002,EXC001,NSW001,2024-11-09 03:06:00,2024-11-09 03:49:55,389.41,7.84,193.63
CYC006796,TRK007,EXC004,QLD001,2024-06-03 21:17:00,2024-06-03 22:02:22,308.31,5.74,194.18
CYC006797,TRK014,EXC002,NSW001,2024-10-22 15:14:00,2024-10-22 15:59:27,275.47,5.49,129.74
CYC006798,TRK010,EXC004,QLD001,2024-02-11 17:53:00,2024-02-11 18:28:55,239.97,8.2km,171.42
CYC006799,TRK010,EXC003,NSW001,2024-12-11 10:46:00,2024-12-11 11:24:12,269.89,7.38,241.24
CYC006800,TRK010,EXC003,NSW001,2024-08-05 21:51:00,2024-08-05 22:26:35,207.14,8.07,93.74
CYC006801,TRK014,EXC003,QLD001,2024-06-26 15:22:00,2024-06-26 15:46:47,280.93,4.3km,102.54
CYC006802,TRK004,EXC002,NSW001,2024-02-07 03:43:00,2024-02-07 04:07:44,320.88,3.27,172.4
CYC006803,TRK004,EXC003,WA001,2024-06-20 12:09:00,2024-06-20 12:51:50,299.26,4.24,216.12
CYC006804,TRK009,EXC005,QLD001,2024-12-30 07:55:00,2024-12-30 08:44:53,379.05,4.8,232.5
CYC006805,TRK003,EXC001,QLD001,2024-08-01 10:40:00,2024-08-01 11:25:41,369.58,1.8km,191.41
CYC006806,TRK005,EXC006,WA001,2024-08-17 10:59:00,2024-08-17 11:41:28,273.5,2.18,-106.21
CYC006807,TRK015,EXC005,QLD001,2024-04-06 17:40:00,2024-04-06 18:12:18,356.77,6.42,161.5
CYC006808,TRK008,EXC001,NSW001,2024-05-15 16:42:00,2024-05-15 17:32:23,368.87,3.66,103.49
CYC006809,TRK001,EXC005,NSW001,2024-09-16 21:17:00,2024-09-16 21:57:51,297.7,4.6km,95.2
CYC006810,TRK007,EXC002,WA001,2024-04-06 19:07:00,,281.09,5.5km,244.34
CYC006811,TRK007,EXC005,NSW001,2024-12-02 04:28:00,2024-12-02 05:18:45,376.54,1.7km,198.04
CYC006812,TRK005,EXC001,WA001,2024-10-06 15:23:00,2024-10-06 16:03:20,376.16,6.05,200.07
CYC006813,TRK013,EXC002,QLD001,2024-06-22 14:22:00,2024-06-22 14:50:43,282.93,2.6,212.22
CYC006814,TRK011,EXC004,QLD001,2024-11-23 12:59:00,2024-11-23 13:31:05,289.36,7.8km,192.71
CYC006815,TRK002,EXC001,NSW001,2024-09-11 18:45:00,2024-09-11 19:43:08,360.81,6.0,189.69
CYC006816,TRK009,EXC003,WA001,2024-09-13 11:16:00,2024-09-13 11:52:53,333.06,5.83,134.76
CYC006817,TRK004,EXC005,QLD001,2024-10-27 07:02:00,2024-10-27 07:28:28,355.71,4.78,-245.27
CYC006818,TRK015,EXC006,NSW001,2024-08-28 12:17:00,2024-08-28 13:09:53,371.6,6.58,132.68
CYC006819,TRK003,EXC005,QLD001,2024-07-16 12:17:00,2024-07-16 13:01:08,218.09,3.7km,238.55
CYC006820,TRK015,EXC005,NSW001,2024-02-02 19:47:00,2024-02-02 20:11:16,211.86,3.44,220.54
CYC006821,TRK007,EXC002,QLD001,2024-02-09 06:54:00,2024-02-09 07:26:18,324.64,3.87,87.01
CYC006822,TRK011,EXC006,NSW001,2024-09-25 05:34:00,2024-09-25 06:05:17,276.55,6.52,235.64
CYC006823,TRK004,EXC006,WA001,2024-11-13 12:20:00,2024-11-13 13:11:36,335.15,7.06,195.56
CYC006824,TRK004,EXC001,WA001,2024-02-09 11:44:00,2024-02-09 12:34:06,305.23,5.74,226.52
CYC006825,TRK008,EXC004,NSW001,2024-09-21 08:34:00,2024-09-21 09:20:24,306.40,2.2km,182.68
CYC006826,TRK009,EXC001,NSW001,2024-03-01 13:01:00,,227.06,6.8km,143.24
CYC006827,TRK007,EXC005,WA001,2024-12-20 08:09:00,,387.01,6.66,119.12
CYC006828,TRK011,EXC006,NSW001,2024-11-21 10:23:00,2024-11-21 11:02:19,352.04,4.9km,217.89
CYC006829,TRK011,EXC003,NSW001,2024-11-21 21:52:00,2024-11-21 22:39:56,372.36,7.06,173.22
CYC006830,TRK005,EXC001,WA001,2024-11-26 16:09:00,2024-11-26 17:08:22,311.96,6.69,219.91
CYC006831,TRK006,EXC006,QLD001,2024-05-10 04:17:00,2024-05-10 04:53:06,223.36,5.49,190.09
CYC006832,TRK013,EXC006,QLD001,2024-01-23 00:29:00,2024-01-23 00:49:01,233.74,2.9,110.43
CYC006833,TRK015,EXC002,QLD001,2024-06-21 23:00:00,2024-06-21 23:20:39,276.7,6.65,153.94
CYC006834,TRK005,EXC004,WA001,2024-12-21 22:00:00,2024-12-21 22:35:44,388.28,4.29,137.06
CYC006835,TRK002,EXC002,NSW001,2024-07-26 03:11:00,2024-07-26 03:50:24,347.4,6.77,121.43
CYC006836,TRK002,EXC005,WA001,2024-11-24 11:51:00,2024-11-24 12:12:38,204.09,5.58,183.08
CYC006837,TRK011,EXC003,QLD001,2024-12-28 08:58:00,2024-12-28 09:57:57,353.42,2.73,231.65
CYC006838,TRK008,EXC003,QLD001,2024-03-28 00:57:00,2024-03-28 01:20:46,389.02,2.79,202.3
CYC006839,TRK003,EXC001,QLD001,2024-06-04 00:14:00,2024-06-04 01:09:43,281.59,2.31,187.8
CYC006840,TRK012,EXC003,NSW001,2024-04-11 07:50:00,2024-04-11 08:26:04,298.30,7.34,194.56
CYC006841,TRK012,EXC004,WA001,2024-02-19 12:18:00,2024-02-19 13:02:07,248.94,8.13,108.42
CYC006842,TRK012,EXC004,NSW001,2024-03-04 20:33:00,2024-03-04 21:07:43,249.01,5.67,160.02
CYC006843,TRK004,EXC002,WA001,2024-07-15 08:20:00,2024-07-15 08:53:07,313.17,3.31,182.84
CYC006844,TRK011,EXC006,WA001,2024-04-25 06:16:00,2024-04-25 06:41:29,393.14,2.3km,203.09
CYC006845,TRK001,EXC006,NSW001,2024-03-03 00:45:00,2024-03-03 01:32:31,243.82,7.1km,208.87
CYC006846,TRK003,EXC003,WA001,2024-08-25 12:15:00,2024-08-25 13:08:15,204.73,3.7km,123.8
CYC006847,TRK005,EXC003,QLD001,2024-03-10 09:28:00,2024-03-10 09:49:06,296.66,8.49,110.18
CYC006848,TRK011,EXC005,WA001,2024-11-29 05:24:00,2024-11-29 06:14:22,213.65,1.6km,128.32
CYC006849,TRK010,EXC004,QLD001,2024-10-14 04:01:00,2024-10-14 04:28:53,212.97,4.16,121.68
CYC006850,TRK014,EXC005,WA001,2024-06-03 18:50:00,2024-06-03 19:27:57,314.66,6.3km,-245.82
CYC006851,TRK015,EXC003,WA001,2024-11-02 20:26:00,2024-11-02 21:04:13,335.93,3.11,176.51
CYC006852,TRK011,EXC002,WA001,2024-02-17 06:03:00,2024-02-17 06:39:17,233.63,3.34,138.51
CYC006853,TRK010,EXC004,QLD001,2024-11-10 19:07:00,2024-11-10 19:49:45,316.03,4.29,147.91
CYC006854,TRK008,EXC006,QLD001,2024-10-08 14:48:00,2024-10-08 15:16:57,292.41,1.6km,104.33
CYC006855,TRK011,EXC006,NSW001,2024-04-03 10:05:00,2024-04-03 10:31:54,364.26,6.5km,133.32
CYC006856,TRK004,EXC005,QLD001,2024-07-17 13:23:00,2024-07-17 14:12:34,396.37,4.48,246.1
CYC006857,TRK001,EXC003,WA001,2024-07-01 14:34:00,2024-07-01 15:03:21,332.51,5.99,206.29
CYC006858,TRK001,EXC001,QLD001,2024-11-19 07:49:00,2024-11-19 08:21:12,387.3,2.48,217.8
CYC006859,TRK006,EXC006,QLD001,2024-05-14 06:05:00,2024-05-14 06:36:20,335.73,5.52,168.47
CYC006860,TRK001,EXC002,NSW001,2024-02-18 02:35:00,2024-02-18 03:11:38,317.92,7.64,233.83
CYC006861,TRK004,EXC003,QLD001,2024-02-13 13:47:00,2024-02-13 14:18:20,235.41,3.95,203.85
CYC006862,TRK004,EXC004,QLD001,2024-06-07 03:05:00,2024-06-07 03:35:11,201.73,3.4km,200.69
CYC006863,TRK007,EXC002,NSW001,2024-07-29 23:56:00,2024-07-30 00:50:51,361.72,6.9km,217.63
CYC006864,TRK004,EXC004,WA001,2024-04-01 03:22:00,2024-04-01 03:59:09,362.23,8.1km,120.78
CYC006865,TRK001,EXC006,NSW001,2024-12-12 14:54:00,2024-12-12 15:26:39,207.91,8.07,177.73
CYC006866,TRK011,EXC002,QLD001,2024-05-14 21:29:00,2024-05-14 22:10:38,312.52,7.23,168.5
CYC006867,TRK015,EXC004,QLD001,2024-08-21 23:40:00,2024-08-22 00:10:07,373.15,4.62,86.16
CYC006868,TRK008,EXC004,WA001,2024-09-03 05:02:00,2024-09-03 05:58:00,244.35,3.4,87.92
CYC006869,TRK015,EXC002,WA001,2024-12-19 06:18:00,2024-12-19 06:46:34,349.91,7.76,195.4
CYC006870,TRK001,EXC002,WA001,2024-10-14 18:10:00,2024-10-14 18:39:16,335.7,4.06,121.82
CYC006871,TRK012,EXC004,QLD001,2024-09-19 07:57:00,2024-09-19 08:25:46,373.67,5.04,158.61
CYC006872,TRK015,EXC004,QLD001,2024-07-11 09:00:00,2024-07-11 09:37:30,340.05,5.35,229.67
CYC006873,TRK002,EXC001,NSW001,2024-07-05 02:48:00,2024-07-05 03:12:03,374.77,8.4km,108.48
CYC006874,TRK005,EXC003,QLD001,2024-12-28 03:17:00,2024-12-28 04:11:53,201.47,2.32,146.7
CYC006875,TRK009,EXC005,WA001,2024-07-30 21:31:00,2024-07-30 21:54:26,324.2,6.0,240.55
CYC006876,TRK010,EXC004,NSW001,2024-05-17 17:49:00,2024-05-17 18:22:00,258.58,4.1km,102.98
CYC006877,TRK005,EXC003,NSW001,2024-12-24 08:26:00,2024-12-24 08:57:12,381.86,3.9km,192.52
CYC006878,TRK004,EXC004,NSW001,2024-05-24 05:34:00,2024-05-24 06:15:06,257.01,5.28,249.08
CYC006879,TRK007,EXC001,WA001,2024-12-11 07:40:00,2024-12-11 08:36:44,260.67,1.77,248.87
CYC006880,TRK011,EXC003,NSW001,2024-10-03 08:23:00,2024-10-03 08:58:58,316.02,6.45,185.68
CYC006881,TRK011,EXC002,NSW001,2024-09-24 02:35:00,2024-09-24 02:56:37,204.33,7.33,220.43
CYC006882,TRK001,EXC004,WA001,2024-12-05 21:53:00,2024-12-05 22:47:26,373.31,7.2km,87.85
CYC006883,TRK006,EXC001,QLD001,2024-03-22 16:03:00,2024-03-22 16:49:52,335.06,4.96,193.53
CYC006884,TRK001,EXC004,QLD001,2024-07-02 13:17:00,2024-07-02 13:39:19,251.63,5.69,135.08
CYC006885,TRK003,EXC004,WA001,2024-01-14 16:18:00,2024-01-14 17:08:43,217.63,4.46,89.22
CYC006886,TRK013,EXC003,NSW001,2024-04-18 08:18:00,2024-04-18 09:01:51,347.13,7.34,248.88
CYC006887,TRK012,EXC006,QLD001,2024-07-29 01:37:00,2024-07-29 02:01:32,245.49,3.57,121.98
CYC006888,TRK009,EXC004,QLD001,2024-05-01 23:01:00,2024-05-01 23:22:48,281.67,2.0km,143.01
CYC006889,TRK002,EXC002,NSW001,2024-05-03 15:56:00,2024-05-03 16:31:50,366.35,6.89,124.61
CYC006890,TRK006,EXC006,QLD001,2024-01-26 20:29:00,2024-01-26 21:28:10,236.34,6.7,156.47
CYC006891,TRK007,EXC002,NSW001,2024-01-19 21:46:00,2024-01-19 22:32:47,293.35,7.7km,172.67
CYC006892,TRK015,EXC002,WA001,2024-03-24 02:49:00,2024-03-24 03:14:25,209.09,3.61,227.11
CYC006893,TRK001,EXC006,QLD001,2024-12-12 19:50:00,2024-12-12 20:36:07,349.99,3.24,191.44
CYC006894,TRK013,EXC001,QLD001,2024-10-31 07:16:00,2024-10-31 08:11:37,213.4,6.31,224.9
CYC006895,TRK012,EXC002,QLD001,2024-07-07 18:43:00,2024-07-07 19:33:19,226.78,3.8km,217.14
CYC006896,TRK006,EXC001,QLD001,2024-04-14 18:21:00,2024-04-14 19:15:18,261.92,5.33,202.21
CYC006897,TRK009,EXC004,QLD001,2024-01-19 18:25:00,2024-01-19 19:04:20,375.54,8.3km,100.53
CYC006898,TRK007,EXC006,WA001,2024-09-20 02:43:00,,239.19,6.17,123.69
CYC006899,TRK013,EXC006,NSW001,2024-01-30 12:40:00,2024-01-30 13:05:38,210.48,2.35,107.67
CYC006900,TRK010,EXC002,WA001,2024-04-21 21:47:00,2024-04-21 22:32:07,270.4,2.47,190.75
CYC006901,TRK009,EXC005,QLD001,2024-03-30 03:32:00,2024-03-30 04:17:18,395.3,4.89,143.26
CYC006902,TRK001,EXC006,QLD001,2024-10-09 12:33:00,2024-10-09 13:08:09,212.52,8.0km,225.45
CYC006903,TRK008,EXC001,NSW001,2024-08-07 04:42:00,2024-08-07 05:37:28,332.91,2.8,153.74
CYC006904,TRK004,EXC005,NSW001,2024-09-02 14:22:00,2024-09-02 14:54:05,210.13,2.66,143.61
CYC006905,TRK010,EXC006,NSW001,2024-10-16 09:20:00,2024-10-16 09:49:27,233.03,4.18,112.84
CYC006906,TRK001,EXC006,NSW001,2024-07-30 08:07:00,2024-07-30 09:02:16,368.74,7.42,192.9
CYC006907,TRK004,EXC004,QLD001,2024-05-21 22:32:00,2024-05-21 23:05:26,300.98,7.13,-146.09
CYC006908,TRK013,EXC006,NSW001,2024-03-21 08:17:00,2024-03-21 08:57:45,326.96,7.4km,148.25
CYC006909,TRK003,EXC006,NSW001,2024-08-22 22:58:00,2024-08-22 23:24:16,329.37,3.37,85.21
CYC006910,TRK012,EXC005,WA001,2024-07-05 04:16:00,2024-07-05 04:59:50,316.92,1.95,117.6
CYC006911,TRK004,EXC002,NSW001,2024-01-22 22:47:00,2024-01-22 23:30:07,310.03,2.53,245.91
CYC006912,TRK013,EXC004,WA001,2024-12-08 00:15:00,2024-12-08 00:38:38,354.67,5.57,138.69
CYC006913,TRK008,EXC006,QLD001,2024-10-29 17:49:00,2024-10-29 18:18:31,275.66,5.82,95.26
CYC006914,TRK011,EXC001,WA001,2024-02-13 17:07:00,2024-02-13 17:31:19,341.04,5.04,149.86
CYC006915,TRK011,EXC003,NSW001,2024-01-09 01:00:00,,381.29,5.6,219.92
CYC006916,TRK011,EXC002,QLD001,2024-01-24 03:27:00,2024-01-24 04:22:27,261.06,3.03,206.38
CYC006917,TRK008,EXC001,QLD001,2024-10-14 11:15:00,2024-10-14 11:51:54,224.13,4.5,176.66
CYC006918,TRK004,EXC003,QLD001,2024-12-15 09:05:00,2024-12-15 09:29:07,382.63,6.81,-94.62
CYC006919,TRK007,EXC001,QLD001,2024-12-28 21:41:00,2024-12-28 22:13:10,243.12,3.48,190.94
CYC006920,TRK014,EXC004,QLD001,2024-05-02 07:30:00,2024-05-02 08:07:48,306.23,2.0km,229.16
CYC006921,TRK015,EXC003,WA001,2024-09-26 20:41:00,2024-09-26 21:37:48,261.06,3.2,114.86
CYC006922,TRK014,EXC006,WA001,2024-06-29 13:44:00,2024-06-29 14:31:49,339.76,2.4km,112.65
CYC006923,TRK006,EXC001,QLD001,2024-05-25 22:53:00,2024-05-25 23:14:28,322.93,6.4km,220.57
CYC006924,TRK014,EXC003,NSW001,2024-01-05 04:17:00,2024-01-05 04:42:10,217.68,7.1km,146.59
CYC006925,TRK006,EXC004,QLD001,2024-08-12 23:16:00,2024-08-12 23:56:27,367.47,5.4km,227.48
CYC006926,TRK013,EXC002,QLD001,2024-08-09 12:12:00,2024-08-09 13:06:44,393.9,1.59,100.14
CYC006927,TRK003,EXC003,WA001,2024-03-21 16:09:00,2024-03-21 16:47:14,330.09,5.4km,166.47
CYC006928,TRK012,EXC003,QLD001,2024-08-12 06:09:00,2024-08-12 06:33:55,298.78,7.81,152.89
CYC006929,TRK015,EXC003,WA001,2024-04-19 06:54:00,2024-04-19 07:26:44,206.47,3.34,141.39
CYC006930,TRK008,EXC006,QLD001,2024-07-21 10:38:00,2024-07-21 11:22:44,206.44,6.5km,143.31
CYC006931,TRK004,EXC002,NSW001,2024-06-17 18:23:00,2024-06-17 18:43:15,211.86,5.46,161.51
CYC006932,TRK011,EXC002,NSW001,2024-11-22 15:09:00,,340.44,4.56,150.36
CYC006933,TRK014,EXC004,QLD001,2024-04-05 15:14:00,2024-04-05 15:55:18,369.32,3.1km,205.81
CYC006934,TRK008,EXC001,NSW001,2024-11-13 12:30:00,2024-11-13 13:12:59,218.39,4.57,168.73
CYC006935,TRK003,EXC003,QLD001,2024-01-22 21:52:00,2024-01-22 22:35:53,324.71,4.8,155.42
CYC006936,TRK015,EXC005,NSW001,2024-11-27 07:14:00,2024-11-27 07:54:21,385.83,3.06,233.93
CYC006937,TRK008,EXC004,NSW001,2024-08-26 00:31:00,2024-08-26 01:15:05,332.40,1.7km,146.23
CYC006938,TRK006,EXC006,QLD001,2024-05-21 06:44:00,2024-05-21 07:39:08,278.29,5.6,99.28
CYC006939,TRK001,EXC005,QLD001,2024-08-07 14:29:00,2024-08-07 14:49:11,398.64,5.79,221.79
CYC006940,TRK011,EXC004,WA001,2024-02-02 23:58:00,2024-02-03 00:44:14,347.1,6.15,232.66
CYC006941,TRK011,EXC004,NSW001,2024-02-11 22:31:00,2024-02-11 23:04:03,384.35,3.6km,166.04
CYC006942,TRK002,EXC005,NSW001,2024-01-30 18:19:00,,297.6,2.4km,168.46
CYC006943,TRK011,EXC004,WA001,2024-02-02 18:27:00,2024-02-02 18:52:21,359.59,4.69,169.4
CYC006944,TRK003,EXC006,WA001,2024-02-16 10:48:00,2024-02-16 11:40:08,393.77,2.53,90.21
CYC006945,TRK012,EXC004,NSW001,2024-08-10 05:51:00,,209.39,6.1,106.96
CYC006946,TRK008,EXC002,NSW001,2024-07-21 15:14:00,2024-07-21 16:11:26,291.74,6.0km,123.35
CYC006947,TRK008,EXC006,WA001,2024-09-06 19:46:00,2024-09-06 20:17:26,347.65,8.42,207.64
CYC006948,TRK010,EXC006,WA001,2024-01-17 08:13:00,2024-01-17 08:46:57,330.44,3.53,90.53
CYC006949,TRK010,EXC005,QLD001,2024-09-30 02:03:00,2024-09-30 02:41:56,322.09,7.1km,-190.1
CYC006950,TRK014,EXC003,QLD001,2024-01-02 19:49:00,2024-01-02 20:34:21,304.7,2.76,91.77
CYC006951,TRK008,EXC005,QLD001,2024-02-06 06:25:00,2024-02-06 07:22:39,310.75,7.01,149.06
CYC006952,TRK007,EXC004,WA001,2024-07-16 00:22:00,2024-07-16 01:11:24,391.25,2.2km,212.6
CYC006953,TRK012,EXC002,NSW001,2024-09-21 06:14:00,2024-09-21 06:53:01,244.01,5.49,104.61
CYC006954,TRK006,EXC006,QLD001,2024-02-17 04:01:00,2024-02-17 04:27:23,270.13,4.6km,211.65
CYC006955,TRK004,EXC006,QLD001,2024-07-26 07:03:00,2024-07-26 07:42:54,372.11,7.9km,185.84
CYC006956,TRK014,EXC006,WA001,2024-11-29 15:55:00,,255.7,5.17,117.46
CYC006957,TRK001,EXC006,NSW001,2024-02-25 21:38:00,2024-02-25 22:16:43,382.6,3.14,161.0
CYC006958,TRK012,EXC001,QLD001,2024-07-11 01:55:00,2024-07-11 02:38:45,373.79,8.11,119.04
CYC006959,TRK003,EXC005,WA001,2024-02-17 15:23:00,2024-02-17 16:21:17,258.2,2.15,86.78
CYC006960,TRK015,EXC006,NSW001,2024-06-23 17:46:00,2024-06-23 18:31:47,265.75,5.08,203.52
CYC006961,TRK007,EXC005,WA001,2024-05-22 02:15:00,2024-05-22 02:46:44,206.17,6.31,-88.93
CYC006962,TRK010,EXC006,NSW001,2024-06-03 09:54:00,2024-06-03 10:43:52,238.06,7.16,-184.49
CYC006963,TRK004,EXC002,NSW001,2024-07-18 12:52:00,2024-07-18 13:47:28,361.53,3.55,83.34
CYC006964,TRK010,EXC002,WA001,2024-08-03 12:41:00,2024-08-03 13:04:08,231.41,3.24,223.18
CYC006965,TRK002,EXC002,WA001,2024-09-17 04:37:00,2024-09-17 05:34:56,352.3,3.98,166.27
CYC006966,TRK008,EXC005,WA001,2024-09-02 16:55:00,2024-09-02 17:34:57,210.41,4.25,170.92
CYC006967,TRK001,EXC006,NSW001,2024-05-27 03:46:00,2024-05-27 04:43:24,356.28,4.43,146.06
CYC006968,TRK005,EXC006,QLD001,2024-01-06 12:21:00,2024-01-06 13:02:47,377.19,4.26,94.87
CYC006969,TRK009,EXC005,WA001,2024-10-19 07:49:00,2024-10-19 08:35:59,360.3,4.98,214.55
CYC006970,TRK006,EXC004,QLD001,2024-07-02 02:26:00,2024-07-02 02:48:37,367.83,4.29,102.43
CYC006971,TRK013,EXC006,QLD001,2024-03-20 11:05:00,2024-03-20 11:48:17,295.99,2.44,235.91
CYC006972,TRK015,EXC004,WA001,2024-08-09 23:51:00,2024-08-10 00:16:27,263.46,6.8km,-197.36
CYC006973,TRK012,EXC002,WA001,2024-07-20 04:23:00,2024-07-20 05:16:09,251.55,5.1km,141.59
CYC006974,TRK015,EXC004,QLD001,2024-04-15 21:02:00,2024-04-15 21:33:14,355.28,3.99,193.49
CYC006975,TRK003,EXC004,QLD001,2024-03-11 13:26:00,2024-03-11 13:54:36,371.52,3.9km,105.49
CYC006976,TRK008,EXC004,NSW001,2024-05-25 05:32:00,2024-05-25 06:22:43,357.62,3.16,140.7
CYC006977,TRK002,EXC001,WA001,2024-10-01 21:13:00,2024-10-01 21:51:22,336.22,1.75,98.1
CYC006978,TRK002,EXC005,QLD001,2024-10-26 23:41:00,2024-10-27 00:39:21,247.24,6.2km,242.92
CYC006979,TRK003,EXC001,NSW001,2024-07-16 23:38:00,2024-07-17 00:29:13,357.27,8.5,144.98
CYC006980,TRK013,EXC004,WA001,2024-06-26 21:24:00,2024-06-26 22:11:30,303.65,5.75,81.61
CYC006981,TRK008,EXC005,QLD001,2024-12-06 09:35:00,2024-12-06 09:59:46,266.06,7.51,136.97
CYC006982,TRK005,EXC004,WA001,2024-08-15 14:40:00,2024-08-15 15:15:00,236.43,5.37,116.84
CYC006983,TRK001,EXC002,QLD001,2024-10-13 03:50:00,2024-10-13 04:19:03,359.43,2.9km,99.54
CYC006984,TRK008,EXC006,QLD001,2024-10-21 23:54:00,2024-10-22 00:23:14,396.58,6.03,189.22
CYC006985,TRK005,EXC001,WA001,2024-06-25 04:08:00,2024-06-25 04:52:28,249.2,4.7km,138.76
CYC006986,TRK014,EXC003,WA001,2024-08-09 05:55:00,2024-08-09 06:20:18,365.13,6.8,132.84
CYC006987,TRK010,EXC004,WA001,2024-07-11 20:04:00,2024-07-11 20:51:18,349.18,5.07,222.15
CYC006988,TRK009,EXC006,NSW001,2024-12-12 00:46:00,2024-12-12 01:43:37,262.32,6.45,80.54
CYC006989,TRK008,EXC004,NSW001,2024-02-03 06:23:00,2024-02-03 07:03:18,232.79,5.57,183.36
CYC006990,TRK009,EXC005,NSW001,2024-05-14 11:34:00,2024-05-14 12:14:30,284.69,1.81,84.43
CYC006991,TRK009,EXC004,QLD001,2024-02-12 15:47:00,2024-02-12 16:18:37,328.4,8.3km,110.11
CYC006992,TRK009,EXC001,NSW001,2024-05-26 03:27:00,2024-05-26 04:06:49,328.01,4.92,217.18
CYC006993,TRK008,EXC005,QLD001,2024-07-08 07:55:00,2024-07-08 08:31:45,371.59,4.88,219.67
CYC006994,TRK007,EXC001,NSW001,2024-11-13 16:28:00,2024-11-13 17:00:15,285.47,7.1km,199.6
CYC006995,TRK005,EXC005,QLD001,2024-12-30 18:01:00,2024-12-30 18:32:12,352.78,2.82,137.24
CYC006996,TRK006,EXC006,WA001,2024-02-15 17:14:00,2024-02-15 17:47:52,271.6,6.74,126.7
CYC006997,TRK005,EXC001,WA001,2024-12-23 10:43:00,2024-12-23 11:31:13,273.14,6.9km,224.46
CYC006998,TRK006,EXC004,WA001,2024-03-25 21:03:00,2024-03-25 21:41:35,296.39,8.4km,139.97
CYC006999,TRK009,EXC002,WA001,2024-01-04 08:45:00,2024-01-04 09:34:06,360.0,4.09,105.51
CYC007000,TRK013,EXC004,NSW001,2024-02-12 22:48:00,2024-02-12 23:27:44,310.23,5.95,134.87
CYC007001,TRK002,EXC001,NSW001,2024-05-18 01:26:00,2024-05-18 01:52:31,288.02,6.4km,108.23
CYC007002,TRK010,EXC005,NSW001,2024-10-06 05:57:00,2024-10-06 06:32:59,242.78,3.53,157.75
CYC007003,TRK013,EXC003,NSW001,2024-02-08 17:19:00,2024-02-08 18:09:18,293.82,6.53,168.04
CYC007004,TRK012,EXC002,NSW001,2024-11-26 11:21:00,2024-11-26 12:02:02,223.58,7.91,138.64
CYC007005,TRK002,EXC001,WA001,2024-08-20 10:43:00,2024-08-20 11:06:16,226.99,5.98,109.34
CYC007006,TRK014,EXC002,QLD001,2024-02-19 05:02:00,2024-02-19 05:31:33,331.98,3.56,85.6
CYC007007,TRK007,EXC006,QLD001,2024-05-19 19:42:00,2024-05-19 20:05:29,212.49,7.37,237.74
CYC007008,TRK014,EXC002,WA001,2024-06-22 04:49:00,2024-06-22 05:19:20,215.53,6.8km,217.78
CYC007009,TRK001,EXC001,NSW001,2024-07-02 06:51:00,2024-07-02 07:16:45,252.84,2.61,194.93
CYC007010,TRK014,EXC006,WA001,2024-07-23 14:36:00,2024-07-23 15:34:44,278.57,2.28,183.37
CYC007011,TRK001,EXC004,QLD001,2024-06-17 03:44:00,2024-06-17 04:13:46,286.92,7.83,132.05
CYC007012,TRK006,EXC006,QLD001,2024-08-08 03:00:00,2024-08-08 03:44:36,274.72,8.18,133.29
CYC007013,TRK006,EXC002,NSW001,2024-12-14 06:28:00,2024-12-14 07:27:27,237.59,5.54,117.0
CYC007014,TRK006,EXC001,WA001,2024-09-14 09:57:00,2024-09-14 10:53:01,234.27,7.4,214.4
CYC007015,TRK002,EXC003,QLD001,2024-09-16 10:39:00,2024-09-16 11:05:24,303.26,5.66,103.48
CYC007016,TRK014,EXC005,QLD001,2024-06-07 11:57:00,2024-06-07 12:41:42,330.15,4.89,239.82
CYC007017,TRK015,EXC003,QLD001,2024-02-06 19:25:00,,355.17,6.77,136.22
CYC007018,TRK015,EXC003,WA001,2024-07-18 00:57:00,2024-07-18 01:39:12,312.66,3.46,174.82
CYC007019,TRK015,EXC002,NSW001,2024-06-09 22:15:00,2024-06-09 22:43:36,299.43,4.0km,187.52
CYC007020,TRK012,EXC002,WA001,2024-01-16 14:32:00,,397.30,1.72,206.87
CYC007021,TRK006,EXC005,NSW001,2024-09-22 14:34:00,2024-09-22 15:08:37,383.89,7.2km,129.48
CYC007022,TRK005,EXC004,QLD001,2024-10-24 15:29:00,2024-10-24 16:11:39,210.75,2.56,212.21
CYC007023,TRK013,EXC001,NSW001,2024-04-24 05:00:00,2024-04-24 05:53:45,299.96,3.54,216.3
