work_order_id,equipment_id,site_id,open_time,close_time,failure_type,parts_cost_aud,labor_hours,priority
WO02591,EXC005,QLD001,2024-12-20 06:00:00,2024-12-21 16:06:53,Electrical Fault,47911.89,34.54,HIGH
WO02592,CRU003,WA001,2024-03-09 01:00:00,2024-03-09 10:33:02,Tire Damage,42000.08,7.57,high
WO02593,CRU001,QLD001,2024-04-08 10:00:00,2024-04-09 02:52:43,Hydraulic Leak,11480.51,10.06,MEDIUM
WO02594,EXC002,NSW001,2024-03-23 15:00:00,2024-03-24 23:37:05,BEARING FAILURE,16667.16,40.63,MEDIUM
WO02595,EXC006,QLD001,2024-12-01 00:00:00,2024-12-01 08:38:03,brake system,"$3,932.88",4.59,HIGH
WO02596,TRK012,NSW001,2024-03-22 12:00:00,2024-03-22 17:41:54,COOLANT SYSTEM,"$196,790.00",7.35,MEDIUM
WO02597,CRU002,NSW001,2024-04-27 05:00:00,2024-04-28 23:50:40,Electrical Fault,44756.44,33.51,high
WO02598,TRK013,WA001,2024-01-18 21:00:00,2024-01-20 00:48:33,coolant system,4761.38,39.86,Medium
WO02599,CRU003,WA001,2024-01-25 05:00:00,2024-01-26 03:14:50,Hydraulic Leak,34227.83,17.78,HIGH
WO02600,TRK010,WA001,2024-08-08 19:00:00,2024-08-09 03:09:44,Bearing Failure,45621.61,6.02,LOW
WO02601,TRK003,NSW001,2024-11-30 05:00:00,2024-12-01 21:11:40,HYDRAULIC LEAK,34960.92,58.84,HIGH
WO02602,TRK002,QLD001,2024-08-06 13:00:00,2024-08-07 23:41:42,Electrical Fault,"$15,694.93",28.54,HIGH
WO02603,TRK012,QLD001,2024-12-13 18:00:00,2024-12-13 23:41:58,Bearing Failure,"$154,534.00",8.06,HIGH
WO02604,TRK007,NSW001,2024-08-23 14:00:00,2024-08-25 07:33:50,Transmission Issue,"$11,185.33",32.1,high
WO02605,TRK014,NSW001,2024-12-15 20:00:00,,Tire Damage,49192.00,11.46,MEDIUM
WO02606,CNV002,QLD001,2024-10-10 07:00:00,2024-10-11 21:23:01,Hydraulic Leak,"$45,581.98",44.12,high
WO02607,CRU001,NSW001,2024-01-22 22:00:00,2024-01-24 00:33:27,Belt Replacement,12246.56,30.98,Medium
WO02608,CNV001,WA001,2024-04-16 19:00:00,2024-04-17 10:04:51,Transmission Issue,10309.74,12.82,Medium
WO02609,TRK008,NSW001,2024-03-25 22:00:00,2024-03-26 01:40:08,Brake System,10471.53,4.07,high
WO02610,TRK008,NSW001,2024-01-20 18:00:00,2024-01-22 08:14:58,Bearing Failure,16950.20,56.0,MEDIUM
WO02611,TRK010,WA001,2024-08-16 02:00:00,,Brake System,46072.89,15.93,Medium
WO02612,TRK006,WA001,2024-04-28 05:00:00,2024-04-29 10:28:17,Hydraulic Leak,43715.16,14.79,HIGH
WO02613,CRU003,QLD001,2024-12-03 12:00:00,2024-12-03 16:01:07,HYDRAULIC LEAK,34334.98,5.43,high
WO02614,TRK006,NSW001,2024-07-30 21:00:00,2024-07-31 09:29:00,brake system,11765.18,16.68,high
WO02615,TRK009,NSW001,2024-11-11 03:00:00,,Coolant System,42944.47,61.15,MEDIUM
WO02616,EXC003,WA001,2024-03-10 09:00:00,2024-03-11 16:52:17,Sensor Malfunction,40806.33,18.55,high
WO02617,TRK014,NSW001,2024-05-17 21:00:00,2024-05-18 05:50:10,engine failure,41243.70,8.01,LOW
WO02618,EXC003,QLD001,2024-02-29 06:00:00,2024-03-01 23:26:32,transmission issue,23173.20,29.41,Medium
WO02619,TRK001,WA001,2024-11-23 07:00:00,2024-11-25 05:48:23,Transmission Issue,"$29,267.75",58.4,Medium
WO02620,TRK007,NSW001,2024-01-01 08:00:00,2024-01-03 05:28:34,sensor malfunction,25849.71,32.07,Medium
WO02621,TRK010,NSW001,2024-08-06 17:00:00,2024-08-08 07:55:58,Electrical Fault,"$10,253.06",45.33,LOW
WO02622,TRK004,WA001,2024-06-10 06:00:00,2024-06-11 00:20:46,electrical fault,917.78,10.93,high
WO02623,TRK011,NSW001,2024-09-18 16:00:00,2024-09-20 13:59:40,Belt Replacement,6358.31,60.03,Medium
WO02624,TRK013,QLD001,2024-04-03 11:00:00,2024-04-04 02:51:16,Transmission Issue,4987.50,23.03,LOW
WO02625,CNV001,NSW001,2024-05-07 16:00:00,,Engine Failure,19477.23,1.41,high
WO02626,TRK009,QLD001,2024-05-04 14:00:00,2024-05-05 18:36:51,Electrical Fault,7484.81,34.16,MEDIUM
WO02627,TRK007,QLD001,2024-09-24 01:00:00,2024-09-25 23:12:30,Tire Damage,26444.66,56.15,MEDIUM
WO02628,TRK006,NSW001,2024-03-19 18:00:00,2024-03-21 15:19:33,Bearing Failure,39437.09,25.5,Medium
WO02629,TRK001,QLD001,2024-05-12 00:00:00,2024-05-13 21:21:32,coolant system,"$152,177.00",39.39,high
WO02630,CRU003,QLD001,2024-07-01 03:00:00,2024-07-01 15:35:47,Coolant System,38925.67,17.89,high
WO02631,TRK013,WA001,2024-01-12 07:00:00,2024-01-13 03:22:23,hydraulic leak,"$31,358.42",27.4,high
WO02632,TRK009,QLD001,2024-08-14 01:00:00,2024-08-15 22:28:57,belt replacement,"$29,452.76",67.73,MEDIUM
WO02633,CNV002,WA001,2024-04-25 03:00:00,2024-04-26 05:04:48,Brake System,"$16,740.70",35.34,high
WO02634,TRK007,NSW001,2024-07-25 04:00:00,2024-07-25 22:16:17,Sensor Malfunction,45323.24,26.75,high
WO02635,CRU002,NSW001,2024-10-25 07:00:00,2024-10-26 17:54:47,Sensor Malfunction,"$120,610.00",48.56,high
WO02636,TRK013,NSW001,2024-03-08 19:00:00,2024-03-09 20:44:34,tire damage,29573.18,27.14,MEDIUM
WO02637,EXC001,WA001,2024-12-04 19:00:00,,engine failure,6408.65,13.7,HIGH
WO02638,TRK011,WA001,2024-05-13 22:00:00,,tire damage,36864.22,16.35,LOW
WO02639,TRK012,NSW001,2024-06-07 05:00:00,2024-06-07 08:51:42,engine failure,38954.26,3.7,high
WO02640,EXC002,WA001,2024-08-08 21:00:00,2024-08-10 06:53:21,Transmission Issue,31451.92,46.2,Medium
WO02641,TRK003,WA001,2024-11-20 22:00:00,2024-11-21 05:44:20,Bearing Failure,31335.80,9.2,MEDIUM
WO02642,CNV002,QLD001,2024-01-14 12:00:00,2024-01-14 22:47:20,Coolant System,44948.43,8.63,MEDIUM
WO02643,TRK009,NSW001,2024-08-04 18:00:00,2024-08-04 21:38:22,hydraulic leak,"$120,471.00",2.22,HIGH
WO02644,EXC004,WA001,2024-04-28 21:00:00,2024-04-29 13:03:54,transmission issue,"$8,047.03",11.23,Medium
WO02645,TRK007,NSW001,2024-06-09 11:00:00,2024-06-10 06:34:50,bearing failure,43123.22,28.9,high
WO02646,TRK015,QLD001,2024-10-07 18:00:00,2024-10-09 12:59:53,Transmission Issue,"$7,619.33",37.82,LOW
WO02647,TRK011,WA001,2024-10-25 09:00:00,2024-10-26 08:51:57,Belt Replacement,10127.87,16.11,Medium
WO02648,TRK006,NSW001,2024-01-03 03:00:00,2024-01-04 13:33:41,brake system,14616.42,43.41,Medium
WO02649,TRK002,WA001,2024-08-12 11:00:00,2024-08-13 10:01:23,BEARING FAILURE,"$194,220.00",23.36,HIGH
WO02650,TRK005,NSW001,2024-01-13 11:00:00,2024-01-14 15:23:58,Belt Replacement,9889.76,23.58,MEDIUM
WO02651,TRK009,WA001,2024-07-19 14:00:00,,Sensor Malfunction,17580.46,40.21,Medium
WO02652,TRK003,QLD001,2024-02-05 18:00:00,2024-02-06 17:07:18,Electrical Fault,"$48,042.34",26.88,Medium
WO02653,TRK006,NSW001,2024-10-22 17:00:00,2024-10-23 16:19:17,Coolant System,"$131,622.00",28.14,high
WO02654,TRK002,WA001,2024-04-04 14:00:00,2024-04-06 12:33:23,TRANSMISSION ISSUE,10207.68,64.22,high
WO02655,TRK013,WA001,2024-08-07 05:00:00,2024-08-07 20:03:34,Electrical Fault,8856.45,9.75,MEDIUM
WO02656,CRU002,WA001,2024-03-06 10:00:00,2024-03-07 00:32:43,Brake System,22357.38,14.2,high
WO02657,TRK013,NSW001,2024-10-17 21:00:00,2024-10-19 01:27:51,engine failure,47076.99,19.98,high
WO02658,TRK013,NSW001,2024-12-12 01:00:00,2024-12-12 13:36:33,bearing failure,"$18,952.48",11.23,HIGH
WO02659,EXC005,WA001,2024-05-08 22:00:00,2024-05-09 16:52:11,Electrical Fault,"$11,279.86",13.41,LOW
WO02660,CRU002,QLD001,2024-06-08 14:00:00,2024-06-09 04:59:02,Transmission Issue,44224.55,8.82,high
WO02661,TRK001,WA001,2024-09-27 03:00:00,2024-09-27 06:54:59,Tire Damage,41028.17,4.22,MEDIUM
WO02662,EXC004,WA001,2024-10-05 01:00:00,2024-10-05 03:19:32,Transmission Issue,31548.85,1.82,Medium
WO02663,TRK009,NSW001,2024-04-09 12:00:00,2024-04-11 04:37:15,Sensor Malfunction,$656.95,44.8,HIGH
WO02664,TRK004,QLD001,2024-10-20 08:00:00,,Brake System,10529.61,51.84,HIGH
WO02665,TRK009,NSW001,2024-05-19 15:00:00,2024-05-20 15:38:11,coolant system,"$42,206.79",30.69,Medium
WO02666,EXC003,WA001,2024-08-19 01:00:00,2024-08-19 12:42:30,sensor malfunction,9449.86,8.7,LOW
WO02667,TRK011,QLD001,2024-05-25 10:00:00,2024-05-25 21:54:56,ENGINE FAILURE,43323.55,13.37,Medium
WO02668,CNV003,NSW001,2024-08-10 06:00:00,2024-08-11 07:13:12,Electrical Fault,"$166,979.00",31.89,LOW
WO02669,EXC003,QLD001,2024-10-26 20:00:00,2024-10-27 03:58:58,Belt Replacement,23024.95,11.59,high
WO02670,CNV003,QLD001,2024-03-25 03:00:00,2024-03-26 10:59:40,Hydraulic Leak,45296.82,45.44,HIGH
WO02671,TRK011,NSW001,2024-04-28 13:00:00,2024-04-29 17:13:34,Brake System,15826.67,36.95,LOW
WO02672,TRK009,QLD001,2024-04-08 19:00:00,2024-04-09 11:42:34,Sensor Malfunction,14511.72,16.77,Medium
WO02673,TRK002,NSW001,2024-12-08 17:00:00,2024-12-09 00:32:32,coolant system,41491.53,7.23,MEDIUM
WO02674,CNV003,QLD001,2024-03-10 03:00:00,2024-03-10 22:55:51,Bearing Failure,"$33,097.34",26.38,HIGH
WO02675,TRK015,NSW001,2024-09-23 13:00:00,2024-09-23 17:26:17,Electrical Fault,"$17,550.91",2.92,MEDIUM
WO02676,CNV001,QLD001,2024-05-09 19:00:00,2024-05-11 09:11:24,Electrical Fault,"$25,949.10",44.16,MEDIUM
WO02677,TRK010,NSW001,2024-12-08 12:00:00,2024-12-09 01:48:58,coolant system,7869.72,7.71,LOW
WO02678,CNV003,QLD001,2024-06-29 02:00:00,2024-07-01 01:11:00,Tire Damage,"$43,469.30",54.92,Medium
WO02679,TRK014,WA001,2024-08-18 15:00:00,2024-08-19 17:34:01,Coolant System,"$42,916.93",17.42,HIGH
WO02680,EXC006,WA001,2024-03-13 19:00:00,2024-03-15 06:32:09,sensor malfunction,"$31,784.22",33.0,high
WO02681,TRK012,NSW001,2024-05-12 10:00:00,2024-05-12 13:48:38,engine failure,44308.40,5.62,LOW
WO02682,TRK006,NSW001,2024-11-21 14:00:00,2024-11-23 01:46:10,Sensor Malfunction,23918.05,19.9,LOW
WO02683,TRK011,NSW001,2024-05-14 03:00:00,2024-05-14 06:26:57,tire damage,42598.40,2.13,MEDIUM
WO02684,TRK007,QLD001,2024-08-22 19:00:00,2024-08-24 05:46:22,Hydraulic Leak,"$119,258.00",19.3,LOW
WO02685,CNV003,NSW001,2024-05-26 15:00:00,2024-05-27 21:15:33,Engine Failure,13188.37,32.26,MEDIUM
WO02686,EXC002,WA001,2024-01-25 11:00:00,2024-01-27 03:50:46,electrical fault,3953.14,39.81,high
WO02687,TRK014,QLD001,2024-10-05 13:00:00,2024-10-05 16:43:01,Belt Replacement,48294.02,5.14,MEDIUM
WO02688,TRK010,QLD001,2024-06-01 16:00:00,2024-06-02 04:45:25,HYDRAULIC LEAK,12098.24,15.7,Medium
WO02689,EXC001,QLD001,2024-10-20 19:00:00,,Bearing Failure,"$43,047.21",20.71,MEDIUM
WO02690,TRK001,QLD001,2024-07-19 03:00:00,2024-07-20 15:00:28,coolant system,32133.85,24.68,Medium
WO02691,TRK007,NSW001,2024-01-19 09:00:00,2024-01-19 16:56:00,Hydraulic Leak,46399.76,11.51,Medium
WO02692,CRU001,WA001,2024-07-30 08:00:00,2024-07-31 19:51:27,bearing failure,"$1,656.47",22.23,high
WO02693,TRK002,NSW001,2024-03-17 04:00:00,2024-03-17 20:25:04,Brake System,21241.93,22.73,MEDIUM
WO02694,CNV002,NSW001,2024-06-01 14:00:00,2024-06-02 10:01:39,coolant system,"$21,511.95",16.79,LOW
WO02695,EXC002,NSW001,2024-04-24 14:00:00,2024-04-26 00:06:05,sensor malfunction,12810.31,49.98,Medium
WO02696,CNV003,NSW001,2024-06-28 06:00:00,2024-06-28 14:36:18,Brake System,20872.28,4.37,MEDIUM
WO02697,CNV001,QLD001,2024-02-14 01:00:00,2024-02-15 07:15:50,SENSOR MALFUNCTION,27165.66,45.32,LOW
WO02698,TRK010,QLD001,2024-10-07 09:00:00,2024-10-09 02:07:24,engine failure,26059.91,56.71,MEDIUM
WO02699,EXC006,NSW001,2024-10-23 12:00:00,2024-10-24 09:31:26,hydraulic leak,36685.33,28.04,MEDIUM
WO02700,CNV002,QLD001,2024-08-18 04:00:00,2024-08-20 03:07:00,Sensor Malfunction,"$23,318.79",23.91,high
WO02701,CNV001,NSW001,2024-11-05 18:00:00,2024-11-07 00:59:18,Engine Failure,"$3,579.79",30.46,MEDIUM
WO02702,EXC001,QLD001,2024-10-11 15:00:00,2024-10-13 02:46:25,Coolant System,48546.16,30.23,MEDIUM
WO02703,TRK002,WA001,2024-09-08 10:00:00,2024-09-10 02:41:04,Transmission Issue,29509.18,50.13,LOW
WO02704,EXC001,WA001,2024-07-14 22:00:00,2024-07-15 00:58:59,bearing failure,"$34,176.32",1.93,Medium
WO02705,EXC001,WA001,2024-04-22 01:00:00,2024-04-23 12:52:41,engine failure,10278.03,18.48,LOW
WO02706,TRK009,NSW001,2024-11-14 01:00:00,2024-11-14 04:29:35,transmission issue,38876.72,3.71,HIGH
WO02707,TRK004,QLD001,2024-10-19 22:00:00,2024-10-21 19:43:28,Electrical Fault,37981.73,51.18,HIGH
WO02708,EXC006,NSW001,2024-10-28 12:00:00,2024-10-29 08:54:47,TRANSMISSION ISSUE,28274.29,19.95,high
WO02709,CRU003,NSW001,2024-01-15 20:00:00,2024-01-16 21:51:11,Transmission Issue,"$29,519.88",23.93,MEDIUM
WO02710,CRU001,WA001,2024-12-12 14:00:00,2024-12-13 04:47:25,Brake System,29530.33,12.67,HIGH
WO02711,TRK001,WA001,2024-08-27 21:00:00,2024-08-28 23:24:16,brake system,41057.90,29.18,Medium
WO02712,CRU003,QLD001,2024-05-15 01:00:00,2024-05-16 08:27:34,Brake System,29618.35,22.46,LOW
WO02713,EXC003,WA001,2024-01-18 02:00:00,2024-01-18 19:35:53,hydraulic leak,15752.39,18.93,LOW
WO02714,EXC006,NSW001,2024-12-20 19:00:00,2024-12-22 18:03:52,Belt Replacement,"$157,985.00",32.69,MEDIUM
WO02715,TRK010,QLD001,2024-06-27 20:00:00,2024-06-28 06:42:01,Brake System,21781.01,5.68,MEDIUM
WO02716,TRK003,WA001,2024-08-03 08:00:00,,Electrical Fault,"$141,380.00",55.29,Medium
WO02717,EXC005,NSW001,2024-08-03 09:00:00,2024-08-04 20:45:41,SENSOR MALFUNCTION,44385.28,31.95,HIGH
WO02718,TRK002,WA001,2024-12-11 22:00:00,2024-12-13 05:12:09,Hydraulic Leak,36525.72,42.98,MEDIUM
WO02719,TRK003,NSW001,2024-03-10 22:00:00,2024-03-11 02:51:32,electrical fault,"$11,905.17",3.13,LOW
WO02720,TRK014,QLD001,2024-04-08 15:00:00,2024-04-10 06:00:48,coolant system,8873.06,41.25,HIGH
WO02721,TRK001,QLD001,2024-06-05 17:00:00,2024-06-07 02:53:33,Tire Damage,11679.48,36.74,MEDIUM
WO02722,TRK013,NSW001,2024-01-08 22:00:00,2024-01-10 19:50:54,Bearing Failure,8739.53,29.33,MEDIUM
WO02723,TRK006,WA001,2024-07-09 00:00:00,2024-07-09 09:35:40,Transmission Issue,41012.19,13.11,LOW
WO02724,CRU003,WA001,2024-04-01 13:00:00,2024-04-02 11:04:29,hydraulic leak,25378.38,20.93,LOW
WO02725,CNV003,NSW001,2024-06-29 08:00:00,2024-06-29 17:26:09,Belt Replacement,28658.46,8.3,Medium
WO02726,TRK006,WA001,2024-05-04 04:00:00,2024-05-05 22:44:37,Coolant System,22392.16,33.94,LOW
WO02727,TRK013,NSW001,2024-12-20 12:00:00,2024-12-21 15:57:38,Transmission Issue,"$1,401.10",23.08,HIGH
WO02728,EXC005,WA001,2024-02-08 02:00:00,,Tire Damage,"$142,784.00",67.92,MEDIUM
WO02729,CNV002,QLD001,2024-05-30 15:00:00,2024-06-01 05:26:28,Coolant System,45997.50,29.54,LOW
WO02730,TRK003,WA001,2024-12-20 18:00:00,2024-12-22 04:11:32,Electrical Fault,39410.87,24.37,MEDIUM
WO02731,TRK005,NSW001,2024-05-16 05:00:00,2024-05-17 14:17:28,SENSOR MALFUNCTION,"$33,413.18",21.41,high
WO02732,CNV001,QLD001,2024-10-19 13:00:00,,Sensor Malfunction,18680.84,29.66,LOW
WO02733,TRK009,QLD001,2024-06-29 16:00:00,2024-06-29 19:39:15,bearing failure,2339.37,2.55,Medium
WO02734,TRK006,NSW001,2024-01-18 21:00:00,2024-01-20 08:45:04,TRANSMISSION ISSUE,33802.44,40.44,Medium
WO02735,EXC001,NSW001,2024-06-28 03:00:00,2024-06-29 07:02:32,HYDRAULIC LEAK,"$1,336.38",17.77,HIGH
WO02736,CRU001,WA001,2024-02-07 02:00:00,,Coolant System,42465.26,36.78,MEDIUM
WO02737,TRK015,WA001,2024-12-02 16:00:00,2024-12-04 03:45:01,Coolant System,9545.04,37.79,high
WO02738,TRK003,NSW001,2024-01-30 21:00:00,2024-02-01 00:21:57,Sensor Malfunction,1734.12,24.54,high
WO02739,EXC003,QLD001,2024-04-23 21:00:00,2024-04-25 01:30:19,sensor malfunction,"$5,150.67",37.78,high
WO02740,TRK005,WA001,2024-08-14 23:00:00,2024-08-16 13:20:18,Electrical Fault,1785.34,54.8,HIGH
WO02741,EXC002,QLD001,2024-02-08 12:00:00,2024-02-09 18:45:25,Engine Failure,"$38,916.75",31.37,MEDIUM
WO02742,TRK004,QLD001,2024-02-13 16:00:00,,transmission issue,"$136,741.00",23.12,HIGH
WO02743,EXC004,WA001,2024-04-21 17:00:00,2024-04-23 03:35:44,HYDRAULIC LEAK,7294.32,25.96,Medium
WO02744,CNV001,QLD001,2024-08-04 07:00:00,2024-08-05 02:48:35,engine failure,18102.09,27.8,high
WO02745,TRK004,NSW001,2024-01-21 01:00:00,2024-01-22 19:23:44,Electrical Fault,48630.18,38.47,LOW
WO02746,EXC004,QLD001,2024-11-02 09:00:00,2024-11-02 20:58:08,Transmission Issue,47766.05,11.8,HIGH
WO02747,EXC005,WA001,2024-05-20 21:00:00,2024-05-21 00:52:06,Electrical Fault,20759.89,5.78,LOW
WO02748,TRK006,WA001,2024-01-01 13:00:00,2024-01-02 19:19:23,transmission issue,43014.26,19.1,LOW
WO02749,TRK013,NSW001,2024-02-26 15:00:00,2024-02-28 01:53:41,bearing failure,22561.06,26.63,high
WO02750,CRU001,NSW001,2024-07-30 19:00:00,2024-08-01 11:02:55,ENGINE FAILURE,33473.66,41.6,LOW
WO02751,CNV001,QLD001,2024-10-14 23:00:00,2024-10-15 08:25:11,Hydraulic Leak,"$38,038.25",7.49,MEDIUM
WO02752,TRK012,WA001,2024-01-18 03:00:00,2024-01-18 10:25:37,Engine Failure,"$28,059.25",6.68,Medium
WO02753,TRK008,NSW001,2024-12-28 14:00:00,2024-12-29 15:01:13,Tire Damage,"$30,491.09",19.92,MEDIUM
WO02754,EXC001,WA001,2024-07-12 12:00:00,2024-07-12 21:25:40,Engine Failure,12865.05,11.39,high
WO02755,CRU001,QLD001,2024-12-04 18:00:00,2024-12-05 10:26:23,Tire Damage,2909.44,20.83,Medium
WO02756,EXC001,QLD001,2024-12-06 05:00:00,2024-12-07 08:46:01,Belt Replacement,31552.14,30.51,HIGH
WO02757,TRK011,WA001,2024-12-24 22:00:00,2024-12-25 06:23:17,HYDRAULIC LEAK,19960.50,10.63,HIGH
WO02758,TRK009,NSW001,2024-09-21 09:00:00,2024-09-21 19:20:37,Coolant System,42114.18,15.04,HIGH
WO02759,TRK003,WA001,2024-11-18 13:00:00,2024-11-18 21:25:56,Belt Replacement,"$20,411.21",7.61,MEDIUM
WO02760,EXC002,WA001,2024-12-25 16:00:00,2024-12-26 21:12:30,brake system,19483.46,16.22,LOW
WO02761,EXC003,WA001,2024-05-22 23:00:00,2024-05-23 04:34:07,sensor malfunction,"$41,485.07",5.28,LOW
WO02762,EXC004,QLD001,2024-10-27 16:00:00,2024-10-28 09:30:56,Hydraulic Leak,"$42,200.39",9.46,MEDIUM
WO02763,TRK005,NSW001,2024-07-23 11:00:00,2024-07-24 01:20:42,Electrical Fault,14021.25,16.43,MEDIUM
WO02764,EXC003,QLD001,2024-04-07 08:00:00,2024-04-07 22:40:33,Sensor Malfunction,"$109,671.00",10.36,MEDIUM
WO02765,CNV003,WA001,2024-01-06 02:00:00,2024-01-06 20:48:17,HYDRAULIC LEAK,43503.05,20.46,high
WO02766,TRK014,WA001,2024-09-23 12:00:00,2024-09-25 02:36:33,Tire Damage,41884.61,35.3,HIGH
WO02767,TRK002,WA001,2024-02-11 20:00:00,2024-02-13 05:31:43,Transmission Issue,41044.54,29.74,LOW
WO02768,CNV003,NSW001,2024-08-04 23:00:00,2024-08-06 20:21:00,hydraulic leak,2727.73,56.11,HIGH
WO02769,EXC006,QLD001,2024-08-18 00:00:00,2024-08-19 02:15:37,electrical fault,7450.01,24.9,LOW
WO02770,TRK010,QLD001,2024-08-17 07:00:00,2024-08-18 20:06:59,Hydraulic Leak,25304.69,36.99,LOW
WO02771,TRK010,WA001,2024-01-23 03:00:00,2024-01-24 05:37:35,TIRE DAMAGE,"$48,644.64",24.85,high
WO02772,TRK012,WA001,2024-04-18 16:00:00,2024-04-20 07:36:46,Transmission Issue,23968.18,38.79,Medium
WO02773,CNV002,QLD001,2024-06-22 06:00:00,2024-06-23 03:11:30,Tire Damage,"$2,430.11",21.67,MEDIUM
WO02774,TRK001,WA001,2024-12-17 22:00:00,2024-12-18 23:16:54,Belt Replacement,"$45,771.00",13.33,LOW
WO02775,TRK014,QLD001,2024-07-12 05:00:00,2024-07-13 02:10:29,engine failure,"$105,311.00",31.47,HIGH
WO02776,TRK010,NSW001,2024-01-08 13:00:00,2024-01-10 05:04:28,Coolant System,587.45,38.97,LOW
WO02777,CNV003,NSW001,2024-03-12 12:00:00,2024-03-12 22:39:58,hydraulic leak,47379.22,12.36,HIGH
WO02778,TRK012,NSW001,2024-08-18 18:00:00,2024-08-19 15:27:20,Bearing Failure,"$10,021.91",29.0,Medium
WO02779,CRU002,NSW001,2024-04-12 20:00:00,2024-04-13 11:56:40,Bearing Failure,14879.58,17.28,high
WO02780,EXC005,WA001,2024-10-23 06:00:00,2024-10-25 01:48:49,coolant system,18505.77,42.96,HIGH
WO02781,TRK006,NSW001,2024-10-08 06:00:00,2024-10-08 17:54:40,COOLANT SYSTEM,22766.38,16.09,MEDIUM
WO02782,CRU002,WA001,2024-01-09 19:00:00,2024-01-11 09:58:26,transmission issue,49545.71,39.22,high
WO02783,TRK013,WA001,2024-09-27 04:00:00,2024-09-28 13:39:44,Brake System,"$120,948.00",48.29,HIGH
WO02784,CNV003,NSW001,2024-12-23 10:00:00,2024-12-23 23:13:44,Coolant System,"$182,857.00",11.54,MEDIUM
WO02785,TRK009,WA001,2024-07-29 23:00:00,2024-07-31 14:05:40,Transmission Issue,"$166,546.00",25.09,LOW
WO02786,TRK009,NSW001,2024-11-02 03:00:00,2024-11-04 00:20:11,sensor malfunction,1892.85,55.82,Medium
WO02787,TRK010,QLD001,2024-08-07 20:00:00,2024-08-09 17:42:59,engine failure,"$32,091.59",37.92,Medium
WO02788,EXC005,QLD001,2024-12-25 17:00:00,2024-12-26 18:48:01,Engine Failure,4668.46,30.72,LOW
WO02789,TRK009,WA001,2024-02-01 12:00:00,2024-02-01 16:38:00,Brake System,37622.68,5.75,Medium
WO02790,CRU003,NSW001,2024-03-21 10:00:00,2024-03-23 02:48:30,tire damage,17716.27,43.58,HIGH
WO02791,CRU003,QLD001,2024-01-17 16:00:00,,electrical fault,6408.31,59.17,HIGH
WO02792,TRK008,QLD001,2024-12-30 02:00:00,2024-12-31 21:50:06,Hydraulic Leak,19587.18,40.45,LOW
WO02793,TRK010,WA001,2024-06-06 11:00:00,2024-06-08 09:49:40,bearing failure,"$179,740.00",62.24,Medium
WO02794,TRK013,NSW001,2024-10-16 12:00:00,2024-10-18 04:02:12,hydraulic leak,"$118,149.00",46.35,LOW
WO02795,TRK012,QLD001,2024-05-06 03:00:00,2024-05-06 22:00:44,Bearing Failure,11885.65,23.19,HIGH
WO02796,TRK004,WA001,2024-01-15 02:00:00,2024-01-16 12:47:51,Electrical Fault,"$25,569.83",38.02,MEDIUM
WO02797,TRK005,NSW001,2024-07-25 15:00:00,2024-07-26 05:46:45,Bearing Failure,3725.07,20.22,HIGH
WO02798,TRK005,NSW001,2024-01-07 20:00:00,2024-01-08 07:09:17,Hydraulic Leak,4382.55,5.86,MEDIUM
WO02799,EXC003,NSW001,2024-11-10 09:00:00,2024-11-12 02:45:55,SENSOR MALFUNCTION,"$49,539.36",32.61,Medium
WO02800,TRK008,WA001,2024-05-26 04:00:00,2024-05-27 08:07:51,brake system,39118.29,16.59,MEDIUM
WO02801,EXC002,NSW001,2024-05-18 23:00:00,2024-05-20 08:02:13,belt replacement,"$15,696.56",35.06,high
WO02802,EXC005,WA001,2024-09-01 22:00:00,2024-09-02 21:12:27,Brake System,10253.38,30.91,Medium
WO02803,TRK005,NSW001,2024-12-22 04:00:00,2024-12-22 10:54:22,Coolant System,47846.34,8.58,LOW
WO02804,CRU002,NSW001,2024-04-01 01:00:00,2024-04-01 16:46:38,Engine Failure,26737.90,20.47,LOW
WO02805,TRK013,WA001,2024-10-25 02:00:00,2024-10-26 20:48:42,Transmission Issue,39797.01,41.77,HIGH
WO02806,TRK007,NSW001,2024-08-11 04:00:00,2024-08-12 20:00:52,Sensor Malfunction,43462.95,52.67,Medium
WO02807,EXC001,QLD001,2024-07-21 10:00:00,2024-07-23 04:52:34,electrical fault,1867.55,40.82,HIGH
WO02808,CNV003,WA001,2024-04-29 17:00:00,2024-04-30 16:04:35,Tire Damage,18075.09,21.12,HIGH
WO02809,TRK001,NSW001,2024-05-10 07:00:00,2024-05-11 07:00:56,Electrical Fault,"$193,728.00",27.31,Medium
WO02810,TRK010,NSW001,2024-03-10 05:00:00,2024-03-11 20:39:34,Belt Replacement,3234.02,20.42,HIGH
WO02811,TRK009,WA001,2024-09-26 07:00:00,2024-09-27 17:21:40,Sensor Malfunction,"$30,565.92",19.31,MEDIUM
WO02812,EXC005,QLD001,2024-02-22 08:00:00,2024-02-22 16:32:29,Electrical Fault,43941.67,7.77,Medium
WO02813,EXC003,WA001,2024-03-03 12:00:00,2024-03-05 07:35:04,Hydraulic Leak,"$22,264.90",51.2,MEDIUM
WO02814,TRK007,QLD001,2024-06-03 07:00:00,2024-06-04 21:51:46,Brake System,39185.39,47.03,LOW
WO02815,EXC003,WA001,2024-11-03 16:00:00,2024-11-05 07:04:26,coolant system,38111.09,24.36,Medium
