order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO71077,245,90,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71077,250,90,2013-11-18,2013-11-25,2013-11-30,50,1,50
SO71077,279,90,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71078,156,15277,2013-11-18,2013-11-25,2013-11-30,1215,1,1215
SO71078,246,15277,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71078,277,15277,2013-11-18,2013-11-25,2013-11-30,54,1,54
SO71078,166,15277,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71079,152,15635,2013-11-18,2013-11-25,2013-11-30,742,1,742
SO71079,288,15635,2013-11-18,2013-11-25,2013-11-30,29,1,29
SO71079,291,15635,2013-11-18,2013-11-25,2013-11-30,5,1,5
SO71079,105,15635,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71079,295,15635,2013-11-18,2013-11-25,2013-11-30,5,1,5
SO71079,245,15635,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71080,165,11882,2013-11-18,2013-11-25,2013-11-30,2384,1,2384
SO71080,246,11882,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71081,161,17068,2013-11-18,2013-11-25,2013-11-30,2384,1,2384
SO71081,245,17068,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71082,128,12590,2013-11-18,2013-11-25,2013-11-30,540,1,540
SO71082,105,12590,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71082,295,12590,2013-11-18,2013-11-25,2013-11-30,5,1,5
SO71082,246,12590,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71083,134,9469,2013-11-18,2013-11-25,2013-11-30,1120,1,1120
SO71084,138,7791,2013-11-18,2013-11-25,2013-11-30,1701,1,1701
SO71084,286,7791,2013-11-18,2013-11-25,2013-11-30,25,1,25
SO71084,259,7791,2013-11-18,2013-11-25,2013-11-30,2,1,2
SO71085,134,14481,2013-11-18,2013-11-25,2013-11-30,1120,1,1120
SO71086,133,17703,2013-11-18,2013-11-25,2013-11-30,1120,1,1120
SO71086,290,17703,2013-11-18,2013-11-25,2013-11-30,4,1,4
SO71086,286,17703,2013-11-18,2013-11-25,2013-11-30,25,1,25
SO71086,245,17703,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71086,166,17703,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71087,126,2557,2013-11-18,2013-11-25,2013-11-30,540,1,540
SO71087,105,2557,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71087,295,2557,2013-11-18,2013-11-25,2013-11-30,5,1,5
SO71087,244,2557,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71088,127,17388,2013-11-18,2013-11-25,2013-11-30,540,1,540
SO71088,246,17388,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71088,166,17388,2013-11-18,2013-11-25,2013-11-30,9,1,9
SO71089,126,2580,2013-11-18,2013-11-25,2013-11-30,540,1,540
SO71089,290,2580,2013-11-18,2013-11-25,2013-11-30,4,1,4
SO71089,285,2580,2013-11-18,2013-11-25,2013-11-30,21,1,21
SO71089,244,2580,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71090,126,13011,2013-11-18,2013-11-25,2013-11-30,540,1,540
SO71090,285,13011,2013-11-18,2013-11-25,2013-11-30,21,1,21
SO71090,290,13011,2013-11-18,2013-11-25,2013-11-30,4,1,4
SO71091,138,14661,2013-11-18,2013-11-25,2013-11-30,1701,1,1701
SO71091,246,14661,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71092,161,2091,2013-11-18,2013-11-25,2013-11-30,2384,1,2384
SO71092,246,2091,2013-11-18,2013-11-25,2013-11-30,35,1,35
SO71093,282,2142,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71093,259,2142,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71094,289,761,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71094,282,761,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71094,246,761,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71094,278,761,2013-11-19,2013-11-26,2013-12-01,54,1,54
SO71094,166,761,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71095,290,4804,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71095,286,4804,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71095,259,4804,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71096,283,5179,2013-11-19,2013-11-26,2013-12-01,30,1,30
SO71096,289,5179,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71096,244,5179,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71097,286,4021,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71097,290,4021,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71097,259,4021,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71098,284,8668,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71098,289,8668,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71098,174,8668,2013-11-19,2013-11-26,2013-12-01,22,1,22
SO71098,246,8668,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71098,275,8668,2013-11-19,2013-11-26,2013-12-01,54,1,54
SO71099,281,2117,2013-11-19,2013-11-26,2013-12-01,159,1,159
SO71100,234,1353,2013-11-19,2013-11-26,2013-12-01,24,1,24
SO71101,125,1859,2013-11-19,2013-11-26,2013-12-01,2320,1,2320
SO71101,259,1859,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71102,121,9574,2013-11-19,2013-11-26,2013-12-01,2295,1,2295
SO71102,260,9574,2013-11-19,2013-11-26,2013-12-01,120,1,120
SO71103,125,3848,2013-11-19,2013-11-26,2013-12-01,2320,1,2320
SO71103,104,3848,2013-11-19,2013-11-26,2013-12-01,10,1,10
SO71103,295,3848,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71103,246,3848,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71104,122,7006,2013-11-19,2013-11-26,2013-12-01,2295,1,2295
SO71104,104,7006,2013-11-19,2013-11-26,2013-12-01,10,1,10
SO71104,295,7006,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71104,293,7006,2013-11-19,2013-11-26,2013-12-01,64,1,64
SO71105,259,331,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71106,259,16993,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71107,259,186,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71108,291,17264,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71108,246,17264,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71109,286,18019,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71109,290,18019,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71109,246,18019,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71110,288,15170,2013-11-19,2013-11-26,2013-12-01,29,1,29
SO71110,291,15170,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71110,259,15170,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71111,287,14767,2013-11-19,2013-11-26,2013-12-01,33,1,33
SO71112,287,14040,2013-11-19,2013-11-26,2013-12-01,33,1,33
SO71113,287,13637,2013-11-19,2013-11-26,2013-12-01,33,1,33
SO71114,287,13429,2013-11-19,2013-11-26,2013-12-01,33,1,33
SO71114,260,13429,2013-11-19,2013-11-26,2013-12-01,120,1,120
SO71115,290,13632,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71115,287,13632,2013-11-19,2013-11-26,2013-12-01,33,1,33
SO71115,244,13632,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71115,249,13632,2013-11-19,2013-11-26,2013-12-01,50,1,50
SO71115,233,13632,2013-11-19,2013-11-26,2013-12-01,24,1,24
SO71116,289,641,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71116,283,641,2013-11-19,2013-11-26,2013-12-01,30,1,30
SO71116,244,641,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71116,234,641,2013-11-19,2013-11-26,2013-12-01,24,1,24
SO71117,295,3587,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71117,104,3587,2013-11-19,2013-11-26,2013-12-01,10,1,10
SO71117,247,3587,2013-11-19,2013-11-26,2013-12-01,55,1,55
SO71118,104,834,2013-11-19,2013-11-26,2013-12-01,10,1,10
SO71119,295,9080,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71120,290,11566,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71120,259,11566,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71121,284,215,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71121,289,215,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71121,260,215,2013-11-19,2013-11-26,2013-12-01,120,1,120
SO71122,174,1901,2013-11-19,2013-11-26,2013-12-01,22,1,22
SO71123,174,4867,2013-11-19,2013-11-26,2013-12-01,22,1,22
SO71123,244,4867,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71124,109,8898,2013-11-19,2013-11-26,2013-12-01,540,1,540
SO71124,174,8898,2013-11-19,2013-11-26,2013-12-01,22,1,22
SO71124,246,8898,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71125,124,6564,2013-11-19,2013-11-26,2013-12-01,2320,1,2320
SO71125,295,6564,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71125,104,6564,2013-11-19,2013-11-26,2013-12-01,10,1,10
SO71125,247,6564,2013-11-19,2013-11-26,2013-12-01,55,1,55
SO71125,168,6564,2013-11-19,2013-11-26,2013-12-01,8,1,8
SO71126,122,8711,2013-11-19,2013-11-26,2013-12-01,2295,1,2295
SO71126,174,8711,2013-11-19,2013-11-26,2013-12-01,22,1,22
SO71126,246,8711,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71127,159,7128,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71127,245,7128,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71128,163,1309,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71128,166,1309,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71128,245,1309,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71129,134,15205,2013-11-19,2013-11-26,2013-12-01,1120,1,1120
SO71129,290,15205,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71129,286,15205,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71129,246,15205,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71130,132,15376,2013-11-19,2013-11-26,2013-12-01,1120,1,1120
SO71130,105,15376,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71130,295,15376,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71130,276,15376,2013-11-19,2013-11-26,2013-12-01,54,1,54
SO71131,118,4212,2013-11-19,2013-11-26,2013-12-01,769,1,769
SO71131,272,4212,2013-11-19,2013-11-26,2013-12-01,70,1,70
SO71132,125,48,2013-11-19,2013-11-26,2013-12-01,2320,1,2320
SO71132,260,48,2013-11-19,2013-11-26,2013-12-01,120,1,120
SO71133,123,4803,2013-11-19,2013-11-26,2013-12-01,2320,1,2320
SO71133,284,4803,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71133,289,4803,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71133,244,4803,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71134,164,16607,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71134,245,16607,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71135,163,16572,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71135,288,16572,2013-11-19,2013-11-26,2013-12-01,29,1,29
SO71136,164,17032,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71136,244,17032,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71136,249,17032,2013-11-19,2013-11-26,2013-12-01,50,1,50
SO71137,160,16646,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71137,291,16646,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71137,288,16646,2013-11-19,2013-11-26,2013-12-01,29,1,29
SO71137,247,16646,2013-11-19,2013-11-26,2013-12-01,55,1,55
SO71138,165,16652,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71138,234,16652,2013-11-19,2013-11-26,2013-12-01,24,1,24
SO71138,246,16652,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71139,126,12708,2013-11-19,2013-11-26,2013-12-01,540,1,540
SO71139,285,12708,2013-11-19,2013-11-26,2013-12-01,21,1,21
SO71139,290,12708,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71140,138,6859,2013-11-19,2013-11-26,2013-12-01,1701,1,1701
SO71141,134,14449,2013-11-19,2013-11-26,2013-12-01,1120,1,1120
SO71141,278,14449,2013-11-19,2013-11-26,2013-12-01,54,1,54
SO71142,133,10007,2013-11-19,2013-11-26,2013-12-01,1120,1,1120
SO71142,244,10007,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71143,131,16947,2013-11-19,2013-11-26,2013-12-01,1120,1,1120
SO71143,105,16947,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71143,295,16947,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71143,166,16947,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71144,127,14469,2013-11-19,2013-11-26,2013-12-01,540,1,540
SO71144,105,14469,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71145,127,12959,2013-11-19,2013-11-26,2013-12-01,540,1,540
SO71145,105,12959,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71145,295,12959,2013-11-19,2013-11-26,2013-12-01,5,1,5
SO71145,244,12959,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71145,248,12959,2013-11-19,2013-11-26,2013-12-01,50,1,50
SO71145,234,12959,2013-11-19,2013-11-26,2013-12-01,24,1,24
SO71146,137,11527,2013-11-19,2013-11-26,2013-12-01,1701,1,1701
SO71146,286,11527,2013-11-19,2013-11-26,2013-12-01,25,1,25
SO71146,290,11527,2013-11-19,2013-11-26,2013-12-01,4,1,4
SO71146,259,11527,2013-11-19,2013-11-26,2013-12-01,2,1,2
SO71147,147,51,2013-11-19,2013-11-26,2013-12-01,742,1,742
SO71147,245,51,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71148,164,2130,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71148,245,2130,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71149,163,2131,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71149,279,2131,2013-11-19,2013-11-26,2013-12-01,9,1,9
SO71150,137,8275,2013-11-19,2013-11-26,2013-12-01,1701,1,1701
SO71151,159,2630,2013-11-19,2013-11-26,2013-12-01,2384,1,2384
SO71151,288,2630,2013-11-19,2013-11-26,2013-12-01,29,1,29
SO71152,282,2041,2013-11-20,2013-11-27,2013-12-02,25,1,25
SO71152,246,2041,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71153,166,216,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71153,260,216,2013-11-20,2013-11-27,2013-12-02,120,1,120
SO71154,285,14141,2013-11-20,2013-11-27,2013-12-02,21,1,21
SO71155,284,11853,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71155,289,11853,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71156,274,15428,2013-11-20,2013-11-27,2013-12-02,70,1,70
SO71156,278,15428,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71157,290,15187,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71157,246,15187,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71158,290,2003,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71158,244,2003,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71158,166,2003,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71158,276,2003,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71159,260,2628,2013-11-20,2013-11-27,2013-12-02,120,1,120
SO71160,141,5549,2013-11-20,2013-11-27,2013-12-02,2443,1,2443
SO71161,125,8946,2013-11-20,2013-11-27,2013-12-02,2320,1,2320
SO71161,244,8946,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71162,260,1176,2013-11-20,2013-11-27,2013-12-02,120,1,120
SO71163,287,14168,2013-11-20,2013-11-27,2013-12-02,33,1,33
SO71163,290,14168,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71163,244,14168,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71164,283,2072,2013-11-20,2013-11-27,2013-12-02,30,1,30
SO71165,295,10504,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71165,104,10504,2013-11-20,2013-11-27,2013-12-02,10,1,10
SO71165,244,10504,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71166,272,4975,2013-11-20,2013-11-27,2013-12-02,70,1,70
SO71167,272,7844,2013-11-20,2013-11-27,2013-12-02,70,1,70
SO71168,295,15457,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71168,246,15457,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71169,289,4480,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71169,174,4480,2013-11-20,2013-11-27,2013-12-02,22,1,22
SO71169,166,4480,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71169,249,4480,2013-11-20,2013-11-27,2013-12-02,50,1,50
SO71170,174,8027,2013-11-20,2013-11-27,2013-12-02,22,1,22
SO71170,278,8027,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71171,289,4299,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71171,259,4299,2013-11-20,2013-11-27,2013-12-02,2,1,2
SO71172,283,6875,2013-11-20,2013-11-27,2013-12-02,30,1,30
SO71172,289,6875,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71173,273,3935,2013-11-20,2013-11-27,2013-12-02,70,1,70
SO71173,248,3935,2013-11-20,2013-11-27,2013-12-02,50,1,50
SO71174,295,11663,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71175,104,1404,2013-11-20,2013-11-27,2013-12-02,10,1,10
SO71175,247,1404,2013-11-20,2013-11-27,2013-12-02,55,1,55
SO71175,259,1404,2013-11-20,2013-11-27,2013-12-02,2,1,2
SO71176,291,16934,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71176,168,16934,2013-11-20,2013-11-27,2013-12-02,8,1,8
SO71177,291,6758,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71177,248,6758,2013-11-20,2013-11-27,2013-12-02,50,1,50
SO71178,291,2501,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71178,245,2501,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71179,284,4163,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71179,289,4163,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71179,246,4163,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71180,284,1435,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71180,289,1435,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71180,244,1435,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71181,244,570,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71182,119,4324,2013-11-20,2013-11-27,2013-12-02,769,1,769
SO71182,289,4324,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71182,283,4324,2013-11-20,2013-11-27,2013-12-02,30,1,30
SO71183,124,2385,2013-11-20,2013-11-27,2013-12-02,2320,1,2320
SO71183,174,2385,2013-11-20,2013-11-27,2013-12-02,22,1,22
SO71183,249,2385,2013-11-20,2013-11-27,2013-12-02,50,1,50
SO71184,117,4410,2013-11-20,2013-11-27,2013-12-02,769,1,769
SO71184,104,4410,2013-11-20,2013-11-27,2013-12-02,10,1,10
SO71184,295,4410,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71185,124,6136,2013-11-20,2013-11-27,2013-12-02,2320,1,2320
SO71185,245,6136,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71185,235,6136,2013-11-20,2013-11-27,2013-12-02,24,1,24
SO71186,123,2162,2013-11-20,2013-11-27,2013-12-02,2320,1,2320
SO71186,174,2162,2013-11-20,2013-11-27,2013-12-02,22,1,22
SO71187,151,16774,2013-11-20,2013-11-27,2013-12-02,742,1,742
SO71187,246,16774,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71188,153,16785,2013-11-20,2013-11-27,2013-12-02,742,1,742
SO71188,280,16785,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71189,161,18367,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71189,246,18367,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71190,162,1302,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71190,246,1302,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71191,160,1292,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71191,280,1292,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71192,134,15161,2013-11-20,2013-11-27,2013-12-02,1120,1,1120
SO71192,244,15161,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71193,132,15423,2013-11-20,2013-11-27,2013-12-02,1120,1,1120
SO71193,105,15423,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71193,295,15423,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71193,292,15423,2013-11-20,2013-11-27,2013-12-02,64,1,64
SO71194,130,15755,2013-11-20,2013-11-27,2013-12-02,1120,1,1120
SO71194,244,15755,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71195,140,10975,2013-11-20,2013-11-27,2013-12-02,2443,1,2443
SO71195,105,10975,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71195,295,10975,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71195,235,10975,2013-11-20,2013-11-27,2013-12-02,24,1,24
SO71196,142,7336,2013-11-20,2013-11-27,2013-12-02,2443,1,2443
SO71196,105,7336,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71196,295,7336,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71197,137,10997,2013-11-20,2013-11-27,2013-12-02,1701,1,1701
SO71197,290,10997,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71197,286,10997,2013-11-20,2013-11-27,2013-12-02,25,1,25
SO71197,244,10997,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71198,138,11032,2013-11-20,2013-11-27,2013-12-02,1701,1,1701
SO71198,105,11032,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71198,295,11032,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71199,130,15441,2013-11-20,2013-11-27,2013-12-02,1120,1,1120
SO71199,278,15441,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71200,154,15253,2013-11-20,2013-11-27,2013-12-02,1215,1,1215
SO71200,288,15253,2013-11-20,2013-11-27,2013-12-02,29,1,29
SO71200,291,15253,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71200,259,15253,2013-11-20,2013-11-27,2013-12-02,2,1,2
SO71201,154,15094,2013-11-20,2013-11-27,2013-12-02,1215,1,1215
SO71201,295,15094,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71201,105,15094,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71201,277,15094,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71202,159,16573,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71202,244,16573,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71203,162,16622,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71203,279,16622,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71204,160,16647,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71204,245,16647,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71205,158,17031,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71205,280,17031,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71206,126,12837,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71206,244,12837,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71206,233,12837,2013-11-20,2013-11-27,2013-12-02,24,1,24
SO71207,129,6657,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71207,105,6657,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71207,295,6657,2013-11-20,2013-11-27,2013-12-02,5,1,5
SO71207,235,6657,2013-11-20,2013-11-27,2013-12-02,24,1,24
SO71208,126,12839,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71209,126,12509,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71209,285,12509,2013-11-20,2013-11-27,2013-12-02,21,1,21
SO71210,128,12481,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71211,128,12500,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71212,127,12856,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71212,285,12856,2013-11-20,2013-11-27,2013-12-02,21,1,21
SO71212,275,12856,2013-11-20,2013-11-27,2013-12-02,54,1,54
SO71212,166,12856,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71213,138,7680,2013-11-20,2013-11-27,2013-12-02,1701,1,1701
SO71214,127,1124,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71214,285,1124,2013-11-20,2013-11-27,2013-12-02,21,1,21
SO71214,290,1124,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71214,246,1124,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71214,166,1124,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71214,251,1124,2013-11-20,2013-11-27,2013-12-02,50,1,50
SO71215,126,17429,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71215,294,17429,2013-11-20,2013-11-27,2013-12-02,64,1,64
SO71216,127,14304,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71216,246,14304,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71217,162,2161,2013-11-20,2013-11-27,2013-12-02,2384,1,2384
SO71217,105,2161,2013-11-20,2013-11-27,2013-12-02,9,1,9
SO71218,128,18315,2013-11-20,2013-11-27,2013-12-02,540,1,540
SO71218,234,18315,2013-11-20,2013-11-27,2013-12-02,24,1,24
SO71219,137,8189,2013-11-20,2013-11-27,2013-12-02,1701,1,1701
SO71219,286,8189,2013-11-20,2013-11-27,2013-12-02,25,1,25
SO71219,290,8189,2013-11-20,2013-11-27,2013-12-02,4,1,4
SO71219,259,8189,2013-11-20,2013-11-27,2013-12-02,2,1,2
SO71220,244,503,2013-11-21,2013-11-28,2013-12-03,35,1,35
SO71220,279,503,2013-11-21,2013-11-28,2013-12-03,9,1,9
SO71221,283,5180,2013-11-21,2013-11-28,2013-12-03,30,1,30
SO71221,289,5180,2013-11-21,2013-11-28,2013-12-03,5,1,5
SO71221,259,5180,2013-11-21,2013-11-28,2013-12-03,2,1,2
SO71222,174,6328,2013-11-21,2013-11-28,2013-12-03,22,1,22
SO71222,104,6328,2013-11-21,2013-11-28,2013-12-03,10,1,10
SO71222,295,6328,2013-11-21,2013-11-28,2013-12-03,5,1,5
SO71222,276,6328,2013-11-21,2013-11-28,2013-12-03,54,1,54
SO71223,290,7452,2013-11-21,2013-11-28,2013-12-03,4,1,4
SO71223,285,7452,2013-11-21,2013-11-28,2013-12-03,21,1,21
SO71223,251,7452,2013-11-21,2013-11-28,2013-12-03,50,1,50
SO71224,291,3314,2013-11-21,2013-11-28,2013-12-03,5,1,5
SO71224,245,3314,2013-11-21,2013-11-28,2013-12-03,35,1,35
