id,city,state,amount,share_under25
54948,"CAPTIVA","FL",600,.3693463
54949,"PHOENIX","AZ",0,.5434535
54951,"SILVER SPRING","MD",350,.4731771
54952,"CARROLLTON","TX",882.95,.5117252
54953,"NORMANGEE","TX",1000,.5844948
54954,"Monroe","WA",0,.4644603
54955,"Philadelphia","PA",0,.5200281
54956,"JAMAICA PLAIN","MA",0,.5174821
54957,"BELVEDERE TIBURON","CA",0,.3973311
54958,"TULSA","OK",770,.499161
54959,"PORTOLA VALLEY","CA",0,.4402437
54960,"BAKERSFIELD","CA",330,.5655396
54961,"Tucson","AZ",0,.4749739
54962,"Bend","OR",250,.4236024
54963,"FREEPORT","ME",522.82,.4013654
54964,"MONROE","WA",230,.4644603
54965,"OCEANSIDE","CA",420,.4887954
54966,"VALENCIA","CA",0,.4808716
54967,"MOBILE","AL",210,.4860316
54968,"BALLWIN","MO",0,.4428679
54969,"BROOKLYN","NY",250,.5131685
54970,"NEW HAVEN","CT",0,.511386
54971,"HOUSTON","TX",0,.548726
54972,"BOULDER","CO",0,.5435534
54973,"AUSTIN","TX",1250,.5566342
54974,"CHATHAM","IL",0,.4334803
54975,"LEXINGTON","KY",826.86,.5186065
54976,"BOSTON","MA",250,.5174821
54977,"Blacksburg","VA",0,.4634323
54978,"BERKELEY","CA",0,.5246695
54979,"NEW YORK","NY",500,.477233
54980,"WASHINGTON","DC",585,.5195411
54981,"PUNTA GORDA","FL",275,.3693463
54982,"SONOMA","CA",0,.4264379
54983,"ROCHESTER","NY",0,.4885501
54986,"WAHIAWA","HI",500,.4707951
54987,"Okemos","MI",0,.4949681
54988,"BRIGHTON","MI",250,.460889
54989,"PHOENIX","AZ",890.54,.5434535
54990,"BOISE","ID",415,.4926254
54991,"HARRISVILLE","MI",241,.3887876
54992,"NEW RICHMOND","WI",0,.476161
54993,"ALEXANDRIA","VA",0,.4743382
54994,"LOS ANGELES","CA",431,.5352823
54995,"ANAHEIM","CA",205,.508081
54996,"Minneapolis","MN",800,.5006417
54997,"Alexandria","VA",0,.4743382
54998,"ALEXANDRIA","VA",700,.4743382
55000,"Louisville","CO",0,.4962959
55001,"PORTLAND","OR",250,.4743172
55002,"BLOOMINGTON","IN",246.59,.5108438
55003,"RICHARDSON","TX",599.15,.5117252
55004,"Renton","WA",0,.4650477
55005,"CHILMARK","MA",0,.3656803
55006,"OLD CHATHAM","NY",0,.4346897
55007,"JACKSONVILLE","FL",0,.4874956
55008,"LOS ANGELES","CA",0,.5352823
55009,"Templeton","CA",0,.4875372
55010,"BLUE BELL","PA",1625,.4397087
55011,"PASADENA","CA",500,.4520558
55012,"BELLEROSE","NY",220,.4765327
55013,"SAN ANTONIO","TX",250,.5311785
55015,"WASHINGTON","DC",500,.5195411
55016,"DEERFIELD","IL",0,.4493886
55017,"ASTORIA","NY",300,.5099675
55018,"Sherman","TX",0,.5117252
55019,"Lutherville Timonium","MD",0,.4411901
55020,"GEORGETOWN","TX",750,.5018783
55021,"OAKLAND","ME",250,.4031826
55022,"TAMPA","FL",0,.5000342
55023,"TIFFIN","IA",270,.4623317
55024,"DECATUR","GA",329.2,.4951164
55025,"Avalon","NJ",281,.4101691
55026,"LA JOLLA","CA",825,.4887954
55027,"SAN JOSE","CA",308.8,.4954745
55028,"GUILFORD","CT",0,.3924814
55029,"LEXINGTON","KY",350,.5186065
55030,"OAKLAND","CA",290,.4778767
55031,"CARMEL VALLEY","CA",322.95,.5267005
55032,"CAMBRIDGE","MA",700,.5174821
55033,"BERKELEY","CA",1517.95,.5246695
55034,"WASHINGTON","DC",0,.5195411
55035,"HUDSON","MA",400,.4164453
55036,"ASHEVILLE","NC",0,.4380134
55037,"ALBUQUERQUE","NM",0,.4932771
55038,"EDMOND","OK",250,.4923141
55039,"WASHINGTON","DC",0,.5195411
55040,"GWYNN OAK","MD",0,.4849183
55041,"SANTA BARBARA","CA",500,.5105435
55042,"PORTLAND","ME",1050,.4439363
55043,"SARASOTA","FL",700,.337309
55044,"BOISE","ID",0,.4926254
55045,"DULUTH","GA",824.62,.4951164
55046,"GREENBRAE","CA",0,.3973311
55047,"JERICHO","NY",1000,.4341284
55048,"NORTH ST PAUL","MN",250,.4917763
55049,"COLUMBIA","MD",1259.72,.4411901
55050,"BRONX","NY",0,.5286456
55051,"PAYETTE","ID",1000,.5165085
55052,"RALEIGH","NC",206.05,.5281892
55053,"WASHINGTON","DC",0,.5195411
55054,"WAKE FOREST","NC",258,.4791312
55055,"ANNANDALE","VA",545,.4753132
55056,"CENTER CONWAY","NH",520.1,.412813
55058,"SAN FRANCISCO","CA",0,.4387415
55059,"Richmond","CA",300,.5030745
55060,"Ankeny","IA",0,.526876
55061,"BETHESDA","MD",375,.4435954
55062,"FORT COLLINS","CO",300,.4855731
55063,"BROOKLYN","NY",0,.5131685
55064,"Round Rock","TX",0,.5018783
55065,"SONOMA","CA",606,.4264379
55066,"CEDAR RAPIDS","IA",385,.4873427
55067,"SANTA BARBARA","CA",1000,.5105435
55068,"RALEIGH","NC",300,.5281892
55071,"Pittsburgh","PA",550,.4520847
55072,"HOUSTON","TX",1117.81,.548726
55074,"ENGLEWOOD","CO",245,.448189
55075,"LOS ANGELES","CA",270,.5352823
55076,"Tacoma","WA",0,.5109156
55077,"MINNEAPOLIS","MN",381.68,.5006417
55078,"LITTLE MEADOWS","PA",0,.3910535
55080,"SAINT LOUIS","MO",250,.4732347
55081,"PELHAM","NY",350,.456503
55082,"OLD FORT","NC",0,.3891892
55083,"MONTEREY","CA",0,.5267005
55084,"NEWCASTLE","ME",300,.3468555
55085,"LAKE OSWEGO","OR",0,.4673465
55086,"Bethesda","MD",1200,.4435954
55087,"BROOKLYN","NY",525,.5131685
55088,"ISSAQUAH","WA",225,.4650477
55089,"TELLURIDE","CO",0,.4014407
55090,"OXNARD","CA",210,.4987158
55091,"SAN JOSE","CA",400,.4954745
55092,"Roslindale","MA",0,.5174821
55093,"PASADENA","CA",601.5,.4520558
55094,"ORINDA","CA",495,.4590964
55095,"NEW YORK","NY",1091,.477233
55096,"WOODBRIDGE","VA",280,.4798569
55097,"LOS ANGELES","CA",500,.5352823
55098,"FAYETTEVILLE","WV",0,.4116803
55099,"STANFORD","CA",250,.5186713
55100,"WASHINGTON","DC",650,.5195411
55101,"MINNEAPOLIS","MN",230,.5006417
55102,"LOS ANGELES","CA",280,.5352823
55103,"MYAKKA CITY","FL",0,.337309
55104,"ROCKVILLE","MD",0,.4435954
55105,"Merritt Island","FL",0,.3713668
55106,"DRIPPING SPRINGS","TX",0,.5018783
55107,"MILL VALLEY","CA",0,.3973311
55108,"SCOTTSDALE","AZ",1000,.4831868
55109,"Moorhead","MN",0,.4475933
55110,"Newburyport","MA",0,.4106115
55111,"SANTA MONICA","CA",0,.4035722
55112,"Port Townsend","WA",0,.4442257
55113,"DUNNELLON","FL",350,.3429156
55114,"Avon","IN",0,.4582143
55115,"STUDIO CITY","CA",0,.4961229
55116,"KEY LARGO","FL",0,.4524897
55117,"GREEN BAY","WI",0,.4879631
55118,"SOLVANG","CA",840,.4875372
55119,"HANOVER","NH",0,.4255926
55120,"EL MIRAGE","AZ",0,.4848824
55121,"MALVERN","PA",455,.4510214
55122,"PROVIDENCE","RI",300,.4984984
55123,"HENDERSON","NV",330,.4752689
55124,"Maineville","OH",630,.4771548
55125,"BROKEN ARROW","OK",250,.4816862
55126,"TUCKER","GA",210,.4951164
55127,"JACKSONVILLE","FL",0,.4874956
55128,"BALTIMORE","MD",931.48,.4849183
55129,"ATLANTA","GA",0,.5335559
55130,"CHEHALIS","WA",0,.437393
55131,"SPARTA","NJ",384.58,.413958
55132,"WASHINGTON","DC",0,.5195411
55133,"HOLLIS","NH",0,.4249431
55134,"ELKINS","WV",650,.3975987
55135,"NEW YORK","NY",0,.477233
55136,"HOUSTON","TX",300,.548726
55137,"BOULDER","CO",0,.5435534
55138,"Boulder","CO",0,.5435534
55139,"ISSAQUAH","WA",0,.4650477
55140,"EVANSTON","IL",282.43,.5017276
55141,"NEW YORK","NY",250,.477233
55142,"SUFFERN","NY",210,.4849277
55143,"MARIETTA","OH",430,.4859754
55144,"NEW YORK","NY",300,.477233
55145,"LUTZ","FL",250,.4475638
55146,"SAN FRANCISCO","CA",397.95,.4387415
55147,"BROOMFIELD","CO",0,.4962959
55148,"ALEXANDRIA","VA",0,.4743382
55149,"BELLEVUE","WA",740,.4650477
55150,"SAN FRANCISCO","CA",250,.4387415
55151,"KREMMLING","CO",0,.4004413
55152,"Denver","CO",600,.5182149
55153,"BYERS","CO",0,.448189
55154,"SPRINGFIELD","IL",1000,.4516681
55155,"INDIANAPOLIS","IN",748,.5148932
55156,"LANCASTER","TX",550,.5002928
55157,"NEW HAVEN","CT",201.3,.511386
55158,"CINCINNATI","OH",985.94,.4760331
55159,"LOUISVILLE","KY",1000,.4657836
55160,"Portland","OR",1730,.4743172
55161,"NEW YORK","NY",500,.477233
55162,"FAIRFAX","VA",1900,.4753132
55163,"CAROL STREAM","IL",222.05,.4846078
55164,"BETHESDA","MD",0,.4435954
55165,"FALMOUTH","ME",250,.4439363
55167,"ALEXANDRIA","VA",550,.4743382
55168,"SAN JOSE","CA",225,.4954745
55169,"WINNETKA","IL",1010,.4493886
55170,"Ardmore","PA",0,.4378969
55171,"ATHENS","IL",608.08,.4334803
55172,"ANN ARBOR","MI",300,.460889
55173,"ARLINGTON","VA",250,.5314384
55174,"BOULDER","CO",1500,.5435534
55175,"KALAMAZOO","MI",1000,.4640211
55176,"WOODBURY","MN",600,.4917763
55177,"DEERFIELD","IL",0,.4493886
55178,"MC LEAN","VA",210,.4798569
55179,"NEW YORK","NY",400,.4624566
55180,"PITTSBURGH","PA",250,.4520847
55181,"NEW YORK","NY",0,.477233
55182,"MINNETONKA","MN",218.46,.4713001
55183,"West Richland","WA",0,.5326748
55184,"Arlington","VA",0,.5314384
55185,"GREENSBORO","NC",300,.5029295
55186,"BLOOMFIELD","IN",0,.5108438
55187,"AIKEN","SC",0,.4352905
55188,"NICHOLASVILLE","KY",250,.4586913
55189,"MEDWAY","MA",300,.4028738
55190,"WINSTON SALEM","NC",264.84,.4956205
55191,"PASADENA","CA",350,.4520558
55192,"GURNEE","IL",0,.4493886
55193,"TULALIP","WA",0,.4644603
55194,"WOODSTOCK","NY",500,.3750656
55195,"Natick","MA",782.5,.4164453
55196,"PORTLAND","OR",250,.4743172
55197,"CHAPEL HILL","NC",410,.4791312
55198,"LAKE CHARLES","LA",0,.4861371
55199,"BROOKLYN","NY",208.37,.5131685
55200,"SAN RAMON","CA",580.41,.4590964
55202,"WALNUT CREEK","CA",600,.4590964
55203,"OVIEDO","FL",0,.4373594
55204,"SACRAMENTO","CA",1650,.5245932
55205,"INDIANAPOLIS","IN",303.75,.5148932
55206,"STUDIO CITY","CA",250,.4961229
55207,"VALLEY VIEW","TX",0,.5233899
55208,"RUMSON","NJ",741.6,.4220611
55209,"NEW YORK","NY",0,.477233
55210,"POMPANO BEACH","FL",0,.4524897
55211,"Bayfield","CO",0,.4355061
55212,"Oxford","MS",375,.5026055
55213,"AUSTIN","TX",0,.5566342
55214,"BOSTON","MA",300,.5174821
55215,"CARLSBAD","CA",0,.4887954
55216,"ANNAPOLIS","MD",0,.4512518
55217,"BAKERSFIELD","CA",250,.5655396
55218,"OVERLAND PARK","KS",250,.4575081
55219,"BOSTON","MA",2000,.5174821
55220,"MATTESON","IL",0,.4750154
55221,"Sherman Oaks","CA",0,.5056244
55222,"SAINT PAUL","MN",0,.4917763
55223,"SAN FRANCISCO","CA",0,.4387415
55224,"NEW YORK","NY",0,.477233
55225,"BROOKLYN","NY",0,.5131685
55226,"Woburn","MA",0,.4513606
55227,"Decatur","GA",250,.4951164
55228,"DENVILLE","NJ",0,.413958
55229,"STONINGTON","ME",250,.3598596
55231,"KATY","TX",300,.5032269
55232,"CHICAGO","IL",0,.5333298
55233,"NORTH HILLS","CA",623,.4808716
55234,"CYPRESS","CA",205,.5019037
55235,"CHICAGO","IL",500,.5333298
55236,"SILVER SPRING","MD",250,.4731771
55237,"WASHINGTON","DC",765,.5195411
55238,"GAINESVILLE","FL",1200,.5097474
55239,"MAPLEWOOD","NJ",250,.4573098
55240,"WESTMINSTER","CA",350,.448464
55241,"Washington","DC",0,.5195411
55242,"Fort Worth","TX",0,.5233899
55243,"BLOOMSBURG","PA",0,.4314502
55244,"LAGUNA BEACH","CA",0,.448464
55245,"SAN RAMON","CA",1575,.4590964
55246,"TUCSON","AZ",250,.4749739
55247,"WHEAT RIDGE","CO",208,.4962959
55248,"PHILADELPHIA","PA",500,.5200281
55249,"PUYALLUP","WA",265,.4442257
55250,"Venice","CA",0,.5116389
55252,"ATLANTA","GA",0,.5335559
55253,"CHEYENNE","WY",1350,.5169585
55254,"West Bloomfield","MI",0,.4291991
55255,"ANTELOPE","CA",450,.5245932
55256,"ROCKVILLE","MD",450,.4435954
55257,"CAMP LEJEUNE","NC",0,.515824
55258,"PHILADELPHIA","PA",799.08,.5200281
55259,"WAYNE","PA",500,.4378969
55260,"WHEAT RIDGE","CO",0,.4962959
55261,"Seattle","WA",0,.4679543
55262,"HILTON HEAD","SC",300,.4463269
55263,"Chapin","SC",0,.4526516
55264,"SHAKER HEIGHTS","OH",0,.4401636
55265,"HANNACROIX","NY",400,.4134029
55266,"PHOENIX","AZ",0,.5434535
55267,"PITTSBURGH","PA",280,.4520847
55268,"MADISON","AL",0,.4512688
55269,"CHARLOTTE","NC",0,.5258363
55270,"EUGENE","OR",1123,.4229293
55272,"HONEOYE FALLS","NY",0,.4326457
55273,"LONG BEACH","CA",0,.5248182
55274,"ALGONQUIN","IL",375,.4846078
55275,"AMERICAN FORK","UT",284.64,.6004
55276,"LEE","MA",330.05,.3879363
55277,"YALAHA","FL",0,.4537866
55278,"WORCESTER","MA",550,.5174998
55279,"CHULA VISTA","CA",495,.5035136
55280,"WASHINGTON","DC",1000,.5195411
55281,"BOISE","ID",400,.4926254
55282,"SEATTLE","WA",850,.4679543
55283,"OCEAN CITY","NJ",0,.4101691
55284,"AKRON","OH",503.62,.4629741
55285,"NEW YORK","NY",0,.477233
55286,"LEESBURG","VA",300,.4958435
55287,"Valparaiso","IN",904,.4587907
55288,"LOS ANGELES","CA",0,.5352823
55289,"BERWYN HEIGHTS","MD",0,.499497
55290,"BRONX","NY",225,.5286456
55291,"NEW YORK","NY",1000,.477233
55292,"MIAMI","FL",0,.4463278
55293,"Scarborough","ME",0,.4013654
55294,"PAINESVILLE","OH",435,.4190239
55295,"Littleton","CO",400,.448189
55296,"OAK PARK","IL",300,.4410785
55297,"Ocean Park","WA",0,.4597161
55298,"MANHATTAN BEACH","CA",220,.5116389
55299,"BEAVERTON","OR",250,.4673465
55300,"WASHINGTON","DC",460,.5195411
55301,"HUNTSVILLE","AL",240.58,.478599
55302,"SARANAC LAKE","NY",307.25,.4365604
55303,"Sylvania","OH",0,.4320438
55304,"CHARLOTTE","NC",354.6,.5258363
55305,"Middleboro","MA",0,.4365521
55306,"BOULDER","CO",679.84,.5435534
55307,"WASHINGTON","DC",0,.5195411
55308,"PALM SPRINGS","CA",1000,.4799049
55309,"SEATTLE","WA",313,.4679543
55310,"TAKOMA PARK","MD",470,.4731771
55311,"LACEY","WA",275,.437393
55312,"CHARLOTTESVILLE","VA",260,.4685583
55313,"HOUSTON","TX",400,.548726
55314,"RICHLAND","WA",205,.5326748
55315,"DECATUR","GA",217.39,.4951164
55316,"SAN FRANCISCO","CA",450,.4387415
55317,"AUSTIN","TX",0,.5566342
55318,"SEATTLE","WA",0,.4679543
55320,"WINCHESTER","VA",0,.4416811
55321,"BERKELEY","CA",0,.5246695
55322,"KEY WEST","FL",0,.4524897
55323,"LAS VEGAS","NV",428.89,.4974553
55324,"CHARLESTOWN","MA",0,.5174821
55325,"ASHEVILLE","NC",225,.4380134
55326,"GRAND RAPIDS","MI",500,.5278831
55327,"SUNNYVALE","CA",260,.4402437
55328,"SHELTON","CT",250,.3924814
55329,"ALVATON","KY",450,.485794
55330,"KANSAS CITY","MO",1102.8,.4927863
55331,"White Plains","NY",500,.4340113
55332,"WASHINGTON","DC",0,.5195411
55333,"MORAGA","CA",350,.4590964
55334,"WASHINGTON","DC",0,.5195411
55335,"MARINA DEL REY","CA",0,.5116389
55336,"PASADENA","CA",0,.4520558
55337,"SOMERVILLE","MA",0,.5174821
55339,"VENICE","CA",300,.5116389
55340,"MORRISTOWN","NJ",0,.4085009
55341,"PACIFIC PALISADES","CA",750,.5116389
55342,"Mills River","NC",0,.3891892
55343,"STUDIO CITY","CA",210,.4961229
55344,"SEATTLE","WA",425,.4679543
55345,"MALVERN","PA",265,.4510214
55346,"BATON ROUGE","LA",0,.5379761
55347,"Emigsville","PA",0,.4208314
55348,"BROOKLYN","NY",290,.5131685
55349,"NEW YORK","NY",225,.4982589
55350,"Concord","NH",505,.4255437
55351,"Tucson","AZ",725,.4749739
55352,"Orlando","FL",782,.5322513
55353,"CHATTANOOGA","TN",0,.4662764
55354,"SHELTON","WA",900,.437393
55355,"CORYDON","IN",812.68,.44852
55356,"CHICAGO","IL",225,.5333298
55357,"CHARLTON HEIGHTS","WV",0,.4047503
55358,"SHERMAN OAKS","CA",250,.5056244
55359,"NEW YORK","NY",1000,.477233
55360,"LOS ANGELES","CA",0,.5352823
55361,"Houston","TX",700,.548726
55362,"BROOKLYN","NY",400,.5131685
55363,"CHICAGO","IL",0,.5333298
55364,"NORTH PLAINFIELD","NJ",250,.4573098
55365,"TEMPE","AZ",240,.4831868
55366,"ARLINGTON","VA",1500,.5314384
55367,"TONASKET","WA",248.04,.4709616
55368,"MONTGOMERY","AL",250,.5081252
55369,"CARMEL","IN",0,.4715025
55370,"DEERFIELD","MA",500,.3936663
55371,"SEATTLE","WA",0,.4679543
55372,"FAIRPORT","NY",1775.44,.4326457
55373,"WEST HOLLYWOOD","CA",451,.5352823
55374,"SALT LAKE CITY","UT",0,.5593248
55375,"DUNLAP","IL",0,.4327224
55376,"Dobbs Ferry","NY",0,.420808
55377,"HOUSTON","TX",425,.548726
55378,"ATLANTA","GA",0,.5335559
55379,"PORTLAND","OR",0,.4743172
55380,"NEW YORK","NY",750,.477233
55381,"DENVER","CO",1850,.5182149
55382,"MELISSA","TX",260,.4562446
55384,"VENICE","CA",0,.5116389
55385,"OAKLAND","CA",300,.4778767
55386,"NORFOLK","VA",382.75,.5774599
55387,"LOS ANGELES","CA",0,.5352823
55388,"PORTLAND","OR",0,.4743172
55389,"HILLSDALE","NY",225,.4346137
55390,"Colorado Springs","CO",0,.5112923
55391,"Laurel","MD",0,.499497
55392,"MINNEAPOLIS","MN",0,.5006417
55393,"NEWTON CENTER","MA",0,.4494399
55394,"IOWA CITY","IA",335,.5322919
55395,"Tucson","AZ",0,.4749739
55396,"CORVALLIS","OR",546,.4768394
55397,"ALBUQUERQUE","NM",300,.4932771
55398,"BALLSTON SPA","NY",290.95,.4134029
55399,"SAN FRANCISCO","CA",378,.4387415
55400,"GOODYEAR","AZ",0,.4848824
55401,"WALNUT CREEK","CA",0,.4590964
55402,"MILLER PLACE","NY",0,.4341284
55403,"CANANDAIGUA","NY",500,.4326457
55404,"UNIONTOWN","PA",0,.4046932
55405,"HOLLAND","MI",0,.4757916
55406,"BROOKLYN","NY",250,.5131685
55407,"SEATTLE","WA",405,.4679543
55408,"ROCHESTER","NY",207.44,.4885501
55409,"PRESCOTT","AZ",305.16,.3510678
55410,"SEATTLE","WA",500,.4679543
55411,"ROSLYN HEIGHTS","NY",425,.4384138
55412,"NEW HAVEN","CT",0,.511386
55413,"Boothbay","ME",801,.3468555
55414,"POYNETTE","WI",745.3,.4200951
55415,"COLORADO SPRINGS","CO",400,.5112923
55416,"Duncansville","PA",0,.4147291
55417,"NORTH RIVERSIDE","IL",205,.4822353
55418,"Shelby","NC",0,.4500323
55419,"PACIFIC PALISADES","CA",750,.5116389
55420,"ATLANTA","GA",340.02,.5335559
55421,"NEW YORK","NY",275,.477233
55422,"STRATFORD","CT",0,.4793264
55423,"COLORADO SPRINGS","CO",500,.5112923
55424,"SCOTTSDALE","AZ",0,.4831868
55425,"Tampa","FL",0,.5000342
55426,"Williams Bay","WI",0,.4478132
55427,"EAGAN","MN",563,.4917763
55428,"E GREENWICH","RI",300,.4185297
55429,"BOSTON","MA",258.85,.5174821
55430,"Glenside","PA",0,.4378969
55431,"Oxnard","CA",0,.4987158
55432,"FARMINGTON","NY",237.95,.4326457
55433,"OAKLAND","CA",1000,.4778767
55434,"LAKE PLACID","FL",250,.4301059
55435,"LOS ANGELES","CA",250,.5352823
55436,"REHOBOTH BEACH","DE",0,.4270301
55437,"PARKLAND","FL",450,.4524897
55438,"ATLANTA","GA",0,.5335559
55439,"SAINT PAUL","MN",0,.4917763
55440,"SAN FRANCISCO","CA",260,.4387415
55442,"Lincoln","NE",800,.538033
55443,"PICKERINGTON","OH",213.61,.4642476
55444,"Newbury Park","CA",412,.4808716
55445,"ATLANTA","GA",0,.5335559
55446,"POTOMAC","MD",350,.4435954
55447,"CEDAR RAPIDS","IA",500,.4873427
55448,"PHOENIX","AZ",781,.5434535
55449,"MADISON","WI",275,.555514
55450,"NEW YORK","NY",0,.477233
55452,"BOISE","ID",0,.4926254
55453,"CINCINNATI","OH",0,.4760331
55454,"Columbus","OH",0,.5344034
55455,"LAS VEGAS","NV",450,.4974553
55456,"WOODLAND HILLS","CA",730,.4808716
55457,"CHICAGO","IL",850,.5333298
55458,"RESTON","VA",210,.4958435
55459,"LA GRANGE PARK","IL",0,.4822353
55460,"BIRMINGHAM","AL",213.71,.4856624
55461,"CHAPEL HILL","NC",350,.4791312
55462,"ARLINGTON","VA",286.45,.5314384
55463,"DEERFIELD BEACH","FL",925,.3923365
55464,"AUSTIN","TX",0,.5566342
55466,"Malibu","CA",300,.5116389
55467,"CHESTERTOWN","MD",250,.4007285
55468,"Canonsburg","PA",0,.394942
55469,"San Francisco","CA",0,.4387415
55470,"PERRIS","CA",205,.539625
55471,"WALTHAM","MA",307.61,.4494399
55472,"Olathe","KS",0,.5135395
55473,"LAKE DALLAS","TX",531.81,.5117252
55474,"PINCKNEY","MI",570,.460889
55475,"DETROIT","MI",539.1,.4930004
55476,"Hypoluxo","FL",0,.3923365
55477,"NEW YORK","NY",260,.477233
55478,"MIAMI SHORES","FL",0,.4463278
55479,"GARNER","NC",0,.4791312
55480,"Rancho Palos Verdes","CA",550,.5116389
55481,"Saint Michaels","MD",0,.4007285
55482,"FARGO","ND",1130,.5672258
55483,"BEVERLY","MA",214.54,.4106115
55484,"VERMONT","IL",375,.4506678
55485,"BELLINGHAM","WA",0,.4644603
55486,"SLIDELL","LA",0,.4671248
55487,"CHICAGO","IL",0,.5333298
55488,"Longwood","FL",0,.4373594
55489,"CARLTON","OR",705,.4805841
55490,"DANVILLE","CA",0,.4590964
55491,"BROOKLYN","NY",475.91,.5131685
55492,"Raleigh","NC",300,.5281892
55495,"COLUMBUS","OH",250,.5344034
55496,"SANTA MONICA","CA",500,.4035722
55498,"SCARSDALE","NY",400,.420808
55499,"SYKESVILLE","MD",207.95,.4416475
55500,"RESTON","VA",925,.4958435
55501,"Ponte Vedra Beach","FL",0,.4336867
55502,"GRANITE BAY","CA",475,.4751711
55503,"HENDERSONVILLE","NC",400,.3891892
55504,"INDIANAPOLIS","IN",0,.5148932
55505,"Brooklyn","NY",0,.5131685
55506,"DANVILLE","IN",300,.4582143
55507,"NEWBURY PARK","CA",577.5,.4808716
55508,"URBANDALE","IA",1862,.5007284
55509,"MOUNT PLEASANT","SC",607.7,.4891635
55510,"MEMPHIS","TN",299.7,.5121719
55511,"PHILADELPHIA","PA",0,.5200281
55512,"PACIFIC PLSDS","CA",300,.5116389
55513,"LOS ANGELES","CA",700,.5352823
55514,"BOISE","ID",0,.4926254
55515,"LEXINGTON","KY",252.87,.5186065
55516,"SAN CLEMENTE","CA",0,.448464
55517,"SILVER SPRING","MD",250,.4731771
55518,"DENVER","CO",0,.5182149
55519,"MILLBURN","NJ",591,.4573098
55520,"DELMAR","NY",400,.4134029
55521,"BROOKLYN","NY",616.3,.5131685
55522,"SUMMERLAND","CA",0,.4987158
55523,"RAYTOWN","MO",552.91,.4927863
55524,"NEWPORT","WA",205,.4778332
55525,"WASHINGTON","PA",265,.394942
55526,"SPRING CITY","PA",300,.4397087
55527,"BOULDER","CO",1300,.5435534
55528,"OXFORD","MS",280,.5026055
55529,"VERO BEACH","FL",320,.3713668
55530,"Glen Allen","VA",0,.419202
55531,"DOVER","NH",0,.412813
55532,"DAYTON","OH",0,.4539557
55533,"Phoenix","AZ",250,.5434535
55534,"SILVER SPRING","MD",0,.4731771
55535,"VIRGINIA BEACH","VA",240,.4860543
55536,"BURIEN","WA",250,.4679543
55537,"FAIRFAX","VA",1213.33,.4753132
55538,"FOREST RANCH","CA",250,.4713358
55540,"Duluth","MN",220,.4843943
55541,"BALTIMORE","MD",290,.4849183
55542,"WOODBURY","NJ",0,.430521
55543,"SEATTLE","WA",250,.4679543
55544,"Pinole","CA",0,.4590964
55545,"NEW YORK","NY",225,.477233
55546,"Durango","CO",0,.4403402
55547,"NARANJA","FL",1000,.4524897
55548,"SAN FRANCISCO","CA",204.4,.4387415
55549,"THE WOODLANDS","TX",505,.4934856
55550,"PASADENA","CA",250,.4520558
55551,"FOSTER CITY","CA",400,.4298374
55552,"LINCOLN","NE",250,.538033
55553,"Sacramento","CA",1091,.5245932
55554,"Charlotte","NC",1305,.5258363
55555,"LARCHMONT","NY",435,.420808
55556,"SYRACUSE","NY",250,.5124561
55557,"MARIETTA","GA",325,.4951164
55558,"ARLINGTON","VA",380,.5314384
55559,"GETTYSBURG","PA",0,.4208314
55560,"ALBUQUERQUE","NM",215,.4932771
55561,"SANTA BARBARA","CA",295,.5105435
55562,"BERKELEY","CA",1065.8,.5246695
55563,"WESTFORD","MA",450,.4513606
55564,"FORT WORTH","TX",0,.5341563
55565,"BALTIMORE","MD",0,.4849183
55566,"San Jose","CA",0,.4954745
55567,"VIENNA","VA",325,.4798569
55568,"STOCKTON","CA",0,.5165069
55569,"Bend","OR",0,.4236024
55570,"PASADENA","CA",0,.4520558
55571,"MONTVILLE","NJ",250,.4573098
55572,"Marion","MT",0,.4081355
55573,"PORTLAND","OR",0,.4743172
55574,"VENTURA","CA",230,.4987158
55575,"CHICAGO","IL",355,.5333298
55576,"VERO BEACH","FL",300,.3713668
55577,"NEW YORK","NY",0,.4982589
55578,"Ardmore","PA",0,.4378969
55579,"BROOKLYN","NY",0,.5131685
55580,"KNOXVILLE","TN",300,.4760405
55581,"RIVERDALE","MD",349,.499497
55582,"CASTRO VALLEY","CA",1000,.4590964
55583,"MIDDLEBORO","MA",455,.4365521
55584,"Santa Barbara","CA",0,.5105435
55585,"WAILUKU","HI",0,.4707951
55586,"NEW YORK","NY",300,.477233
55587,"ALEXANDRIA","VA",0,.4743382
55588,"Sunapee","NH",0,.4255926
55589,"SAN FRANCISCO","CA",1700,.4387415
55590,"Eugene","OR",0,.4229293
55591,"ALAMEDA","CA",0,.4590964
55592,"TARPON SPRINGS","FL",382,.3584583
55593,"LAFAYETTE","LA",435.83,.499272
55594,"MERCER ISLAND","WA",0,.4650477
55595,"CHARLOTTESVILLE","VA",225,.4685583
55596,"SANTA MONICA","CA",0,.4035722
55597,"LAKE FOREST","IL",565,.4493886
55598,"BOSTON","MA",495.8,.5174821
55599,"Evanston","IL",285,.5017276
55600,"MICHIGAN CITY","IN",0,.4587907
55601,"WAKEFIELD","RI",520,.4185297
55602,"Camas","WA",0,.4597161
55603,"FRANKFORT","IL",250,.4750154
55604,"DOBBS FERRY","NY",0,.420808
55605,"MENTOR","OH",215,.4190239
55607,"GROSSE POINTE PARK","MI",0,.4930004
