Color,Director,Reviews,Duration,Director_facebook_likes,Actor_3_facebook_likes,Actor_2_name,Actor_1_facebook_likes,Gross,Genre,Actor_1_name,Title,Votes,Cast_total_facebook_likes,Actor_3_name,Facenumber_in_poster,Plot_keywords,Movie_imdb_link,Language,Content_rating,Budget,Year,Actor_2_facebook_likes,Imdb_score,Aspect_ratio,Movie_facebook_likes
Color,Michael Chapman,21,98,70,90,Pamela Reed,876,1953732,Adventure,Curtis Armstrong,The Clan of the Cave Beara,4996,1360,Mike Muscat,0,cave bear|cro magnon|neanderthal|survival|tradition,http://www.imdb.com/title/tt0090848/?ref_=fn_tt_tt_1,English,R,15000000,1986,324,5.3,2.35,843
Color,Antonio Banderas,28,111,0,617,Elizabeth Perkins,783,1954202,Comedy,Meat Loaf,Crazy in Alabamaa,5917,2064,Noah Emmerich,0,abusive husband|alabama|boy|dream|sheriff,http://www.imdb.com/title/tt0142201/?ref_=fn_tt_tt_1,English,PG-13,15000000,1999,664,6.3,2.35,391
Color,Michael Haneke,250,111,0,287,Siobhan Fallon Hogan,6000,1294640,Crime,Naomi Watts,Funny Gamesa,69569,6581,Brady Corbet,0,breaking the fourth wall|looking at the camera|remake|serial killer|violence,http://www.imdb.com/title/tt0808279/?ref_=fn_tt_tt_1,English,R,15000000,2007,294,6.5,1.85,0
 Black and White,Fritz Lang,260,145,756,18,Gustav Fröhlich,136,26435,Drama,Brigitte Helm,Metropolisa,111841,933,Rudolf Klein-Rogge,1,art deco|bible quote|dance|silent film|worker,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1,English,Not Rated,6000000,1927,23,8.3,1.33,12000
Color,Pierre Morel,141,84,180,58,Cyril Raffaelli,510,1197786,Action,David Belle,District B13a,55928,1045,Dany Verissimo-Petit,2,bomb|gang|police|sister|undercover cop,http://www.imdb.com/title/tt0414852/?ref_=fn_tt_tt_1,English,R,12000000,2004,297,7.2,2.35,0
Color,Gary Fleder,52,115,39,642,Bill Cobbs,12000,529766,Crime,Steve Buscemi,Things to Do in Denver When You're Deada,22345,13651,Treat Williams,2,death|finger gun|video message|what happened to epilogue|wheelchair,http://www.imdb.com/title/tt0114660/?ref_=fn_tt_tt_1,English,R,7000000,1995,970,6.8,1.85,0
Color,Hsiao-Hsien Hou,205,105,141,56,Chen Chang,1000,613556,Action,Qi Shu,The Assassina,9427,1300,Satoshi Tsumabuki,1,black magic|china|love|refusal to kill|wuxia,http://www.imdb.com/title/tt3508840/?ref_=fn_tt_tt_1,English,Not Rated,15000000,2015,103,6.4,1.37,0
Color,Gregor Jordan,109,98,34,730,Scott Glenn,936,353743,Comedy,Dean Stockwell,Buffalo Soldiersa,20730,2526,Leon,1,berlin wall|germany|murder|soldier|specialist,http://www.imdb.com/title/tt0252299/?ref_=fn_tt_tt_1,English,R,15000000,2001,826,6.9,2.35,664
Color,Tony Jaa,110,110,0,7,Petchtai Wongkamlao,64,102055,Action,Nirut Sirichanya,Ong-bak 2a,24570,116,Sarunyu Wongkrachang,0,cult film|elephant|jungle|martial arts|stylized violence,http://www.imdb.com/title/tt0785035/?ref_=fn_tt_tt_1,English,R,300000000,2008,45,6.2,2.35,0
Color,Ryûhei Kitamura,177,103,129,1000,Brooke Shields,14000,73548,Fantasy,Bradley Cooper,The Midnight Meat Traina,47574,16129,Leslie Bibb,0,butcher|girlfriend|mute character|photographer|subway,http://www.imdb.com/title/tt0805570/?ref_=fn_tt_tt_1,English,R,15000000,2008,1000,6.1,2.35,0
Color,Dito Montiel,62,90,68,642,Al Pacino,17000,28870,Crime,Channing Tatum,The Son of No Onea,14280,31710,Tracy Morgan,5,housing project|letter|man with glasses|murder|subjective camera,http://www.imdb.com/title/tt1535612/?ref_=fn_tt_tt_1,English,R,15000000,2011,14000,5.1,2.35,0
Color,Stefan Ruzowitzky,19,105,24,125,Udo Kier,776,22723,Action,Eddie Izzard,All the Queen's Mena,2236,1520,Edward Fox,1,apostrophe in title|behind enemy lines|box office flop|gay interest|punctuation in title,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1,English,PG-13,25000000,2001,595,4.5,2.35,193
Color,Jake Paltrow,50,93,17,66,Gael Le Cornec,1000,20380,Comedy,Stephen Graham,The Good Nighta,7519,1248,Keith Allen,1,commercial|dream|dreaming|girl|new york city,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1,English,R,15000000,2007,165,5.9,1.85,445
Color,Harold Ramis,147,101,11000,512,Chris Elliott,13000,70906973,Comedy,Bill Murray,Groundhog Daya,437418,25083,Willie Garson,1,cult film|existentialism|groundhog day|time loop|trapped in a time loop,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,English,PG,14600000,1993,571,8.1,1.85,38000
Color,Gregory Jacobs,222,115,13,642,Channing Tatum,20000,66009973,Comedy,Matt Bomer,Magic Mike XXLa,38202,37655,Kevin Nash,3,male bonding|male friendship|male objectification|muscular|stripper,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1,English,R,14800000,2015,17000,5.7,2.35,41000
Color,Baz Luhrmann,106,120,1000,954,Harold Perrineau,29000,46338728,Drama,Leonardo DiCaprio,Romeo + Julieta,167750,31954,Brian Dennehy,2,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,English,PG-13,14500000,1996,1000,6.8,2.35,10000
Color,Gilles Paquet-Brenner,136,111,15,121,Aidan Quinn,1000,7691700,Drama,Kristin Scott Thomas,Sarah's Keya,12937,1903,Arben Bajraktaraj,2,apartment|escape|jewish family|journalist|key,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1,English,PG-13,10000000,2010,767,7.5,2.35,0
Color,Clint Eastwood,131,131,16000,638,Morgan Freeman,16000,101157447,Drama,Clint Eastwood,Unforgivena,277505,43638,Frances Fisher,1,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,English,R,14400000,1992,11000,8.3,2.35,10000
Color,Lars von Trier,140,139,3000,236,Jeremy Davies,3000,74205,Drama,Bryce Dallas Howard,Manderlaya,18646,7005,Jean-Marc Barr,1,cotton|female frontal nudity|flogging|gangster|slavery,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1,English,Not Rated,14200000,2005,769,7.4,2.35,1000
Color,Danny Boyle,418,120,0,40,Saurabh Shukla,668,141319195,Drama,Anil Kapoor,Slumdog Millionairea,641997,764,Ayush Mahesh Khedekar,0,cheating|falling from height|murder|non professional cast|slum,http://www.imdb.com/title/tt1010048/?ref_=fn_tt_tt_1,English,R,15000000,2008,56,8,2.35,13000
Color,Adrian Lyne,94,119,213,249,Lois Smith,886,156645693,Drama,Fred Gwynne,Fatal Attractiona,55101,1624,Anne Archer,0,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,http://www.imdb.com/title/tt0093010/?ref_=fn_tt_tt_1,English,R,14000000,1987,276,6.9,1.85,3000
Color,Garry Marshall,82,125,0,700,Hector Elizondo,8000,178406268,Comedy,Julia Roberts,Pretty Womana,213476,9695,Jason Alexander,2,businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1,English,R,14000000,1990,995,6.9,1.85,11000
Color,John Cornell,32,108,5,57,Linda Kozlowski,442,109306210,Action,Paul Hogan,Crocodile Dundee IIa,44096,666,John Meillon,1,australia|australian|crime boss|crocodile|gangster,http://www.imdb.com/title/tt0092493/?ref_=fn_tt_tt_1,English,PG,15800000,1988,162,5.5,2.35,489
Color,Oliver Stone,72,145,0,560,Tom Berenger,10000,70001698,Biography,Tom Cruise,Born on the Fourth of Julya,76842,11414,Stephen Baldwin,0,desert|drunkenness|religious mother|strict mother|vietnam war,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1,English,R,14000000,1989,854,7.2,2.35,4000
 Black and White,Jon Turteltaub,39,98,226,496,Leon,953,68856263,Adventure,Doug E. Doug,Cool Runningsa,69733,2405,Malik Yoba,1,bobsled|coach|jamaica|olympic games|olympics,http://www.imdb.com/title/tt0106611/?ref_=fn_tt_tt_1,English,PG,15000000,1993,730,6.9,1.85,0
Color,Patrick Lussier,264,101,71,725,Jaime King,10000,51527787,Horror,Jensen Ackles,My Bloody Valentinea,45603,11756,Edi Gathegi,0,coma|death|miner|valentine|valentine's day,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1,English,R,15000000,2009,960,5.5,1.85,0
Color,Ole Bornedal,264,92,30,309,Madison Davenport,941,49122319,Horror,Kyra Sedgwick,The Possessiona,47169,1739,Natasha Calis,0,basketball coach|box|jewish|rabbi|yard sale,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1,English,PG-13,14000000,2012,459,5.9,2.35,17000
Color,Sylvain White,86,109,41,748,Laz Alonso,997,61356221,Drama,Chris Brown,Stomp the Yarda,19505,2612,Harry Lennix,0,atlanta georgia|competition|dancer|death|fraternity,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1,English,PG-13,14000000,2007,826,5.2,2.35,0
Color,Lewis Gilbert,112,123,43,238,Desmond Llewelyn,456,46800000,Action,Caroline Munro,The Spy Who Loved Mea,76477,981,Barbara Bach,2,1970s|cult film|official james bond series|submarine|world war three,http://www.imdb.com/title/tt0076752/?ref_=fn_tt_tt_1,English,PG,14000000,1977,244,7.1,2.35,0
Color,Jamie Blanks,101,99,9,648,Loretta Devine,975,38048637,Horror,Alicia Witt,Urban Legenda,47814,2544,Julian Richings,4,campus|death|friend|professor|urban legend,http://www.imdb.com/title/tt0146336/?ref_=fn_tt_tt_1,English,R,14000000,1998,912,5.5,2.35,0
Color,Stephen Frears,51,119,350,418,Peter Capaldi,18000,34700000,Drama,Keanu Reeves,Dangerous Liaisonsa,52846,35768,Swoosie Kurtz,2,catholic|corruption|emotional abuse|france|seduction,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,English,R,14000000,1988,17000,7.7,1.85,0
Color,Randal Kleiser,10,107,116,25,Klaus Maria Brandauer,327,34793160,Adventure,Seymour Cassel,White Fanga,15730,640,Susan Hogan,1,alaska|dog|friendship|gold|yukon,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1,English,PG,14000000,1991,172,6.7,1.85,0
Color,Bruce McCulloch,43,81,54,636,Elaine Hendrix,8000,30628981,Comedy,Will Ferrell,Superstara,15047,9360,Molly Shannon,1,dancing|orphan|school|special education|student,http://www.imdb.com/title/tt0167427/?ref_=fn_tt_tt_1,English,PG-13,14000000,1999,670,5,1.85,2000
Color,Phyllida Lloyd,331,105,58,583,Jim Broadbent,11000,29959436,Biography,Meryl Streep,The Iron Ladya,82327,12641,Olivia Colman,1,british prime minister|female prime minister|politics|prime minister|told in flashback,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1,English,PG-13,13000000,2011,1000,6.4,2.35,18000
Color,Mike Nawrocki,38,82,12,8,Mike Nawrocki,23,25571351,Adventure,Phil Vischer,Jonah: A VeggieTales Moviea,3135,55,Shelby Vischer,0,anthropomorphism|pirate|pirate ship|tomato|whale,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1,English,G,14000000,2002,12,6.6,1.85,184
Color,John Singleton,12,109,309,279,Khandi Alexander,592,27515786,Drama,Janet Jackson,Poetic Justicea,8904,1736,Maya Angelou,0,african american|mail carrier|poetry|postal worker|south central los angeles,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1,English,R,14000000,1993,556,5.9,1.85,0
Color,Kevin Bray,40,95,10,111,Roger Guenveur Smith,706,25482931,Action,Mike Epps,All About the Benjaminsa,9693,1093,Gino Salvano,2,black comedy|bounty hunter|diamond|machismo|money,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1,English,R,14000000,2002,266,5.7,2.35,530
Color,Wes Craven,34,100,0,364,W. Earl Brown,723,19900000,Comedy,John Witherspoon,Vampire in Brooklyna,17262,1509,Allen Payne,1,blood|destiny|nightmare|partner|vampire,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,English,R,20000000,1995,422,4.5,1.85,1000
Color,Courtney Solomon,125,91,31,50,James D'Arcy,874,16298046,Horror,Sissy Spacek,An American Hauntinga,22207,1568,Vernon Dobtcheff,0,flashback|lifting someone into the air|paranormal phenomena|voice over letter|year 1818,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1,English,PG-13,14000000,2005,613,5,2.35,0
Color,David Zucker,56,90,119,636,Tyler Labine,869,15549702,Comedy,Carmen Electra,My Boss's Daughtera,24038,2403,Molly Shannon,2,boss' daughter|crush|house sitter|housesitting|love interest,http://www.imdb.com/title/tt0270980/?ref_=fn_tt_tt_1,English,PG-13,14000000,2003,779,4.6,1.85,411
Color,David Twohy,160,108,123,690,Milla Jovovich,26000,15483540,Adventure,Chris Hemsworth,A Perfect Getawaya,56338,40813,Marley Shelton,4,cliff|hawaii|island|newlywed|waterfall,http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1,English,R,14000000,2009,14000,6.5,2.35,4000
Color,Rick Famuyiwa,71,103,44,625,Lance Gross,953,20246959,Comedy,America Ferrera,Our Family Weddinga,5721,2471,Lupe Ontiveros,2,california|love|marriage|wedding|wedding dress,http://www.imdb.com/title/tt1305583/?ref_=fn_tt_tt_1,English,PG-13,14000000,2010,849,4.9,2.35,1000
Color,Alan Cohn,37,96,0,654,Linda Cardellini,3000,15062898,Comedy,Alyson Hannigan,Dead Man on Campusa,11729,5654,Poppy Montgomery,0,college|college roommate|party|roommate|student,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1,English,R,14000000,1998,2000,6,1.85,645
Color,Franco Zeffirelli,62,117,160,55,Joan Plowright,718,14348123,Comedy,Lily Tomlin,Tea with Mussolinia,9323,1263,Paolo Seganti,6,ambassador|american|art|english|italy,http://www.imdb.com/title/tt0120857/?ref_=fn_tt_tt_1,English,PG,12000000,1999,330,6.9,1.85,970
Color,Tom Holland,73,93,85,514,Bethany Joy Lenz,1000,15171475,Fantasy,Joe Mantegna,Thinnera,19805,2454,Kari Wuhrer,0,death|doctor|gypsy|judge|lawyer,http://www.imdb.com/title/tt0117894/?ref_=fn_tt_tt_1,English,R,8500000,1996,855,5.7,1.85,0
Color,Spike Lee,25,115,0,534,Delroy Lindo,1000,13640000,Comedy,Alfre Woodard,Crooklyna,6011,2382,Isaiah Washington,0,argument|birthday|bully|coming of age|semi autobiographical,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,English,PG-13,14000000,1994,848,6.9,1.85,905
Color,James Isaac,205,85,52,489,Kane Hodder,1000,12610731,Action,Peter Mensah,Jason Xa,38985,2476,Lexa Doig,1,jason voorhees|lake|machete|scientist|slasher,http://www.imdb.com/title/tt0211443/?ref_=fn_tt_tt_1,English,R,11000000,2001,935,4.4,1.85,0
Color,Shawn Levy,69,88,189,799,Donald Faison,934,47811275,Adventure,Frankie Muniz,Big Fat Liara,29008,2849,Lee Majors,1,brunette|film producer|liar|prank|stunt,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,English,PG,15000000,2002,927,5.4,1.85,896
Color,Emilio Estevez,195,112,0,383,Nick Cannon,12000,11204499,Drama,Anthony Hopkins,Bobbya,38142,12976,Brian Geraghty,0,campaign|chess|friend|hotel|senator,http://www.imdb.com/title/tt0308055/?ref_=fn_tt_tt_1,English,R,14000000,2006,593,7,2.35,0
Color,Mark Waters,61,86,70,169,Ivana Milicevic,878,10397365,Comedy,Monica Potter,Head Over Heelsa,11693,1951,China Chow,5,apartment|fast motion scene|model|private investigation|suspected murder,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1,English,PG-13,14000000,2001,834,5.4,2.35,613
Color,Josh Schwartz,77,86,90,635,Jackson Nicoll,962,9402410,Adventure,Thomas McDonell,Fun Sizea,11233,2612,Osric Chau,1,adult humor|best friend|friend|halloween|teenage girl,http://www.imdb.com/title/tt1663143/?ref_=fn_tt_tt_1,English,PG-13,14000000,2012,925,5.4,2.35,0
Color,Todd Field,251,137,143,280,Noah Emmerich,14000,5459824,Drama,Kate Winslet,Little Childrena,92781,15040,Jane Adams,0,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1,English,R,26000000,2006,617,7.6,2.35,5000
Color,Davis Guggenheim,63,90,49,191,Sharon Lawrence,12000,5108820,Drama,Norman Reedus,Gossipa,12519,12455,Noam Jenkins,5,college|college campus|gossip|rape|sex,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1,English,R,24000000,2000,215,5.9,2.35,853
Color,Tony Goldwyn,47,107,956,113,Julie Kavner,10000,4741987,Drama,Viggo Mortensen,A Walk on the Moona,6782,11302,Tovah Feldshuh,1,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,English,R,14000000,1999,233,6.6,1.85,860
Color,Phillip Noyce,108,98,176,15,Terry Pheto,543,4291965,Biography,Derek Luke,Catch a Firea,9334,847,Bonnie Henna,3,attack|coach|colonel|jail|oil refinery,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1,English,PG-13,14000000,2006,113,6.7,2.35,447
Color,Stephen Carpenter,64,84,12,102,Angela Featherstone,159,3100650,Drama,Melissa Sagemiller,Soul Survivorsa,7277,375,Candace Kroslak,4,car accident|college|ghost|girl in panties|white panties,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1,English,PG-13,14000000,2001,102,3.9,1.85,231
Color,James Ivory,20,139,133,5,Todd Boyce,423,2474000,Biography,Seth Gilliam,Jefferson in Parisa,2427,576,Nigel Whitmey,1,18th century|ambassador|french revolution|friendship|thomas jefferson,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,English,PG-13,14000000,1995,15,5.7,1.85,127
Color,James Fargo,2,127,109,324,Joseph Cotten,16000,1000000,Action,Christopher Lee,Caravansa,524,16902,Behrouz Vossoughi,0,afghanistan|caravan|rebel|russian|tribe,http://www.imdb.com/title/tt0077296/?ref_=fn_tt_tt_1,English,PG,14000000,1978,469,6.5,2.35,76
Color,Mike Leigh,262,150,608,43,Ruth Sheen,149,3958500,Biography,Lesley Manville,Mr. Turnera,17933,844,Karl Johnson,0,prism|rented room|scrofula|sketching|sunrise,http://www.imdb.com/title/tt2473794/?ref_=fn_tt_tt_1,English,R,8200000,2014,44,6.8,2.35,0
Color,Costa-Gavras,69,132,333,284,Mathieu Kassovitz,380,274299,Biography,Sebastian Koch,Amen.a,11077,1323,Ulrich Mühe,2,jesuit|jew|pope|priest|ss,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1,English,Unrated,103000000,2002,326,7.3,1.85,0
Color,Neil Burger,57,115,168,322,Katherine LaNasa,697,183088,Comedy,John Heard,The Lucky Onesa,11704,1516,Mark L. Young,0,college tuition|guitar|road trip|soldier|stranded,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1,English,R,15000000,2008,329,7,1.85,702
Color,Kenneth Lonergan,116,186,50,338,Kieran Culkin,13000,46495,Drama,Matt Damon,Margareta,12053,14388,John Gallagher Jr.,1,accident|bus|loss of virginity|new york city|virginity,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,English,R,14000000,2011,1000,6.5,1.85,0
Color,Rob Reiner,87,90,0,767,Rebecca De Mornay,1000,1752214,Comedy,Madeline Carroll,Flippeda,60460,2639,Aidan Quinn,0,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,http://www.imdb.com/title/tt0817177/?ref_=fn_tt_tt_1,English,PG,14000000,2010,872,7.7,1.85,14000
Color,Ang Lee,357,134,0,11000,Heath Ledger,15000,83025853,Drama,Jake Gyllenhaal,Brokeback Mountaina,259837,39000,Anne Hathaway,0,gay relationship|homosexuality|mountain|ranch|rodeo,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1,English,R,14000000,2005,13000,7.7,1.85,13000
Color,Jonathan Liebesman,348,101,473,429,Danny Woodburn,833,190871240,Action,Noel Fisher,Teenage Mutant Ninja Turtlesa,167089,2544,Jeremy Howard,0,18 wheeler|mutant|ninja|sewer|turtle,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,English,PG-13,125000000,2014,809,5.9,2.35,62000
Color,Amy Heckerling,88,97,143,201,Dan Hedaya,927,56631572,Comedy,Donald Faison,Cluelessa,123390,1552,Elisa Donovan,1,female protagonist|high school|makeover|matchmaker|popularity,http://www.imdb.com/title/tt0112697/?ref_=fn_tt_tt_1,English,PG-13,12000000,1995,281,6.8,1.85,0
Color,Todd Haynes,181,107,162,135,Celia Weston,2000,15854988,Drama,Dennis Quaid,Far from Heavena,36542,2555,Michael Gaston,2,african american|catastrophe|family relationships|farewell scene|therapy,http://www.imdb.com/title/tt0297884/?ref_=fn_tt_tt_1,English,PG-13,13500000,2002,258,7.4,1.85,0
Color,Steve Pink,107,99,38,390,Gillian Jacobs,3000,12282677,Comedy,Adam Scott,Hot Tub Time Machine 2a,28159,4265,Collette Wolfe,4,acid trip|gameshow|hot tub|time lord|time machine,http://www.imdb.com/title/tt2637294/?ref_=fn_tt_tt_1,English,R,14000000,2015,837,5.1,1.85,0
Color,Philip Kaufman,132,124,133,170,Stephen Marcus,14000,7060876,Biography,Kate Winslet,Quillsa,44795,14533,Amelia Warner,1,asylum|lust|male pubic hair|penis|pubic hair,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1,English,R,13500000,2000,230,7.4,1.85,0
Color,Martin McDonagh,401,110,454,816,Gabourey Sidibe,2000,14989761,Comedy,Abbie Cornish,Seven Psychopathsa,185845,4176,Michael Stuhlbarg,7,dognapping|gangster|misfiring gun|screenwriter|shih tzu,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,English,R,15000000,2012,906,7.2,2.35,52000
Color,Oliver Hirschbiegel,192,178,101,471,Bruno Ganz,918,5501940,Biography,Thomas Kretschmann,Downfalla,248354,2143,Alexandra Maria Lara,0,bunker|hitler|nazi|no exit|war ruins,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1,English,R,13500000,2004,653,8.3,1.85,14000
Color,Alejandro Amenábar,157,125,448,93,Lola Dueñas,273,2086345,Biography,Belén Rueda,The Sea Insidea,64556,928,Tamar Novas,1,dignity|euthanasia|freedom|lawyer|sailor,http://www.imdb.com/title/tt0369702/?ref_=fn_tt_tt_1,English,PG-13,10000000,2004,114,8.1,2.35,0
