id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata)
ch_3OLW4zAKv6LsYLX21EL70aL9,12/9/2023 19:20,89,0,usd,TRUE,89,0,usd,,2.88,Paid,Payment complete.,pm_1OLW4yAKv6LsYLX2wMMS6H08,cus_P9pixGg6kvOwF6,in_1OLW52AKv6LsYLX2YST8z42S,po_1OMKx7AKv6LsYLX2TqhaeMRy,233ec5a8-d4ac-444a-979b-2c9bca0c2c8d,b7f7421a-3caf-4185-84f9-e254a4365528
ch_3OLUoeAKv6LsYLX23Omy0ZR0,12/9/2023 17:59,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLUodAKv6LsYLX2xPHcgrwR,cus_P9oPGGGg8dk9GE,in_1OLUohAKv6LsYLX2Hjkvyf6U,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLUHuAKv6LsYLX23VYX1cSn,12/9/2023 17:26,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLUHuAKv6LsYLX2ooPaimqt,cus_P9nn5STFzKZfCP,in_1OLUHxAKv6LsYLX2coRh8wdm,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLTvzAKv6LsYLX22NHsMZF2,12/9/2023 17:03,14,0,usd,FALSE,10,0,usd,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OLTvwAKv6LsYLX2bT4NApxx,cus_P9nExXqw05fQVa,in_1OLTvyAKv6LsYLX2vtZscMYI,,,
ch_3OLTSnAKv6LsYLX232qLVnAQ,12/9/2023 16:44,31,0,usd,TRUE,31,0,usd,,1.66,Paid,Payment complete.,pm_1OLTdgAKv6LsYLX25WsRuaqw,cus_P9n0vuT9bbg9gq,in_1OLTdlAKv6LsYLX2IAoAxZJY,po_1OMKx7AKv6LsYLX2TqhaeMRy,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLTSnAKv6LsYLX23GqhW0Iq,12/9/2023 16:42,31,0,usd,FALSE,31,0,usd,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OLTbdAKv6LsYLX2TD85fnkW,cus_P9n0vuT9bbg9gq,,,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLTSnAKv6LsYLX23eUaCB7D,12/9/2023 16:39,31,0,usd,FALSE,31,0,usd,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OLTYyAKv6LsYLX2AUBhSqrY,cus_P9n0vuT9bbg9gq,,,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLTSnAKv6LsYLX23rmiReMh,12/9/2023 16:35,2639.2,0,inr,FALSE,2639.2,0,inr,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OLTUqAKv6LsYLX2MIDain4h,cus_P9n0vuT9bbg9gq,,,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLTSnAKv6LsYLX235WLvyMI,12/9/2023 16:33,2639.2,0,inr,FALSE,2639.2,0,inr,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OLTSmAKv6LsYLX2ETq1i1Mm,cus_P9n0vuT9bbg9gq,,,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLTQgAKv6LsYLX22iFvozOg,12/9/2023 16:31,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLTQgAKv6LsYLX2mWM9KOuI,cus_P9mx120q40w1Vi,in_1OLTQjAKv6LsYLX2AYkvmcqV,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLSyuAKv6LsYLX20waBaIf9,12/9/2023 16:02,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLSytAKv6LsYLX2H4jg0bwi,cus_OrsesiEuvkIxEE,in_1OLSywAKv6LsYLX2mvDcFhqG,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLSjrAKv6LsYLX23iZvy55F,12/9/2023 15:46,2043.25,0,inr,TRUE,23.76,0,usd,,1.35,Paid,Payment complete.,pm_1OCKEvAKv6LsYLX2ZKdhuxzI,cus_P0KtLgYfBAM3ok,in_1OLSjuAKv6LsYLX2xK8swO25,po_1OMKx7AKv6LsYLX2TqhaeMRy,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OLScrAKv6LsYLX23Q1aKJxg,12/9/2023 15:39,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLScrAKv6LsYLX2uxuFd0h7,cus_P9mABbDwCUh1er,in_1OLScuAKv6LsYLX2nS1h77Vv,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLQI6AKv6LsYLX20yJ5MXtI,12/9/2023 13:09,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OLQI4AKv6LsYLX2XjCDHJMW,cus_OoNCOk3y84qGYp,in_1OLQI5AKv6LsYLX2OUx91PpG,po_1OMKx7AKv6LsYLX2TqhaeMRy,,
ch_3OLOo6AKv6LsYLX20d8fbyfr,12/9/2023 11:34,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1O0asnAKv6LsYLX2Gt90qRaP,cus_OoDIHUjqdaxF8K,in_1OLOo9AKv6LsYLX2eo89XUHL,po_1OMKx7AKv6LsYLX2TqhaeMRy,7b7a6f60-1c82-4f40-927f-96294543bd2a,c985f100-5645-48e3-8e3d-ceffbcc37a3d
ch_3OLMw7AKv6LsYLX22tvCP0Ci,12/9/2023 9:35,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLMw6AKv6LsYLX2N5Dy6zQ0,cus_P9g6DX0YnauBWI,in_1OLMw9AKv6LsYLX2YTMzHECr,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLMIaAKv6LsYLX21SMRnAdz,12/9/2023 8:54,24,0,usd,TRUE,24,0,usd,,1,Paid,Payment complete.,pm_1OLMIaAKv6LsYLX2Kdlik2Um,cus_P9fcs66Dr6I25z,in_1OLMIdAKv6LsYLX2PLp0m071,po_1OMKx7AKv6LsYLX2TqhaeMRy,8e3b69e5-2e21-4c93-90de-070cc5de71b4,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OLLPqAKv6LsYLX23M0eA1w9,12/9/2023 7:57,21198.72,0,inr,FALSE,21198.72,0,inr,,0,Failed,Stripe blocked this payment as too risky.,pm_1OLLPqAKv6LsYLX20vuKyLPJ,cus_P9ehIlZLt4AnLM,,,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLLPNAKv6LsYLX20HFTeazL,12/9/2023 7:57,386.03,0,aud,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OLLPMAKv6LsYLX2tvW1rk7n,cus_P74j6oSLtyJkp1,in_1OLLPQAKv6LsYLX2YxUxJK5j,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLLNeAKv6LsYLX218tNFcCb,12/9/2023 7:55,2659.35,0,sek,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OLLNeAKv6LsYLX2z4WZVbet,cus_Oo4kGsVT0Ntv0F,in_1OLLNiAKv6LsYLX2pJXa7PyO,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLKnMAKv6LsYLX21PEYqq1P,12/9/2023 7:29,202.45,0,gbp,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OLKxkAKv6LsYLX2aSuLMoVl,cus_P9dyh2kU1jRfrB,in_1OLKyJAKv6LsYLX2Z2W9tO28,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLKoRAKv6LsYLX22RS5fATu,12/9/2023 7:19,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OLKoRAKv6LsYLX2qrr3xnBt,cus_P9e4HqbBu4Eptw,in_1OLKoUAKv6LsYLX2ZTjegoHg,po_1OMKx7AKv6LsYLX2TqhaeMRy,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLK9kAKv6LsYLX202sr3Uyh,12/9/2023 6:36,149,0,usd,TRUE,149,0,usd,,4.62,Paid,Payment complete.,pm_1OLK9kAKv6LsYLX24rB53rb8,cus_P9dPt1rgRYqgSs,in_1OLK9nAKv6LsYLX2JTRJaZ5g,po_1OMKx7AKv6LsYLX2TqhaeMRy,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OLJPlAKv6LsYLX238PnRQkK,12/9/2023 5:49,21198.72,0,inr,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OLJPkAKv6LsYLX25QV1r24F,cus_P9cXzzrtiwExco,in_1OLJPpAKv6LsYLX2kiPYwqKZ,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLIXFAKv6LsYLX22qEsXaQ0,12/9/2023 4:53,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLIXFAKv6LsYLX2EOjwgm2y,cus_OpMCjgtxFkgQfo,in_1OLIXIAKv6LsYLX2t7iGUfWm,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLHXfAKv6LsYLX21DMsGrBA,12/9/2023 3:49,249,0,usd,TRUE,249,0,usd,,11.26,Paid,Payment complete.,pm_1OLHXeAKv6LsYLX2jKGAMJYM,cus_P2zybbzCmcYRZi,in_1OLHXhAKv6LsYLX2Xji7RaRX,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLGYEAKv6LsYLX20Pm0zgHr,12/9/2023 2:45,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OLGYEAKv6LsYLX2Xk8msAA5,cus_P9ZgUZKY7BjbaT,in_1OLGYIAKv6LsYLX2dQXiNRYS,po_1OMKx7AKv6LsYLX2TqhaeMRy,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLGPgAKv6LsYLX21gzu6MrB,12/9/2023 2:37,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLGPfAKv6LsYLX2QuoTPZn5,cus_P9ZWP3W0TaHFMC,in_1OLGPjAKv6LsYLX23BuVCp75,po_1OMKx7AKv6LsYLX2TqhaeMRy,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLE9DAKv6LsYLX22VE2fobB,12/9/2023 0:12,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OLE9DAKv6LsYLX2f8uDlvMU,cus_OoTzF3XBbCvIPo,in_1OLE9GAKv6LsYLX22jHK9uz5,po_1OMKx7AKv6LsYLX2TqhaeMRy,7b7a6f60-1c82-4f40-927f-96294543bd2a,c985f100-5645-48e3-8e3d-ceffbcc37a3d
ch_3OLE8wAKv6LsYLX20pGXmvAq,12/9/2023 0:11,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OLE8wAKv6LsYLX2dH5Pi3Ll,cus_OoTzF3XBbCvIPo,in_1OLE90AKv6LsYLX21bZh2ymD,po_1OMKx7AKv6LsYLX2TqhaeMRy,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OLDrlAKv6LsYLX20fMXnvrH,12/8/2023 23:53,24,0,usd,TRUE,24,0,usd,,1,Paid,Payment complete.,pm_1OLDrlAKv6LsYLX2lI6k8ydZ,cus_OoTzF3XBbCvIPo,in_1OLDrpAKv6LsYLX23nQmamED,po_1OLyZmAKv6LsYLX20Qz9Io8U,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OLDKmAKv6LsYLX201TIMrJZ,12/8/2023 23:19,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLDKlAKv6LsYLX2hb3QqJHJ,cus_Oq3F2CwSrTyTh5,in_1OLDKoAKv6LsYLX2YtQvyUEv,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLCd6AKv6LsYLX210xdnl3A,12/8/2023 22:34,365.13,0,cad,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OLCd5AKv6LsYLX22heVYXU0,cus_P95nL51pGKocgw,in_1OLCd9AKv6LsYLX2nH2qMppZ,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLBZUAKv6LsYLX21bvJEAB8,12/8/2023 21:26,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OLBZUAKv6LsYLX216fYa30x,cus_P9UVkCoTIn1VLf,in_1OLBZXAKv6LsYLX2yHKAMPQM,po_1OLyZmAKv6LsYLX20Qz9Io8U,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OLBYVAKv6LsYLX20S4uDYH4,12/8/2023 21:25,149,149,usd,TRUE,149,149,usd,,4.62,Refunded,Payment complete.,pm_1OLBYVAKv6LsYLX23mQMjiHI,cus_P9UVKbwDffjfhN,in_1OLBYZAKv6LsYLX2P9sspG3L,po_1OLyZmAKv6LsYLX20Qz9Io8U,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OLBSRAKv6LsYLX21iVlduGE,12/8/2023 21:19,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLBSQAKv6LsYLX2x2kcksTe,cus_P9UQM1w1SzcZZ5,in_1OLBSTAKv6LsYLX2Yi3EYVTb,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLBCRAKv6LsYLX21EieGr4U,12/8/2023 21:03,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLBCRAKv6LsYLX2UImNadDF,cus_P9U90jNvIX7wq6,in_1OLBCVAKv6LsYLX2w16884Ck,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLAm4AKv6LsYLX2044dWkcV,12/8/2023 20:35,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1OAHV0AKv6LsYLX2qzVwW6YT,cus_OyDuj3RNS6blFU,in_1OL9pGAKv6LsYLX2YUcPdVyo,po_1OLyZmAKv6LsYLX20Qz9Io8U,,
ch_3OLAZKAKv6LsYLX22x2IScmp,12/8/2023 20:22,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLAZJAKv6LsYLX29OD1qo7Z,cus_P3DIp5FHzY3Wr4,in_1OLAZMAKv6LsYLX2Km2i1OHL,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OLA48AKv6LsYLX22EKHyt2S,12/8/2023 19:50,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OLA47AKv6LsYLX2UMn1dISL,cus_P9OHRDfEv3QUyb,in_1OLA4BAKv6LsYLX2C8bB9esl,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL9TDAKv6LsYLX22eX2WEFH,12/8/2023 19:12,149,0,usd,TRUE,149,0,usd,,4.62,Paid,Payment complete.,pm_1OL9TDAKv6LsYLX2raahfpZr,cus_P9SMc566rrNNDm,in_1OL9TGAKv6LsYLX2SOvLQRES,po_1OLyZmAKv6LsYLX20Qz9Io8U,3abfb28f-bb3c-4a2c-8c39-5c61aac810d5,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OL95TAKv6LsYLX20m66XfZj,12/8/2023 18:47,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OL95TAKv6LsYLX2sbRHGQLC,cus_P9Rye3MTyjeRcp,in_1OL95WAKv6LsYLX2UE9usMxO,po_1OLyZmAKv6LsYLX20Qz9Io8U,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OL8faAKv6LsYLX22OUImePN,12/8/2023 18:21,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OL8fZAKv6LsYLX2cB5ZB2zq,cus_P9RYpaDzkNGF99,in_1OL8faAKv6LsYLX2UqJd16un,po_1OLyZmAKv6LsYLX20Qz9Io8U,,
ch_3OL7wwAKv6LsYLX20sLY684L,12/8/2023 17:34,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OL7wvAKv6LsYLX2lR6tfIfp,cus_P94bPTyfTtpMR6,in_1OL7wzAKv6LsYLX2m5MZT8Dq,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL6g8AKv6LsYLX22OLT8mwd,12/8/2023 16:13,25.27,0,gbp,TRUE,30.7,0,usd,,1.65,Paid,Payment complete.,pm_1OL6g8AKv6LsYLX2jHsk3WRs,cus_P95fzna35HzNPK,in_1OL6gEAKv6LsYLX2in0Lu092,po_1OLyZmAKv6LsYLX20Qz9Io8U,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OL6YVAKv6LsYLX202GppXf4,12/8/2023 16:05,201.97,0,gbp,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OL6YVAKv6LsYLX2yIV5YvjT,cus_P371ixZX4Dktjm,in_1OL6YZAKv6LsYLX2RxcKxbgN,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL6IdAKv6LsYLX20j26DxN5,12/8/2023 15:49,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OL6IdAKv6LsYLX248vF3O8p,cus_P9P64ySDLo8X8k,in_1OL6IgAKv6LsYLX2yiYQGtq4,po_1OLyZmAKv6LsYLX20Qz9Io8U,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OL5mUAKv6LsYLX21DrUoZXt,12/8/2023 15:17,24,0,usd,TRUE,24,0,usd,,1,Paid,Payment complete.,pm_1OL5mUAKv6LsYLX2Bd4Qiy79,cus_P23C0w5gZSHz8O,in_1OL5ndAKv6LsYLX2hYizYznE,po_1OLyZmAKv6LsYLX20Qz9Io8U,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OL5lQAKv6LsYLX23eZC0jEa,12/8/2023 15:15,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OL5lQAKv6LsYLX2WBZGqlEM,cus_P23C0w5gZSHz8O,in_1OL5lbAKv6LsYLX2tJMgEog9,po_1OLyZmAKv6LsYLX20Qz9Io8U,7b7a6f60-1c82-4f40-927f-96294543bd2a,c985f100-5645-48e3-8e3d-ceffbcc37a3d
ch_3OL5htAKv6LsYLX21u49OOYb,12/8/2023 15:11,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OL5hsAKv6LsYLX2r6MqVYSk,cus_P23C0w5gZSHz8O,in_1OL5i0AKv6LsYLX2ZKbJhLdA,po_1OLyZmAKv6LsYLX20Qz9Io8U,3c44d36a-0b56-404d-8876-00c8293b8fac,8c46a7cc-09e5-40d8-9584-33c0184298c6
ch_3OL5eWAKv6LsYLX21rwitvLO,12/8/2023 15:07,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OL5eVAKv6LsYLX2TNiPQm56,cus_P9OOWNHqM24Bwj,in_1OL5ebAKv6LsYLX2d0jdZrBR,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL5PTAKv6LsYLX22RpLfxX1,12/8/2023 14:52,31,0,usd,TRUE,31,0,usd,,1.2,Paid,Payment complete.,pm_1OL5Q0AKv6LsYLX2mZEJbEAc,cus_P9O0libl2rmKsf,in_1OL5Q3AKv6LsYLX2HQche2vH,po_1OLyZmAKv6LsYLX20Qz9Io8U,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OL5PTAKv6LsYLX22PtsH6zk,12/8/2023 14:52,31,0,usd,FALSE,31,0,usd,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OL5PRAKv6LsYLX2sqz5AjCP,cus_P9O0libl2rmKsf,,,a2ebb248-5873-4edd-a229-9f1a96bc1db7,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OL5KCAKv6LsYLX22vb5Wj0a,12/8/2023 14:46,24,24,usd,TRUE,24,24,usd,,1,Refunded,Payment complete.,pm_1OL5KCAKv6LsYLX2QXK16Oqa,cus_P9O1AhndXDrehX,in_1OL5KFAKv6LsYLX2ZS6eEWl0,po_1OLyZmAKv6LsYLX20Qz9Io8U,8e3b69e5-2e21-4c93-90de-070cc5de71b4,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OL5FKAKv6LsYLX22bJmkoHn,12/8/2023 14:41,24,24,usd,TRUE,24,24,usd,,1,Refunded,Payment complete.,pm_1OL5FKAKv6LsYLX2PTKo8whz,cus_P9O1AhndXDrehX,in_1OL5FNAKv6LsYLX26wk0H1nH,po_1OLyZmAKv6LsYLX20Qz9Io8U,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OL55sAKv6LsYLX21QIwjuXe,12/8/2023 14:31,14,0,usd,TRUE,10,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OL55qAKv6LsYLX2lOrZ6E3I,cus_P9Nq08eiTsYKdh,in_1OL55sAKv6LsYLX2OvTzUMBs,po_1OLyZmAKv6LsYLX20Qz9Io8U,,
ch_3OL53vAKv6LsYLX21UClR8UO,12/8/2023 14:29,89,0,usd,TRUE,89,0,usd,,2.88,Paid,Payment complete.,pm_1OL53uAKv6LsYLX2RxaGufcp,cus_P9NnClsyXhAdM8,in_1OL53xAKv6LsYLX20o5ObBa7,po_1OLyZmAKv6LsYLX20Qz9Io8U,233ec5a8-d4ac-444a-979b-2c9bca0c2c8d,b7f7421a-3caf-4185-84f9-e254a4365528
ch_3OL4L6AKv6LsYLX22vt4RYGn,12/8/2023 13:43,235.63,0,eur,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OL4L6AKv6LsYLX2fQv4PsKQ,cus_P5FMLYAy5bMaxn,in_1OL4L9AKv6LsYLX2i66EUzHH,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL3uyAKv6LsYLX22g5BmSCs,12/8/2023 13:16,249,0,usd,TRUE,249,0,usd,,7.52,Paid,Payment complete.,pm_1OL3uyAKv6LsYLX20sjuVAW3,cus_P9MdKc9bEuOHaB,in_1OL3v1AKv6LsYLX2y0I5aygc,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OL2x8AKv6LsYLX20AVoLI56,12/8/2023 12:14,24,0,usd,TRUE,24,0,usd,,1,Paid,Payment complete.,pm_1OL2x7AKv6LsYLX2QiHx27On,cus_P8m346CUPFQACB,in_1OL2xBAKv6LsYLX22QE0jEwE,po_1OLyZmAKv6LsYLX20Qz9Io8U,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1
ch_3OKzsCAKv6LsYLX21CBKWTOC,12/8/2023 8:57,235.47,0,eur,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OKzsBAKv6LsYLX2WKAAyL1X,cus_P9IP9xqAoyxCxf,in_1OKzsFAKv6LsYLX2M0OLWexO,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OKzYRAKv6LsYLX21xDL7uUD,12/8/2023 8:37,84.17,0,eur,TRUE,88.12,0,usd,,4.18,Paid,Payment complete.,pm_1OKzYQAKv6LsYLX2CyT7um22,cus_P8CSCHQpRYoljx,in_1OKzYUAKv6LsYLX2NqU6dVoG,po_1OLyZmAKv6LsYLX20Qz9Io8U,233ec5a8-d4ac-444a-979b-2c9bca0c2c8d,b7f7421a-3caf-4185-84f9-e254a4365528
ch_3OKzR4AKv6LsYLX22u7e330G,12/8/2023 8:29,1984.83,0,hkd,TRUE,246.51,0,usd,,11.15,Paid,Payment complete.,pm_1OKzR3AKv6LsYLX2ZCP1eVm1,cus_P9HR1gmasa5dsD,in_1OKzR7AKv6LsYLX2l3D6h2rJ,po_1OLyZmAKv6LsYLX20Qz9Io8U,6834082b-2d96-48f3-8648-f39505489446,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OKxV4AKv6LsYLX22y0PhLF6,12/8/2023 6:25,14,10,usd,TRUE,10,10,usd,Subscription creation,0.59,Refunded,Payment complete.,pm_1OKxV3AKv6LsYLX2kMBivFmy,cus_P9Fzg8DmM3ULcV,in_1OKxV4AKv6LsYLX2nr3HQNty,po_1OLyZmAKv6LsYLX20Qz9Io8U,,
